date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,7.14,7.33,7.06,7.26,13935308.8,19237939,,,,0,0,0,0,0,0,0
20191218,7.25,7.63,7.23,7.34,19594713.6,26443718,0.011,7.99,6.53,0,0,0,0,0,0,0
20191219,7.3,7.34,7.17,7.26,12114923.2,16730068,-0.0109,8.07,6.61,0,0,0,0,0,0,0
20191220,7.27,7.28,7.1,7.11,9389068.8,13097843,-0.0207,7.99,6.53,0,0,0,0,0,0,0
20191223,7.1,7.1,6.73,6.76,12072820.8,17579820,-0.0492,7.82,6.4,0,0,0,0,0,0,0
20191224,6.79,6.84,6.75,6.82,4721930.0,6939531,0.0089,7.44,6.08,0,0,0,0,0,0,0
20191225,6.82,7.01,6.77,6.92,7698186.4,11145359,0.0147,7.5,6.14,0,0,0,0,0,0,0
20191226,6.99,6.99,6.82,6.87,5862395.6,8516683,-0.0072,7.61,6.23,0,0,0,0,0,0,0
20191227,6.88,6.93,6.8,6.8,5968355.2,8698033,-0.0102,7.56,6.18,0,0,0,0,0,0,0
20191230,6.8,6.8,6.56,6.79,6020966.4,9001513,-0.0015,7.48,6.12,0,0,0,0,0,0,0
20191231,6.79,6.88,6.74,6.79,4010556.8,5904148,0.0,7.47,6.11,0,0,0,0,0,0,0
20200102,6.81,6.93,6.81,6.91,6978443.2,10135012,0.0177,7.47,6.11,0,0,0,0,0,0,0
20200103,6.92,6.95,6.86,6.91,5979528.4,8670298,0.0,7.6,6.22,0,0,0,0,0,0,0
20200106,6.85,6.96,6.79,6.93,8294319.2,12039784,0.0029,7.6,6.22,0,0,0,0,0,0,0
20200107,6.94,7.03,6.9,7.03,8852686.4,12699025,0.0144,7.62,6.24,0,0,0,0,0,0,0
20200108,7.06,7.13,6.85,6.86,9781198.4,14019509,-0.0242,7.73,6.33,0,0,0,0,0,0,0
20200109,6.91,7.23,6.9,7.03,12362514.4,17553545,0.0248,7.55,6.17,0,0,0,0,0,0,0
20200110,7.04,7.08,6.88,6.91,8448521.6,12178149,-0.0171,7.73,6.33,0,0,0,0,0,0,0
20200113,6.9,6.94,6.82,6.91,4941707.2,7185466,0.0,7.6,6.22,0,0,0,0,0,0,0
20200114,6.94,6.94,6.86,6.88,4417410.0,6412965,-0.0043,7.6,6.22,0,0,0,0,0,0,0
20200115,6.84,6.85,6.62,6.69,8471628.0,12646500,-0.0276,7.57,6.19,0,0,0,0,0,0,0
20200116,6.69,6.75,6.66,6.66,3683032.8,5501428,-0.0045,7.36,6.02,0,0,0,0,0,0,0
20200117,6.69,6.71,6.56,6.56,4710078.8,7122747,-0.015,7.33,5.99,0,0,0,0,0,0,0
20200120,6.5,6.55,6.41,6.53,6330242.4,9771325,-0.0046,7.22,5.9,0,0,0,0,0,0,0
20200121,6.5,6.51,6.41,6.43,4235221.2,6572800,-0.0153,7.18,5.88,0,0,0,0,0,0,0
20200122,6.45,6.48,6.35,6.41,3508048.8,5462800,-0.0031,7.07,5.79,0,0,0,0,0,0,0
20200123,5.77,5.77,5.77,5.77,2417976.2,4190600,-0.0998,7.05,5.77,0,1,0,0,0,1,0
20200203,5.19,5.19,5.19,5.19,246369.3,474700,-0.1005,6.35,5.19,0,1,0,0,0,1,0
20200204,4.67,4.67,4.67,4.67,1226435.4,2626200,-0.1002,5.71,4.67,0,1,0,0,0,1,0
20200205,4.23,4.99,4.23,4.67,15549206.4,34044421,0.0,5.14,4.2,0,0,0,0,1,0,0
20200206,4.52,4.68,4.42,4.65,14654688.0,32315395,-0.0043,5.14,4.2,0,0,0,0,0,0,0
20200207,4.68,4.69,4.47,4.55,9605756.0,21009604,-0.0215,5.12,4.19,0,0,0,0,0,0,0
20200210,4.58,5.01,4.58,5.01,13168969.6,27598707,0.1011,5.0,4.1,1,0,1,0,1,0,0
20200211,5.0,5.36,4.87,5.02,20588235.2,40046752,0.002,5.51,4.51,0,0,0,0,0,0,0
20200212,4.96,5.01,4.85,4.99,9581295.2,19431507,-0.006,5.52,4.52,0,0,0,0,0,0,0
20200213,4.98,4.98,4.75,4.78,9924858.4,20482971,-0.0421,5.49,4.49,0,0,0,0,0,0,0
20200214,4.82,4.84,4.69,4.72,5970356.8,12579638,-0.0126,5.26,4.3,0,0,0,0,0,0,0
20200217,4.79,5.19,4.74,5.19,17088424.0,34007025,0.0996,5.19,4.25,1,0,1,1,1,0,0
20200218,5.3,5.3,5.04,5.17,17361137.6,33710346,-0.0039,5.71,4.67,0,0,0,0,0,0,0
20200219,5.22,5.24,5.04,5.05,10848199.2,21170863,-0.0232,5.69,4.65,0,0,0,0,0,0,0
20200220,5.1,5.56,5.0,5.36,23200545.6,43563139,0.0614,5.56,4.54,0,0,0,1,0,0,0
20200221,5.29,5.88,5.28,5.74,28187846.4,50343320,0.0709,5.9,4.82,0,0,0,0,0,0,0
