date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,13.3,13.5,13.3,13.48,1476190.0,1098638,,,,0,0,0,0,0,0,0
20191220,13.49,13.58,13.32,13.35,1083814.2,806200,-0.0096,14.83,12.13,0,0,0,0,0,0,0
20191223,13.35,13.53,13.03,13.05,1220639.3,922900,-0.0225,14.68,12.02,0,0,0,0,0,0,0
20191224,13.06,13.46,13.06,13.39,1477999.1,1112424,0.0261,14.36,11.74,0,0,0,0,0,0,0
20191225,13.4,13.5,13.34,13.4,1397629.1,1041724,0.0007,14.73,12.05,0,0,0,0,0,0,0
20191226,13.25,13.48,13.25,13.47,1195932.3,890823,0.0052,14.74,12.06,0,0,0,0,0,0,0
20191227,13.44,13.59,13.3,13.31,1382777.7,1029201,-0.0119,14.82,12.12,0,0,0,0,0,0,0
20191230,13.3,13.35,13.07,13.31,1521867.2,1152057,0.0,14.64,11.98,0,0,0,0,0,0,0
20191231,13.31,13.4,13.23,13.34,934662.8,701040,0.0023,14.64,11.98,0,0,0,0,0,0,0
20200102,13.37,13.55,13.37,13.53,1492516.9,1105600,0.0142,14.67,12.01,0,0,0,0,0,0,0
20200103,13.56,13.87,13.46,13.81,3072642.0,2242440,0.0207,14.88,12.18,0,0,0,0,0,0,0
20200106,13.8,14.21,13.72,13.82,3327728.6,2386500,0.0007,15.19,12.43,0,0,0,0,0,0,0
20200107,13.77,14.02,13.7,14.0,2329912.0,1674002,0.013,15.2,12.44,0,0,0,0,0,0,0
20200108,13.92,14.55,13.92,14.38,6625227.2,4621229,0.0271,15.4,12.6,0,0,0,0,0,0,0
20200109,14.0,14.22,14.0,14.12,4073092.4,2894182,-0.0181,15.82,12.94,0,0,0,0,0,0,0
20200110,14.12,14.12,13.66,13.78,2660592.8,1922323,-0.0241,15.53,12.71,0,0,0,0,0,0,0
20200113,13.74,13.84,13.71,13.84,1291220.6,935523,0.0044,15.16,12.4,0,0,0,0,0,0,0
20200114,13.82,14.04,13.8,13.88,2093199.2,1503090,0.0029,15.22,12.46,0,0,0,0,0,0,0
20200115,13.94,13.94,13.5,13.6,1651360.1,1212900,-0.0202,15.27,12.49,0,0,0,0,0,0,0
20200116,13.61,13.69,13.52,13.54,768503.8,564800,-0.0044,14.96,12.24,0,0,0,0,0,0,0
20200117,13.54,13.82,13.51,13.54,723787.4,533122,0.0,14.89,12.19,0,0,0,0,0,0,0
20200120,13.6,13.6,13.4,13.51,1205403.3,896652,-0.0022,14.89,12.19,0,0,0,0,0,0,0
20200121,13.49,13.49,13.23,13.26,1122411.5,843541,-0.0185,14.86,12.16,0,0,0,0,0,0,0
20200122,13.23,13.33,13.05,13.23,963041.5,729800,-0.0023,14.59,11.93,0,0,0,0,0,0,0
20200123,13.25,13.25,12.88,12.91,1293794.0,993169,-0.0242,14.55,11.91,0,0,0,0,0,0,0
20200203,11.62,11.62,11.62,11.62,460035.8,395900,-0.0999,14.2,11.62,0,1,0,0,0,1,0
20200204,10.46,11.18,10.46,10.94,2595298.0,2399500,-0.0585,12.78,10.46,0,0,0,0,0,0,0
20200205,10.95,11.38,10.95,11.18,1286819.8,1147607,0.0219,12.03,9.85,0,0,0,0,0,0,0
20200206,11.24,11.35,11.03,11.26,1553067.3,1381153,0.0072,12.3,10.06,0,0,0,0,0,0,0
20200207,11.3,11.4,11.18,11.34,1243858.5,1102200,0.0071,12.39,10.13,0,0,0,0,0,0,0
20200210,11.34,11.69,11.23,11.66,1380008.2,1200664,0.0282,12.47,10.21,0,0,0,0,0,0,0
20200211,11.68,11.78,11.56,11.74,1354584.1,1162101,0.0069,12.83,10.49,0,0,0,0,0,0,0
20200212,11.74,11.81,11.64,11.81,1143292.7,975203,0.006,12.91,10.57,0,0,0,0,0,0,0
20200213,11.74,11.83,11.52,11.53,1488200.6,1278800,-0.0237,12.99,10.63,0,0,0,0,0,0,0
20200214,11.46,11.59,11.28,11.42,1309551.4,1147100,-0.0095,12.68,10.38,0,0,0,0,0,0,0
20200217,11.43,11.98,11.42,11.92,2366247.6,2005747,0.0438,12.56,10.28,0,0,0,0,0,0,0
