date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,4.71,4.8,4.69,4.75,2227010.6,4679178,,,,0,0,0,0,0,0,0
20191220,4.76,4.79,4.73,4.76,1700197.6,3575750,0.0021,5.22,4.28,0,0,0,0,0,0,0
20191223,4.76,4.76,4.64,4.64,2136125.2,4557150,-0.0252,5.24,4.28,0,0,0,0,0,0,0
20191224,4.64,4.9,4.61,4.84,6317141.2,13237637,0.0431,5.1,4.18,0,0,0,0,0,0,0
20191225,4.76,4.84,4.74,4.77,3439103.2,7200803,-0.0145,5.32,4.36,0,0,0,0,0,0,0
20191226,4.76,4.84,4.75,4.81,3518300.4,7324600,0.0084,5.25,4.29,0,0,0,0,0,0,0
20191227,4.83,5.0,4.8,4.85,5119572.8,10467205,0.0083,5.29,4.33,0,0,0,0,0,0,0
20191230,4.8,4.9,4.78,4.87,3752193.2,7750054,0.0041,5.34,4.36,0,0,0,0,0,0,0
20191231,4.87,4.93,4.79,4.91,4919057.2,10105199,0.0082,5.36,4.38,0,0,0,0,0,0,0
20200102,4.95,5.03,4.9,4.98,5704574.4,11516903,0.0143,5.4,4.42,0,0,0,0,0,0,0
20200103,4.96,5.03,4.93,4.99,4419892.8,8863244,0.002,5.48,4.48,0,0,0,0,0,0,0
20200106,5.0,5.02,4.92,4.96,5946900.0,11991866,-0.006,5.49,4.49,0,0,0,0,0,0,0
20200107,4.94,4.98,4.91,4.96,3752346.8,7574130,0.0,5.46,4.46,0,0,0,0,0,0,0
20200108,4.97,4.97,4.81,4.82,4422579.2,9059900,-0.0282,5.46,4.46,0,0,0,0,0,0,0
20200109,4.89,4.91,4.86,4.88,2595323.0,5316729,0.0124,5.3,4.34,0,0,0,0,0,0,0
20200110,4.89,5.03,4.86,4.97,6116414.8,12325866,0.0184,5.37,4.39,0,0,0,0,0,0,0
20200113,4.99,5.08,4.97,5.03,5429571.2,10819550,0.0121,5.47,4.47,0,0,0,0,0,0,0
20200114,5.04,5.04,4.99,5.0,3586662.4,7153201,-0.006,5.53,4.53,0,0,0,0,0,0,0
20200115,5.0,5.07,4.91,5.04,4978963.6,9970563,0.008,5.5,4.5,0,0,0,0,0,0,0
20200116,5.05,5.05,4.96,4.98,2627034.4,5262689,-0.0119,5.54,4.54,0,0,0,0,0,0,0
20200117,5.0,5.02,4.92,4.95,2050687.2,4128240,-0.006,5.48,4.48,0,0,0,0,0,0,0
20200120,4.95,4.98,4.8,4.89,5123014.0,10489016,-0.0121,5.44,4.46,0,0,0,0,0,0,0
20200121,4.85,4.9,4.75,4.84,6034164.4,12464288,-0.0102,5.38,4.4,0,0,0,0,0,0,0
20200122,4.82,4.82,4.7,4.82,3749338.0,7887000,-0.0041,5.32,4.36,0,0,0,0,0,0,0
20200123,4.76,4.79,4.56,4.61,4270700.4,9144861,-0.0436,5.3,4.34,0,0,0,0,0,0,0
20200203,4.15,4.24,4.15,4.15,2673404.6,6439400,-0.0998,5.07,4.15,0,1,0,0,0,1,0
20200204,3.83,4.17,3.83,4.11,4689393.6,11501538,-0.0096,4.57,3.74,0,0,0,0,0,0,0
20200205,4.14,4.27,4.11,4.2,3205081.0,7611548,0.0219,4.52,3.7,0,0,0,0,0,0,0
20200206,4.25,4.51,4.19,4.45,6588902.4,14976798,0.0595,4.62,3.78,0,0,0,0,0,0,0
20200207,4.49,4.58,4.41,4.47,4186937.2,9390145,0.0045,4.9,4.0,0,0,0,0,0,0,0
20200210,4.44,4.58,4.42,4.56,5031567.2,11102508,0.0201,4.92,4.02,0,0,0,0,0,0,0
20200211,4.55,4.59,4.42,4.43,4076422.4,9086765,-0.0285,5.02,4.1,0,0,0,0,0,0,0
20200212,4.45,4.51,4.42,4.49,2428854.4,5423100,0.0135,4.87,3.99,0,0,0,0,0,0,0
20200213,4.5,4.71,4.5,4.54,7366775.2,15956985,0.0111,4.94,4.04,0,0,0,0,0,0,0
20200214,4.5,4.61,4.43,4.49,5381712.8,11988316,-0.011,4.99,4.09,0,0,0,0,0,0,0
20200217,4.49,4.78,4.49,4.77,9419352.8,20126767,0.0624,4.94,4.04,0,0,0,0,0,0,0
20200218,4.75,4.78,4.64,4.7,6517932.8,13871070,-0.0147,5.25,4.29,0,0,0,0,0,0,0
20200219,4.68,4.72,4.61,4.66,4883316.0,10499526,-0.0085,5.17,4.23,0,0,0,0,0,0,0
20200220,4.68,4.72,4.59,4.71,6013720.4,12920268,0.0107,5.13,4.19,0,0,0,0,0,0,0
20200221,4.7,4.78,4.65,4.73,5114310.8,10813473,0.0042,5.18,4.24,0,0,0,0,0,0,0
20200224,4.73,4.83,4.64,4.79,8082440.0,17079823,0.0127,5.2,4.26,0,0,0,0,0,0,0
20200225,4.7,4.74,4.52,4.66,6780029.6,14597632,-0.0271,5.27,4.31,0,0,0,0,0,0,0
20200226,4.63,4.79,4.6,4.67,5889727.2,12523101,0.0021,5.13,4.19,0,0,0,0,0,0,0
20200227,4.71,4.72,4.59,4.64,4735024.8,10207654,-0.0064,5.14,4.2,0,0,0,0,0,0,0
20200228,4.56,4.6,4.3,4.33,6550474.8,14728177,-0.0668,5.1,4.18,0,0,0,0,0,0,0
20200302,4.35,4.55,4.35,4.52,3971267.2,8861001,0.0439,4.76,3.9,0,0,0,0,0,0,0
20200303,4.55,4.63,4.51,4.53,3505997.2,7667198,0.0022,4.97,4.07,0,0,0,0,0,0,0
20200304,4.51,4.72,4.5,4.7,5687396.8,12327029,0.0375,4.98,4.08,0,0,0,0,0,0,0
20200305,4.71,4.84,4.66,4.79,9834100.8,20588662,0.0191,5.17,4.23,0,0,0,0,0,0,0
20200306,4.72,4.91,4.7,4.85,9121295.2,18829040,0.0125,5.27,4.31,0,0,0,0,0,0,0
