date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,6.5,6.61,6.48,6.58,14853286.4,22700596,,,,0,0,0,0,0,0,0
20191220,6.58,6.61,6.5,6.5,12467304.8,18995007,-0.0122,7.24,5.92,0,0,0,0,0,0,0
20191223,6.48,6.6,6.37,6.52,15932361.6,24678999,0.0031,7.15,5.85,0,0,0,0,0,0,0
20191224,6.46,6.56,6.44,6.54,11247749.6,17276813,0.0031,7.17,5.87,0,0,0,0,0,0,0
20191225,6.51,6.68,6.5,6.66,19830483.2,30105238,0.0183,7.19,5.89,0,0,0,0,0,0,0
20191226,6.61,6.72,6.59,6.65,17535676.8,26351257,-0.0015,7.33,5.99,0,0,0,0,0,0,0
20191227,6.64,6.69,6.54,6.54,16096558.4,24354222,-0.0165,7.32,5.98,0,0,0,0,0,0,0
20191230,6.58,6.58,6.46,6.55,9985729.6,15279641,0.0015,7.19,5.89,0,0,0,0,0,0,0
20191231,6.88,7.21,6.73,7.21,52074960.0,73858500,0.1008,7.2,5.9,1,0,1,0,1,0,0
20200102,7.48,7.91,7.3,7.58,149238374.4,197943747,0.0513,7.93,6.49,0,0,0,0,0,0,0
20200103,7.35,7.47,7.24,7.31,75266451.2,102353526,-0.0356,8.34,6.82,0,0,0,0,0,0,0
20200106,7.4,7.86,7.34,7.51,92579302.4,122434299,0.0274,8.04,6.58,0,0,0,0,0,0,0
20200107,7.33,7.5,7.24,7.5,52791414.4,71675243,-0.0013,8.26,6.76,0,0,0,0,0,0,0
20200108,7.36,7.42,7.2,7.22,39425865.6,54016756,-0.0373,8.25,6.75,0,0,0,0,0,0,0
20200109,7.39,7.45,7.25,7.29,32378518.4,44251068,0.0097,7.94,6.5,0,0,0,0,0,0,0
20200110,7.31,7.31,7.11,7.13,29256144.0,40801872,-0.0219,8.02,6.56,0,0,0,0,0,0,0
20200113,7.23,7.26,7.12,7.19,21554212.8,30008278,0.0084,7.84,6.42,0,0,0,0,0,0,0
20200114,7.16,7.48,7.15,7.37,45725910.4,62294144,0.025,7.91,6.47,0,0,0,0,0,0,0
20200115,7.43,7.6,7.36,7.37,45212201.6,60490857,0.0,8.11,6.63,0,0,0,0,0,0,0
20200116,7.39,7.58,7.22,7.37,39254828.8,53059356,0.0,8.11,6.63,0,0,0,0,0,0,0
20200117,7.46,8.04,7.38,7.77,86659065.6,112758286,0.0543,8.11,6.63,0,0,0,0,0,0,0
20200120,8.55,8.55,8.55,8.55,15390684.8,18000800,0.1004,8.55,6.99,1,0,1,0,1,0,0
20200121,9.41,9.41,9.41,9.41,7932259.2,8429606,0.1006,9.41,7.7,1,0,2,0,1,0,0
20200122,10.35,10.35,9.9,10.35,288853939.2,281060750,0.0999,10.35,8.47,1,0,3,0,1,0,0
20200123,10.09,11.39,10.09,11.39,295144960.0,269600027,0.1005,11.38,9.32,1,0,4,0,1,0,0
20200203,12.53,12.53,12.53,12.53,14059838.4,11220940,0.1001,12.53,10.25,1,0,5,0,1,0,0
20200204,13.72,13.78,12.53,13.78,263628160.0,196977148,0.0998,13.78,11.28,1,0,6,0,1,0,0
20200205,14.0,15.16,13.14,15.16,347780864.0,237313558,0.1001,15.16,12.4,1,0,7,0,1,0,0
20200206,15.16,16.68,14.75,16.68,220067507.2,135934839,0.1003,16.68,13.64,1,0,8,0,1,0,0
20200207,17.92,18.35,15.83,16.13,485277900.8,281497389,-0.033,18.35,15.01,0,0,0,1,0,1,0
20200210,15.39,15.39,14.52,14.52,89042348.8,60321630,-0.0998,17.74,14.52,0,1,0,0,0,1,0
20200211,13.07,13.07,13.07,13.07,38479779.2,29441300,-0.0999,15.97,13.07,0,1,0,0,0,1,0
20200212,12.15,14.09,12.15,13.88,345387468.8,262768030,0.062,14.38,11.76,0,0,0,0,1,0,0
20200213,13.31,13.44,12.51,12.68,271181542.4,210455233,-0.0865,15.27,12.49,0,0,0,0,0,0,0
20200214,12.5,13.04,11.63,12.24,222578329.6,181146702,-0.0347,13.95,11.41,0,0,0,0,0,0,0
20200217,12.11,12.45,11.92,12.33,160485644.8,131197371,0.0074,13.46,11.02,0,0,0,0,0,0,0
