date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,5.3,5.38,5.27,5.35,2322101.6,4358079,,,,0,0,0,0,0,0,0
20191218,5.34,5.34,5.26,5.27,1467788.5,2770841,-0.015,5.88,4.81,0,0,0,0,0,0,0
20191219,5.26,5.29,5.18,5.2,2226309.2,4278911,-0.0133,5.8,4.74,0,0,0,0,0,0,0
20191220,5.2,5.23,5.05,5.05,3054083.4,5975530,-0.0288,5.72,4.68,0,0,0,0,0,0,0
20191223,5.06,5.06,4.9,4.91,2341667.2,4706159,-0.0277,5.56,4.54,0,0,0,0,0,0,0
20191224,4.92,4.95,4.86,4.91,2181677.2,4447300,0.0,5.4,4.42,0,0,0,0,0,0,0
20191225,4.88,4.94,4.87,4.9,1200177.3,2448510,-0.002,5.4,4.42,0,0,0,0,0,0,0
20191226,4.91,4.91,4.81,4.88,1964868.2,4048100,-0.0041,5.39,4.41,0,0,0,0,0,0,0
20191227,4.86,4.93,4.85,4.88,1357182.5,2771200,0.0,5.37,4.39,0,0,0,0,0,0,0
20191230,4.88,4.91,4.8,4.91,1005303.0,2068966,0.0061,5.37,4.39,0,0,0,0,0,0,0
20191231,4.9,4.91,4.86,4.9,808647.2,1652284,-0.002,5.4,4.42,0,0,0,0,0,0,0
20200102,4.92,4.99,4.92,4.98,1706548.2,3444978,0.0163,5.39,4.41,0,0,0,0,0,0,0
20200103,4.99,5.01,4.93,4.96,1829769.0,3689241,-0.004,5.48,4.48,0,0,0,0,0,0,0
20200106,4.97,4.98,4.89,4.95,2321764.0,4701960,-0.002,5.46,4.46,0,0,0,0,0,0,0
20200107,4.95,5.0,4.95,4.99,2048156.2,4121979,0.0081,5.44,4.46,0,0,0,0,0,0,0
20200108,5.0,5.0,4.87,4.9,2166666.2,4386500,-0.018,5.49,4.49,0,0,0,0,0,0,0
20200109,4.9,4.97,4.9,4.94,1874160.4,3798745,0.0082,5.39,4.41,0,0,0,0,0,0,0
20200110,4.97,4.97,4.92,4.93,1092737.1,2210535,-0.002,5.43,4.45,0,0,0,0,0,0,0
20200113,4.94,5.0,4.86,4.99,1934105.8,3894046,0.0122,5.42,4.44,0,0,0,0,0,0,0
20200114,4.99,5.12,4.96,5.1,3507487.2,6955191,0.022,5.49,4.49,0,0,0,0,0,0,0
20200115,5.1,5.1,4.98,5.0,2437954.0,4848686,-0.0196,5.61,4.59,0,0,0,0,0,0,0
20200116,5.02,5.05,4.97,5.04,1334133.8,2661977,0.008,5.5,4.5,0,0,0,0,0,0,0
20200117,5.05,5.09,4.97,4.99,887094.1,1771204,-0.0099,5.54,4.54,0,0,0,0,0,0,0
20200120,4.97,4.98,4.91,4.97,1060317.4,2147366,-0.004,5.49,4.49,0,0,0,0,0,0,0
20200121,4.96,4.98,4.88,4.94,1837341.8,3721877,-0.006,5.47,4.47,0,0,0,0,0,0,0
20200122,4.91,4.94,4.86,4.93,1600873.8,3261200,-0.002,5.43,4.45,0,0,0,0,0,0,0
20200123,4.91,4.92,4.71,4.87,4347206.8,8948089,-0.0122,5.42,4.44,0,0,0,0,0,0,0
20200203,4.39,4.66,4.38,4.38,3077774.8,6909700,-0.1006,5.36,4.38,0,1,0,0,0,1,0
20200204,3.94,4.17,3.94,3.97,6147518.0,15373159,-0.0936,4.82,3.94,0,0,0,0,0,0,0
20200205,3.99,4.13,3.98,4.07,3008608.2,7412723,0.0252,4.37,3.57,0,0,0,0,0,0,0
20200206,4.1,4.14,4.02,4.12,2861877.0,7010282,0.0123,4.48,3.66,0,0,0,0,0,0,0
20200207,4.11,4.32,4.07,4.29,4270578.8,10224466,0.0413,4.53,3.71,0,0,0,0,0,0,0
