date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,9.22,9.44,9.16,9.39,1047709.8,1124740,,,,0,0,0,0,0,0,0
20191218,9.38,9.45,9.31,9.42,736665.95,784260,0.0032,10.33,8.45,0,0,0,0,0,0,0
20191219,9.44,9.45,9.33,9.44,785604.45,836163,0.0021,10.36,8.48,0,0,0,0,0,0,0
20191220,9.41,9.47,9.19,9.38,867201.0,927000,-0.0064,10.38,8.5,0,0,0,0,0,0,0
20191223,9.42,9.42,9.13,9.29,733016.6,791335,-0.0096,10.32,8.44,0,0,0,0,0,0,0
20191224,9.28,9.4,9.15,9.4,500346.8,539082,0.0118,10.22,8.36,0,0,0,0,0,0,0
20191225,9.32,9.41,9.3,9.38,382505.025,408770,-0.0021,10.34,8.46,0,0,0,0,0,0,0
20191226,9.41,9.42,9.29,9.37,1678491.0,1791219,-0.0011,10.32,8.44,0,0,0,0,0,0,0
20191227,9.33,9.39,9.15,9.31,1337596.6,1446020,-0.0064,10.31,8.43,0,0,0,0,0,0,0
20191230,9.24,9.29,8.92,9.19,1207868.5,1323295,-0.0129,10.24,8.38,0,0,0,0,0,0,0
20191231,9.18,9.21,9.02,9.2,902922.5,985180,0.0011,10.11,8.27,0,0,0,0,0,0,0
20200102,9.21,9.24,9.08,9.19,2553280.0,2793255,-0.0011,10.12,8.28,0,0,0,0,0,0,0
20200103,9.12,9.14,9.02,9.04,1631838.2,1800155,-0.0163,10.11,8.27,0,0,0,0,0,0,0
20200106,9.03,9.12,8.93,9.06,1333074.1,1471462,0.0022,9.94,8.14,0,0,0,0,0,0,0
20200107,9.09,9.27,9.09,9.22,1705085.4,1853597,0.0177,9.97,8.15,0,0,0,0,0,0,0
20200108,9.22,9.25,8.93,8.95,1856764.0,2050795,-0.0293,10.14,8.3,0,0,0,0,0,0,0
20200109,8.99,9.24,8.98,9.14,1855033.8,2035975,0.0212,9.85,8.06,0,0,0,0,0,0,0
20200110,9.23,9.23,9.05,9.15,1154317.2,1261159,0.0011,10.05,8.23,0,0,0,0,0,0,0
20200113,9.15,9.2,9.06,9.13,1357110.7,1485640,-0.0022,10.07,8.24,0,0,0,0,0,0,0
