date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,2.59,2.64,2.58,2.63,5278013.6,20233063,,,,0,0,0,0,0,0,0
20191220,2.64,2.66,2.57,2.59,4427969.2,16958001,-0.0152,2.89,2.37,0,0,0,0,0,0,0
20191223,2.56,2.57,2.48,2.49,5033747.2,19876681,-0.0386,2.85,2.33,0,0,0,0,0,0,0
20191224,2.49,2.6,2.49,2.58,4678917.2,18336112,0.0361,2.74,2.24,0,0,0,0,0,0,0
20191225,2.59,2.6,2.53,2.56,3659537.6,14293558,-0.0078,2.84,2.32,0,0,0,0,0,0,0
20191226,2.56,2.59,2.54,2.58,3384833.2,13195369,0.0078,2.82,2.3,0,0,0,0,0,0,0
20191227,2.56,2.75,2.56,2.61,11164584.0,42183586,0.0116,2.84,2.32,0,0,0,0,0,0,0
20191230,2.6,2.68,2.55,2.65,8372478.4,32079613,0.0153,2.87,2.35,0,0,0,0,0,0,0
20191231,2.62,2.64,2.59,2.63,5277414.8,20169215,-0.0075,2.92,2.38,0,0,0,0,0,0,0
20200102,2.65,2.67,2.63,2.66,7131027.2,26892847,0.0114,2.89,2.37,0,0,0,0,0,0,0
20200103,2.68,2.7,2.65,2.66,6167948.8,23120278,0.0,2.93,2.39,0,0,0,0,0,0,0
20200106,2.65,2.75,2.62,2.73,12927959.2,47873118,0.0263,2.93,2.39,0,0,0,0,0,0,0
20200107,2.74,2.76,2.69,2.73,6820392.0,25063825,0.0,3.0,2.46,0,0,0,0,0,0,0
20200108,2.72,2.78,2.62,2.66,8422912.0,31257244,-0.0256,3.0,2.46,0,0,0,0,0,0,0
20200109,2.68,2.71,2.67,2.68,5273799.6,19598473,0.0075,2.93,2.39,0,0,0,0,0,0,0
20200110,2.69,2.69,2.64,2.66,4779483.2,17964101,-0.0075,2.95,2.41,0,0,0,0,0,0,0
20200113,2.64,2.69,2.63,2.67,3935074.4,14804350,0.0038,2.93,2.39,0,0,0,0,0,0,0
20200114,2.67,2.72,2.66,2.68,5027446.0,18655303,0.0037,2.94,2.4,0,0,0,0,0,0,0
20200115,2.69,2.69,2.61,2.62,4165033.6,15784201,-0.0224,2.95,2.41,0,0,0,0,0,0,0
20200116,2.69,2.73,2.63,2.65,5588591.6,20897464,0.0115,2.88,2.36,0,0,0,0,0,0,0
20200117,2.63,2.66,2.62,2.63,3176900.0,12027500,-0.0075,2.92,2.38,0,0,0,0,0,0,0
20200120,2.62,2.66,2.6,2.65,2975316.4,11321206,0.0076,2.89,2.37,0,0,0,0,0,0,0
20200121,2.62,2.64,2.57,2.58,3864752.4,14812577,-0.0264,2.92,2.38,0,0,0,0,0,0,0
