date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,3.12,3.14,3.09,3.14,601442.5,1934001,,,,0,0,0,0,0,0,0
20191218,3.11,3.15,3.08,3.1,512709.3,1651500,-0.0127,3.45,2.83,0,0,0,0,0,0,0
20191219,3.13,3.13,3.08,3.12,407136.8,1314209,0.0065,3.41,2.79,0,0,0,0,0,0,0
20191220,3.12,3.12,3.07,3.11,729252.9,2359129,-0.0032,3.43,2.81,0,0,0,0,0,0,0
20191223,3.1,3.1,3.01,3.03,763693.4,2512275,-0.0257,3.42,2.8,0,0,0,0,0,0,0
20191224,3.03,3.09,3.02,3.09,659396.6,2148784,0.0198,3.33,2.73,0,0,0,0,0,0,0
20191225,3.06,3.09,3.03,3.04,494141.9,1620325,-0.0162,3.4,2.78,0,0,0,0,0,0,0
20191226,3.07,3.09,3.05,3.07,416575.7,1355850,0.0099,3.34,2.74,0,0,0,0,0,0,0
20191227,3.07,3.16,3.06,3.06,917369.9,2958567,-0.0033,3.38,2.76,0,0,0,0,0,0,0
20191230,3.0,3.0,2.91,2.93,1188254.5,4033941,-0.0425,3.37,2.75,0,0,0,0,0,0,0
20191231,2.93,2.98,2.93,2.98,546337.2,1855300,0.0171,3.22,2.64,0,0,0,0,0,0,0
20200102,2.98,3.02,2.93,2.93,1305378.9,4408666,-0.0168,3.28,2.68,0,0,0,0,0,0,0
20200103,2.94,3.02,2.93,2.98,910495.7,3067288,0.0171,3.22,2.64,0,0,0,0,0,0,0
20200106,2.98,3.05,2.93,3.0,666678.7,2222803,0.0067,3.28,2.68,0,0,0,0,0,0,0
20200107,2.99,3.11,2.99,3.1,871664.3,2832666,0.0333,3.3,2.7,0,0,0,0,0,0,0
20200108,3.08,3.16,3.06,3.08,1057376.5,3378829,-0.0065,3.41,2.79,0,0,0,0,0,0,0
20200109,3.08,3.14,3.07,3.11,605728.8,1950000,0.0097,3.39,2.77,0,0,0,0,0,0,0
20200110,3.16,3.27,3.11,3.27,1151010.1,3597688,0.0514,3.42,2.8,0,0,0,0,0,0,0
20200113,3.19,3.3,3.16,3.25,1171160.1,3631456,-0.0061,3.6,2.94,0,0,0,0,0,0,0
20200114,3.22,3.28,3.22,3.25,592589.5,1820857,0.0,3.58,2.92,0,0,0,0,0,0,0
20200115,3.22,3.29,3.16,3.17,338953.3,1056300,-0.0246,3.58,2.92,0,0,0,0,0,0,0
20200116,3.15,3.21,3.15,3.19,391062.3,1230248,0.0063,3.49,2.85,0,0,0,0,0,0,0
20200117,3.22,3.23,3.15,3.17,307304.8,962900,-0.0063,3.51,2.87,0,0,0,0,0,0,0
20200120,3.18,3.18,3.1,3.14,371884.6,1187202,-0.0095,3.49,2.85,0,0,0,0,0,0,0
20200121,3.18,3.18,3.05,3.08,387308.8,1252000,-0.0191,3.45,2.83,0,0,0,0,0,0,0
20200122,3.1,3.1,3.03,3.05,362700.6,1188700,-0.0097,3.39,2.77,0,0,0,0,0,0,0
20200123,3.05,3.05,2.96,2.99,647271.8,2152791,-0.0197,3.36,2.74,0,0,0,0,0,0,0
20200203,2.84,2.84,2.84,2.84,54244.0,191000,-0.0502,3.29,2.69,0,0,0,0,0,0,0
20200204,2.7,2.78,2.7,2.7,1064548.8,3935500,-0.0493,3.12,2.56,0,0,0,0,0,0,0
20200205,2.75,2.83,2.7,2.76,418501.5,1515186,0.0222,2.97,2.43,0,0,0,0,0,0,0
20200206,2.78,2.83,2.74,2.79,738055.3,2651801,0.0109,3.04,2.48,0,0,0,0,0,0,0
20200207,2.8,2.8,2.74,2.77,379792.0,1375700,-0.0072,3.07,2.51,0,0,0,0,0,0,0
20200210,2.71,2.89,2.71,2.84,539140.0,1911500,0.0253,3.05,2.49,0,0,0,0,0,0,0
20200211,2.87,2.87,2.8,2.82,487658.0,1726500,-0.007,3.12,2.56,0,0,0,0,0,0,0
20200212,2.81,2.83,2.77,2.82,589521.6,2099900,0.0,3.1,2.54,0,0,0,0,0,0,0
20200213,2.8,2.83,2.77,2.77,437007.0,1566700,-0.0177,3.1,2.54,0,0,0,0,0,0,0
20200214,2.76,2.77,2.73,2.75,463934.3,1688600,-0.0072,3.05,2.49,0,0,0,0,0,0,0
20200217,2.77,2.79,2.74,2.76,697147.4,2516900,0.0036,3.03,2.48,0,0,0,0,0,0,0
20200218,2.77,2.83,2.77,2.82,608433.2,2173470,0.0217,3.04,2.48,0,0,0,0,0,0,0
20200219,2.83,2.83,2.79,2.79,584512.7,2086201,-0.0106,3.1,2.54,0,0,0,0,0,0,0
20200220,2.8,2.83,2.77,2.82,631784.3,2258100,0.0108,3.07,2.51,0,0,0,0,0,0,0
20200221,2.82,2.83,2.78,2.79,1163456.6,4155950,-0.0106,3.1,2.54,0,0,0,0,0,0,0
20200224,2.8,2.8,2.72,2.73,1349560.8,4905700,-0.0215,3.07,2.51,0,0,0,0,0,0,0
20200225,2.67,2.69,2.6,2.67,1163833.4,4419453,-0.022,3.0,2.46,0,0,0,0,0,0,0
20200226,2.67,2.74,2.63,2.67,926300.6,3433513,0.0,2.94,2.4,0,0,0,0,0,0,0
20200227,2.72,2.8,2.69,2.8,992942.3,3589300,0.0487,2.94,2.4,0,0,0,0,0,0,0
20200228,2.83,2.94,2.78,2.94,3594685.2,12336438,0.05,3.08,2.52,0,0,0,0,0,0,0
20200302,2.9,2.95,2.84,2.92,1912338.4,6577183,-0.0068,3.23,2.65,0,0,0,0,0,0,0
20200303,2.91,2.98,2.85,2.86,1545982.8,5362591,-0.0205,3.21,2.63,0,0,0,0,0,0,0
20200304,2.87,2.87,2.82,2.84,947465.5,3346051,-0.007,3.15,2.57,0,0,0,0,0,0,0
