date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,14.8,15.21,14.72,14.96,945934.6,633455,,,,0,0,0,0,0,0,0
20191218,14.96,15.28,14.81,14.86,904851.6,604108,-0.0067,16.46,13.46,0,0,0,0,0,0,0
20191219,14.93,14.93,14.73,14.9,404405.1,273012,0.0027,16.35,13.37,0,0,0,0,0,0,0
20191220,14.91,15.25,14.88,15.05,766276.6,509724,0.0101,16.39,13.41,0,0,0,0,0,0,0
20191223,14.68,15.43,14.68,15.1,1163016.3,767308,0.0033,16.56,13.55,0,0,0,0,0,0,0
20191224,15.08,15.26,14.83,15.16,861754.0,574108,0.004,16.61,13.59,0,0,0,0,0,0,0
20191225,15.13,15.13,14.88,15.01,443043.4,295566,-0.0099,16.68,13.64,0,0,0,0,0,0,0
20191226,14.96,15.01,14.88,15.0,358345.7,239713,-0.0007,16.51,13.51,0,0,0,0,0,0,0
20191227,14.93,15.08,14.93,14.97,451535.9,301234,-0.002,16.5,13.5,0,0,0,0,0,0,0
20191230,14.97,14.99,14.78,14.94,413658.7,277917,-0.002,16.47,13.47,0,0,0,0,0,0,0
20191231,14.95,15.03,14.89,15.02,348068.1,232557,0.0054,16.43,13.45,0,0,0,0,0,0,0
20200102,15.07,15.3,15.04,15.19,850854.8,562064,0.0113,16.52,13.52,0,0,0,0,0,0,0
20200103,15.35,15.35,15.14,15.17,595290.5,391915,-0.0013,16.71,13.67,0,0,0,0,0,0,0
20200106,15.19,15.29,14.95,15.2,1016103.2,670693,0.002,16.69,13.65,0,0,0,0,0,0,0
20200107,15.19,15.32,15.15,15.29,752276.5,494002,0.0059,16.72,13.68,0,0,0,0,0,0,0
20200108,15.21,15.25,15.01,15.01,798896.7,527860,-0.0183,16.82,13.76,0,0,0,0,0,0,0
20200109,15.14,15.24,15.03,15.23,510550.0,336661,0.0147,16.51,13.51,0,0,0,0,0,0,0
20200110,15.55,15.55,15.23,15.28,1134892.1,738201,0.0033,16.75,13.71,0,0,0,0,0,0,0
20200113,14.72,15.89,14.5,15.69,2341134.4,1515250,0.0268,16.81,13.75,0,0,0,0,0,0,0
20200114,15.72,16.2,15.59,16.16,2816526.0,1769348,0.03,17.26,14.12,0,0,0,0,0,0,0
20200115,15.47,16.55,15.47,16.5,3794927.2,2327454,0.021,17.78,14.54,0,0,0,0,0,0,0
20200116,16.5,16.51,15.97,16.02,1850135.6,1148166,-0.0291,18.15,14.85,0,0,0,0,0,0,0
20200117,15.93,16.1,15.64,15.64,1373925.3,870707,-0.0237,17.62,14.42,0,0,0,0,0,0,0
20200120,15.64,15.75,15.52,15.6,708614.4,453629,-0.0026,17.2,14.08,0,0,0,0,0,0,0
20200121,15.6,15.72,15.25,15.33,809317.4,525503,-0.0173,17.16,14.04,0,0,0,0,0,0,0
20200122,15.32,15.32,15.02,15.19,567143.6,373670,-0.0091,16.86,13.8,0,0,0,0,0,0,0
20200123,15.05,15.21,14.32,14.52,1257672.8,855157,-0.0441,16.71,13.67,0,0,0,0,0,0,0
20200203,13.07,13.15,13.07,13.07,520111.2,397800,-0.0999,15.97,13.07,0,1,0,0,0,1,0
20200204,12.25,12.95,12.2,12.87,1058285.6,834583,-0.0153,14.38,11.76,0,0,0,0,0,0,0
20200205,12.73,13.3,12.73,12.89,877054.7,674300,0.0016,14.16,11.58,0,0,0,0,0,0,0
20200206,12.92,13.67,12.7,13.65,1516219.0,1148786,0.059,14.18,11.6,0,0,0,0,0,0,0
20200207,13.64,13.64,13.27,13.39,785424.1,586557,-0.019,15.02,12.28,0,0,0,0,0,0,0
20200210,13.29,14.07,13.29,13.83,1311746.8,951079,0.0329,14.73,12.05,0,0,0,0,0,0,0
20200211,13.93,14.06,13.61,13.73,494153.5,358565,-0.0072,15.21,12.45,0,0,0,0,0,0,0
20200212,14.3,14.3,13.63,13.86,580094.5,419169,0.0095,15.1,12.36,0,0,0,0,0,0,0
20200213,13.85,13.85,13.54,13.55,786544.2,576538,-0.0224,15.25,12.47,0,0,0,0,0,0,0
20200214,13.7,13.7,13.45,13.65,375872.3,277101,0.0074,14.9,12.2,0,0,0,0,0,0,0
20200217,13.55,13.85,13.55,13.84,848805.5,616223,0.0139,15.02,12.28,0,0,0,0,0,0,0
20200218,13.82,14.15,13.79,14.09,977682.5,701566,0.0181,15.22,12.46,0,0,0,0,0,0,0
20200219,14.15,14.25,13.98,14.14,848553.9,600465,0.0035,15.5,12.68,0,0,0,0,0,0,0
20200220,13.99,14.28,13.99,14.27,870475.4,613930,0.0092,15.55,12.73,0,0,0,0,0,0,0
