date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,7.01,7.15,6.97,7.14,4169244.8,5886544,,,,0,0,0,0,0,0,0
20191218,7.19,7.2,7.09,7.15,3392384.8,4755689,0.0014,7.85,6.43,0,0,0,0,0,0,0
20191219,7.11,7.19,7.11,7.19,2356270.8,3290687,0.0056,7.87,6.44,0,0,0,0,0,0,0
20191220,7.2,7.22,7.13,7.14,2170296.8,3028490,-0.007,7.91,6.47,0,0,0,0,0,0,0
20191223,7.13,7.16,6.96,6.97,2143739.4,3036732,-0.0238,7.85,6.43,0,0,0,0,0,0,0
20191224,6.98,7.06,6.94,7.05,1388334.9,1984221,0.0115,7.67,6.27,0,0,0,0,0,0,0
20191225,7.01,7.09,6.98,7.01,1617957.1,2300449,-0.0057,7.76,6.34,0,0,0,0,0,0,0
20191226,7.06,7.09,6.99,7.08,2100078.0,2986050,0.01,7.71,6.31,0,0,0,0,0,0,0
20191227,7.07,7.23,7.05,7.06,3509863.6,4924878,-0.0028,7.79,6.37,0,0,0,0,0,0,0
20191230,7.06,7.15,6.94,7.14,2349812.4,3327790,0.0113,7.77,6.35,0,0,0,0,0,0,0
20191231,7.13,7.21,7.11,7.17,2552803.6,3563569,0.0042,7.85,6.43,0,0,0,0,0,0,0
20200102,7.22,7.29,7.19,7.25,3544892.8,4897110,0.0112,7.89,6.45,0,0,0,0,0,0,0
20200103,7.25,7.31,7.21,7.27,3014860.4,4150963,0.0028,7.98,6.52,0,0,0,0,0,0,0
20200106,7.23,7.35,7.14,7.27,4391360.8,6046122,0.0,8.0,6.54,0,0,0,0,0,0,0
20200107,7.25,7.32,7.22,7.31,3476734.4,4773191,0.0055,8.0,6.54,0,0,0,0,0,0,0
20200108,7.28,7.31,7.15,7.16,3865435.2,5345990,-0.0205,8.04,6.58,0,0,0,0,0,0,0
20200109,7.25,7.43,7.22,7.35,7231822.4,9880377,0.0265,7.88,6.44,0,0,0,0,0,0,0
20200110,7.39,7.4,7.28,7.32,3252556.6,4434557,-0.0041,8.09,6.62,0,0,0,0,0,0,0
20200113,7.32,7.59,7.22,7.42,6642462.8,8957801,0.0137,8.05,6.59,0,0,0,0,0,0,0
20200114,7.43,7.43,7.33,7.4,3676920.8,4977375,-0.0027,8.16,6.68,0,0,0,0,0,0,0
20200115,7.41,7.43,7.3,7.38,2723589.8,3703030,-0.0027,8.14,6.66,0,0,0,0,0,0,0
20200116,7.38,7.38,7.2,7.2,2738468.4,3768066,-0.0244,8.12,6.64,0,0,0,0,0,0,0
20200117,7.23,7.29,7.15,7.16,2006724.6,2780440,-0.0056,7.92,6.48,0,0,0,0,0,0,0
20200120,7.16,7.29,7.15,7.25,2581960.8,3571090,0.0126,7.88,6.44,0,0,0,0,0,0,0
20200121,7.26,7.26,7.11,7.16,2629974.0,3664453,-0.0124,7.98,6.52,0,0,0,0,0,0,0
20200122,7.12,7.27,7.11,7.21,2718567.6,3781930,0.007,7.88,6.44,0,0,0,0,0,0,0
20200123,7.17,7.19,6.8,6.9,4081103.2,5839294,-0.043,7.93,6.49,0,0,0,0,0,0,0
20200203,6.21,6.21,6.21,6.21,611312.4,984400,-0.1,7.59,6.21,0,1,0,0,0,1,0
20200204,5.61,6.1,5.61,5.96,4515484.0,7575598,-0.0403,6.83,5.59,0,0,0,0,0,0,0
20200205,6.02,6.19,6.02,6.06,2692612.6,4412886,0.0168,6.56,5.36,0,0,0,0,0,0,0
20200206,6.16,6.2,6.07,6.16,3077123.0,5013841,0.0165,6.67,5.45,0,0,0,0,0,0,0
20200207,6.19,6.22,6.08,6.15,2792845.6,4546969,-0.0016,6.78,5.54,0,0,0,0,0,0,0
20200210,6.14,6.42,6.06,6.35,3875350.4,6184498,0.0325,6.76,5.54,0,0,0,0,0,0,0
20200211,6.35,6.39,6.26,6.3,2278546.4,3601390,-0.0079,6.98,5.72,0,0,0,0,0,0,0
20200212,6.29,6.35,6.24,6.34,1920031.6,3046007,0.0063,6.93,5.67,0,0,0,0,0,0,0
20200213,6.33,6.39,6.23,6.25,2943342.6,4664579,-0.0142,6.97,5.71,0,0,0,0,0,0,0
20200214,6.25,6.42,6.24,6.35,2976664.8,4704698,0.016,6.88,5.62,0,0,0,0,0,0,0
20200217,6.35,6.61,6.33,6.56,4063593.6,6247650,0.0331,6.98,5.72,0,0,0,0,0,0,0
20200218,6.6,6.64,6.5,6.6,3905466.4,5946443,0.0061,7.22,5.9,0,0,0,0,0,0,0
