date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,47.19,47.25,46.79,46.9,18376158.4,3915190,,,,0,0,0,0,0,0,0
20191218,46.92,47.25,46.77,47.25,16633822.4,3542588,0.0075,51.59,42.21,0,0,0,0,0,0,0
20191219,47.25,47.27,47.02,47.18,9052616.0,1920227,-0.0015,51.98,42.52,0,0,0,0,0,0,0
20191220,47.15,47.42,46.95,47.32,9974622.4,2108952,0.003,51.9,42.46,0,0,0,0,0,0,0
20191223,47.31,47.31,46.94,46.95,7819201.6,1660449,-0.0078,52.05,42.59,0,0,0,0,0,0,0
20191224,47.15,47.24,45.24,47.16,16079377.6,3451002,0.0045,51.65,42.26,0,0,0,0,0,0,0
20191225,47.27,47.65,46.93,47.05,11368600.0,2404685,-0.0023,51.88,42.44,0,0,0,0,0,0,0
20191226,46.92,47.42,46.81,47.09,9408426.4,1996442,0.0009,51.76,42.34,0,0,0,0,0,0,0
20191227,47.22,47.78,47.22,47.37,12284901.6,2582375,0.0059,51.8,42.38,0,0,0,0,0,0,0
20191230,47.35,47.6,46.6,46.92,12402804.8,2641163,-0.0095,52.11,42.63,0,0,0,0,0,0,0
20191231,47.3,47.99,47.02,47.61,12272867.2,2578297,0.0147,51.61,42.23,0,0,0,0,0,0,0
20200102,47.65,48.37,47.42,48.25,13780150.4,2867378,0.0134,52.37,42.85,0,0,0,0,0,0,0
20200103,48.28,49.37,48.25,49.36,20929008.0,4279959,0.023,53.08,43.42,0,0,0,0,0,0,0
20200106,50.35,51.2,49.6,50.55,31542793.6,6265566,0.0241,54.3,44.42,0,0,0,0,0,0,0
20200107,49.85,50.24,48.8,49.7,13720630.4,2770727,-0.0168,55.6,45.5,0,0,0,0,0,0,0
20200108,51.13,51.7,50.1,50.8,27106329.6,5334181,0.0221,54.67,44.73,0,0,0,0,0,0,0
20200109,49.03,49.56,48.85,49.38,17392568.0,3531685,-0.028,55.88,45.72,0,0,0,0,0,0,0
20200110,49.35,49.86,48.69,48.78,13752561.6,2797374,-0.0122,54.32,44.44,0,0,0,0,0,0,0
20200113,48.6,49.17,48.48,48.88,6099041.6,1249230,0.0021,53.66,43.9,0,0,0,0,0,0,0
20200114,48.45,49.08,48.44,48.66,7265750.4,1492735,-0.0045,53.77,43.99,0,0,0,0,0,0,0
20200115,48.91,49.54,48.61,49.15,9419252.8,1915926,0.0101,53.53,43.79,0,0,0,0,0,0,0
20200116,49.43,49.54,48.6,48.65,5844460.8,1196283,-0.0102,54.07,44.24,0,0,0,0,0,0,0
