date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,2.9,2.93,2.89,2.92,1735083.0,5959250,,,,0,0,0
20191216,2.93,2.95,2.92,2.94,1569124.9,5346681,0.0068,3.21,2.63,0,0,0
20191217,2.93,2.99,2.93,2.98,2741285.2,9234438,0.0136,3.23,2.65,0,0,0
20191218,2.98,2.99,2.96,2.96,1742762.0,5866355,-0.0067,3.28,2.68,0,0,0
20191219,2.97,2.99,2.95,2.99,1819523.0,6123450,0.0101,3.26,2.66,0,0,0
20191220,2.99,2.99,2.95,2.96,2332624.2,7841673,-0.01,3.29,2.69,0,0,0
20191223,2.96,2.99,2.92,2.95,2760770.6,9354563,-0.0034,3.26,2.66,0,0,0
20191224,2.95,3.0,2.94,2.99,2220332.8,7470388,0.0136,3.25,2.66,0,0,0
20191225,2.99,3.06,2.98,3.05,4950029.2,16339319,0.0201,3.29,2.69,0,0,0
20191226,3.05,3.14,3.01,3.1,7040352.0,22763150,0.0164,3.36,2.74,0,0,0
20191227,3.09,3.18,3.07,3.13,8307936.0,26411753,0.0097,3.41,2.79,0,0,0
20191230,3.13,3.2,3.1,3.14,8701269.6,27597850,0.0032,3.44,2.82,0,0,0
20191231,3.11,3.14,3.09,3.11,3308578.6,10629256,-0.0096,3.45,2.83,0,0,0
20200102,3.16,3.16,3.09,3.12,4533629.6,14554835,0.0032,3.42,2.8,0,0,0
20200103,3.12,3.14,3.1,3.11,3286727.4,10538489,-0.0032,3.43,2.81,0,0,0
20200106,3.11,3.16,3.09,3.14,4564889.6,14581688,0.0096,3.42,2.8,0,0,0
20200107,3.14,3.15,3.11,3.14,2795036.6,8928385,0.0,3.45,2.83,0,0,0
20200108,3.12,3.13,3.04,3.07,4689791.2,15220073,-0.0223,3.45,2.83,0,0,0
20200109,3.08,3.11,3.07,3.09,2588315.4,8371995,0.0065,3.38,2.76,0,0,0
20200110,3.09,3.09,3.03,3.04,4177061.6,13710970,-0.0162,3.4,2.78,0,0,0
20200113,3.03,3.06,3.0,3.05,3016959.2,9968662,0.0033,3.34,2.74,0,0,0
20200114,3.06,3.09,3.05,3.07,2747078.6,8945327,0.0066,3.36,2.74,0,0,0
20200115,3.08,3.08,3.02,3.03,3176122.4,10459450,-0.013,3.38,2.76,0,0,0
20200116,3.03,3.05,3.01,3.04,2587364.0,8542770,0.0033,3.33,2.73,0,0,0
20200117,3.03,3.04,3.0,3.01,2269739.8,7516950,-0.0099,3.34,2.74,0,0,0
20200120,3.01,3.03,2.99,3.03,1725758.6,5734997,0.0066,3.31,2.71,0,0,0
20200121,3.02,3.02,2.98,2.99,2024683.2,6755043,-0.0132,3.33,2.73,0,0,0
20200122,3.0,3.01,2.96,3.0,2498729.6,8364995,0.0033,3.29,2.69,0,0,0
20200123,2.99,3.04,2.95,3.04,4509473.2,15121582,0.0133,3.3,2.7,0,0,0
20200203,2.85,2.89,2.74,2.74,9226079.2,33149175,-0.0987,3.34,2.74,-1,0,0
20200204,2.74,2.82,2.73,2.77,3688752.8,13342852,0.0109,3.01,2.47,0,0,0
20200205,2.76,2.82,2.74,2.79,4928350.8,17674015,0.0072,3.05,2.49,0,0,0
20200206,2.78,2.8,2.75,2.79,5274915.6,19008351,0.0,3.07,2.51,0,0,0
20200207,2.78,2.79,2.75,2.78,3304843.6,11936571,-0.0036,3.07,2.51,0,0,0
20200210,2.77,2.81,2.75,2.8,6892313.6,24869950,0.0072,3.06,2.5,0,0,0
20200211,2.8,2.85,2.78,2.81,5291796.0,18827401,0.0036,3.08,2.52,0,0,0
20200212,2.8,2.87,2.79,2.86,6883047.2,24293192,0.0178,3.09,2.53,0,0,0
20200213,2.85,2.85,2.77,2.79,7645502.4,27262715,-0.0245,3.15,2.57,0,0,0
20200214,2.78,2.81,2.76,2.78,3583664.4,12868500,-0.0036,3.07,2.51,0,0,0
20200217,2.79,2.84,2.78,2.84,5243268.0,18624606,0.0216,3.06,2.5,0,0,0
20200218,2.82,2.87,2.81,2.87,6977139.2,24538613,0.0106,3.12,2.56,0,0,0
20200219,2.86,2.89,2.82,2.83,9088277.6,31804636,-0.0139,3.16,2.58,0,0,0
20200220,2.84,2.92,2.84,2.92,10102980.0,34995573,0.0318,3.11,2.55,0,0,0
20200221,2.93,2.93,2.88,2.91,8458848.0,29130857,-0.0034,3.21,2.63,0,0,0
20200224,2.9,3.08,2.86,3.01,15537860.8,52504218,0.0344,3.2,2.62,0,0,0
20200225,2.94,2.98,2.86,2.94,11742123.2,40132438,-0.0233,3.31,2.71,0,0,0
20200226,2.9,3.05,2.88,2.98,12521892.8,42220928,0.0136,3.23,2.65,0,0,0
20200227,2.99,3.12,2.94,3.01,13487684.8,44607037,0.0101,3.28,2.68,0,0,0
20200228,2.96,2.96,2.85,2.87,9128810.4,31310600,-0.0465,3.31,2.71,0,0,0
20200302,2.86,2.98,2.86,2.97,7881332.0,26857230,0.0348,3.16,2.58,0,0,0
