date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,10.42,10.48,10.35,10.44,4097753.2,3932600,,,,0,0,0,0,0,0,0
20191220,10.44,10.46,10.36,10.41,3142066.6,3011777,-0.0029,11.48,9.4,0,0,0,0,0,0,0
20191223,10.33,10.39,10.05,10.07,3813615.2,3739158,-0.0327,11.45,9.37,0,0,0,0,0,0,0
20191224,10.05,10.17,10.05,10.16,1858850.0,1838142,0.0089,11.08,9.06,0,0,0,0,0,0,0
20191225,10.15,10.19,10.05,10.11,2281654.0,2254900,-0.0049,11.18,9.14,0,0,0,0,0,0,0
20191226,10.1,10.16,10.06,10.15,2024476.0,2001640,0.004,11.12,9.1,0,0,0,0,0,0,0
20191227,10.16,10.28,10.1,10.11,2974094.0,2918541,-0.0039,11.16,9.14,0,0,0,0,0,0,0
20191230,10.08,10.13,9.92,10.12,2649533.6,2635870,0.001,11.12,9.1,0,0,0,0,0,0,0
20191231,10.15,10.3,10.12,10.22,3319158.8,3259369,0.0099,11.13,9.11,0,0,0,0,0,0,0
20200102,10.3,10.35,10.24,10.31,3829863.2,3713888,0.0088,11.24,9.2,0,0,0,0,0,0,0
20200103,10.32,10.41,10.29,10.35,3609985.2,3489704,0.0039,11.34,9.28,0,0,0,0,0,0,0
20200106,10.33,10.48,10.21,10.37,4704519.2,4534675,0.0019,11.38,9.32,0,0,0,0,0,0,0
20200107,10.42,10.51,10.29,10.47,7956474.4,7658783,0.0096,11.41,9.33,0,0,0,0,0,0,0
20200108,10.4,10.53,9.98,10.33,13429268.8,13075901,-0.0134,11.52,9.42,0,0,0,0,0,0,0
20200109,10.33,10.38,10.27,10.35,5911020.0,5726750,0.0019,11.36,9.3,0,0,0,0,0,0,0
20200110,10.4,10.59,10.2,10.56,11972929.6,11484315,0.0203,11.38,9.32,0,0,0,0,0,0,0
20200113,10.47,10.56,10.36,10.51,5967563.6,5707601,-0.0047,11.62,9.5,0,0,0,0,0,0,0
20200114,10.55,10.97,10.4,10.69,11878854.4,11117920,0.0171,11.56,9.46,0,0,0,0,0,0,0
20200115,10.66,10.7,10.29,10.68,10652295.2,10125800,-0.0009,11.76,9.62,0,0,0,0,0,0,0
20200116,10.68,10.68,10.28,10.39,9401266.4,8998900,-0.0272,11.75,9.61,0,0,0,0,0,0,0
20200117,10.42,10.49,10.33,10.34,3578878.4,3448950,-0.0048,11.43,9.35,0,0,0,0,0,0,0
20200120,10.3,10.54,10.22,10.42,5928923.6,5714238,0.0077,11.37,9.31,0,0,0,0,0,0,0
20200121,10.38,10.5,10.32,10.41,4132202.8,3970000,-0.001,11.46,9.38,0,0,0,0,0,0,0
20200122,10.36,10.42,9.75,10.17,10922442.4,10877012,-0.0231,11.45,9.37,0,0,0,0,0,0,0
20200123,10.12,10.28,9.78,10.18,8862423.2,8822599,0.001,11.19,9.15,0,0,0,0,0,0,0
20200203,9.16,9.16,9.16,9.16,952914.8,1040300,-0.1002,11.2,9.16,0,1,0,0,0,1,0
20200204,8.24,9.22,8.24,9.14,8011936.8,9019501,-0.0022,10.08,8.24,0,0,0,0,1,0,0
20200205,9.11,9.42,8.95,9.01,6997693.6,7659928,-0.0142,10.05,8.23,0,0,0,0,0,0,0
20200206,9.02,9.2,8.95,9.18,5716475.6,6278756,0.0189,9.91,8.11,0,0,0,0,0,0,0
20200207,9.2,9.47,8.83,9.42,12645105.6,13906000,0.0261,10.1,8.26,0,0,0,0,0,0,0
20200210,9.24,9.68,9.14,9.62,11542523.2,12332667,0.0212,10.36,8.48,0,0,0,0,0,0,0
20200211,9.51,9.74,9.42,9.47,6434314.0,6714166,-0.0156,10.58,8.66,0,0,0,0,0,0,0
20200212,9.47,9.53,9.42,9.48,2932896.8,3095620,0.0011,10.42,8.52,0,0,0,0,0,0,0
20200213,9.46,9.49,9.38,9.43,2988888.4,3169016,-0.0053,10.43,8.53,0,0,0,0,0,0,0
20200214,9.44,9.45,9.26,9.29,3162741.4,3377866,-0.0148,10.37,8.49,0,0,0,0,0,0,0
20200217,9.35,9.53,9.23,9.43,7777419.2,8277766,0.0151,10.22,8.36,0,0,0,0,0,0,0
20200218,9.42,9.59,9.39,9.58,8471536.0,8924167,0.0159,10.37,8.49,0,0,0,0,0,0,0
20200219,9.54,9.74,9.48,9.67,10899872.8,11345101,0.0094,10.54,8.62,0,0,0,0,0,0,0
20200220,9.67,9.75,9.55,9.68,6920671.2,7157607,0.001,10.64,8.7,0,0,0,0,0,0,0
20200221,9.71,9.88,9.67,9.85,7017946.4,7175302,0.0176,10.65,8.71,0,0,0,0,0,0,0
20200224,9.74,9.83,9.7,9.73,4677162.8,4799086,-0.0122,10.84,8.86,0,0,0,0,0,0,0
20200225,9.5,9.73,9.31,9.68,7359863.2,7700800,-0.0051,10.7,8.76,0,0,0,0,0,0,0
20200226,9.5,9.74,9.45,9.56,5631673.2,5847432,-0.0124,10.65,8.71,0,0,0,0,0,0,0
20200227,9.65,9.74,9.51,9.51,3118558.0,3249543,-0.0052,10.52,8.6,0,0,0,0,0,0,0
20200228,9.26,9.49,8.95,9.04,5027913.6,5479715,-0.0494,10.46,8.56,0,0,0,0,0,0,0
20200302,9.08,9.33,9.08,9.32,2908165.2,3155968,0.031,9.94,8.14,0,0,0,0,0,0,0
20200303,9.39,9.6,9.29,9.39,5185993.6,5491927,0.0075,10.25,8.39,0,0,0,0,0,0,0
20200304,9.39,9.58,9.33,9.54,4225350.4,4460866,0.016,10.33,8.45,0,0,0,0,0,0,0
20200305,9.54,9.69,9.52,9.68,6260036.0,6516267,0.0147,10.49,8.59,0,0,0,0,0,0,0
20200306,9.77,9.98,9.76,9.81,9849872.0,9973800,0.0134,10.65,8.71,0,0,0,0,0,0,0
