date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,44.94,44.99,44.2,44.65,4513401.2,1013270,,,,0,0,0
20191216,44.65,45.95,44.5,45.74,6824125.6,1501095,0.0244,49.12,40.18,0,0,0
20191217,45.79,46.9,45.79,46.89,7870721.6,1693899,0.0251,50.31,41.17,0,0,0
20191218,47.4,47.44,46.55,46.65,9017737.6,1917730,-0.0051,51.58,42.2,0,0,0
20191219,46.55,46.68,46.06,46.2,4965573.2,1073052,-0.0096,51.32,41.98,0,0,0
20191220,46.21,46.4,45.05,45.35,4316112.0,942830,-0.0184,50.82,41.58,0,0,0
20191223,45.24,45.82,44.25,44.39,5547335.6,1231736,-0.0212,49.89,40.82,0,0,0
20191224,44.27,45.18,44.23,44.58,3974026.8,892530,0.0043,48.83,39.95,0,0,0
20191225,44.71,45.09,43.96,44.72,5922633.6,1322551,0.0031,49.04,40.12,0,0,0
20191226,44.69,45.27,44.5,45.2,5639569.6,1254502,0.0107,49.19,40.25,0,0,0
20191227,45.2,45.68,44.43,44.43,6726515.2,1491823,-0.017,49.72,40.68,0,0,0
20191230,44.31,45.01,43.52,44.51,6598406.8,1484235,0.0018,48.87,39.99,0,0,0
20191231,45.0,45.1,44.08,44.58,4712114.4,1060792,0.0016,48.96,40.06,0,0,0
20200102,44.6,45.43,44.5,45.35,8051292.0,1784466,0.0173,49.04,40.12,0,0,0
20200103,45.3,47.08,45.0,47.08,14938870.4,3234066,0.0381,49.89,40.82,0,0,0
20200106,48.42,50.45,48.06,50.05,32875129.6,6669940,0.0631,51.79,42.37,0,0,0
20200107,49.32,50.47,49.15,49.37,15713265.6,3161633,-0.0136,55.06,45.04,0,0,0
20200108,50.14,51.17,48.75,49.66,19895656.0,3992649,0.0059,54.31,44.43,0,0,0
20200109,48.94,50.0,47.97,49.81,18822124.8,3854518,0.003,54.63,44.69,0,0,0
20200110,51.55,51.95,49.3,49.81,20085532.8,3973273,0.0,54.79,44.83,0,0,0
20200113,49.4,50.39,48.56,49.6,11538965.6,2347740,-0.0042,54.79,44.83,0,0,0
20200114,49.14,50.1,49.14,49.22,9934724.0,2008675,-0.0077,54.56,44.64,0,0,0
20200115,49.2,49.35,48.22,48.82,10464637.6,2145588,-0.0081,54.14,44.3,0,0,0
20200116,49.07,49.6,48.66,48.66,9702068.8,1973610,-0.0033,53.7,43.94,0,0,0
20200117,48.7,48.85,47.69,47.87,10349179.2,2148175,-0.0162,53.53,43.79,0,0,0
20200120,47.9,48.83,47.9,48.3,10060892.8,2082122,0.009,52.66,43.08,0,0,0
20200121,48.3,48.68,47.7,48.23,7643713.6,1585286,-0.0014,53.13,43.47,0,0,0
20200122,44.0,45.39,43.51,44.85,23911939.2,5381653,-0.0701,53.05,43.41,0,0,0
20200123,44.5,45.43,41.6,42.9,11892168.0,2709564,-0.0435,49.34,40.36,0,0,0
20200203,38.61,39.01,38.61,38.61,4411126.4,1142000,-0.1,47.19,38.61,-1,0,0
20200204,38.62,39.0,36.75,37.9,10763549.6,2845471,-0.0184,42.47,34.75,0,0,0
20200205,38.0,40.12,37.16,39.46,10994129.6,2814730,0.0412,41.69,34.11,0,0,0
20200206,39.3,40.6,39.0,40.06,7837621.6,1958971,0.0152,43.41,35.51,0,0,0
20200207,40.06,41.62,39.85,40.92,9594082.4,2348777,0.0215,44.07,36.05,0,0,0
20200210,41.02,42.69,41.02,41.78,8647702.4,2071338,0.021,45.01,36.83,0,0,0
20200211,41.81,41.94,41.07,41.4,9381544.0,2255660,-0.0091,45.96,37.6,0,0,0
20200212,41.68,43.21,41.44,43.06,9434177.6,2221212,0.0401,45.54,37.26,0,0,0
20200213,43.08,43.86,42.64,42.9,8514875.2,1978377,-0.0037,47.37,38.75,0,0,0
20200214,42.45,43.65,42.35,43.03,7907952.0,1836479,0.003,47.19,38.61,0,0,0
20200217,43.0,46.8,43.0,46.59,19985075.2,4399332,0.0827,47.33,38.73,0,0,0
20200218,46.98,49.45,46.58,48.7,26509531.2,5491922,0.0453,51.25,41.93,0,0,0
20200219,48.1,48.99,47.57,47.86,15906040.0,3298589,-0.0172,53.57,43.83,0,0,0
20200220,47.86,48.39,46.04,47.27,19759948.8,4196398,-0.0123,52.65,43.07,0,0,0
20200221,47.69,49.11,47.2,48.19,21519713.6,4474532,0.0195,52.0,42.54,0,0,0
20200224,48.18,48.51,47.52,48.08,18073312.0,3763491,-0.0023,53.01,43.37,0,0,0
20200225,47.29,47.53,45.33,47.47,16493188.8,3518940,-0.0127,52.89,43.27,0,0,0
20200226,47.48,50.48,46.87,48.94,34583580.8,7034614,0.031,52.22,42.72,0,0,0
20200227,49.4,49.43,47.1,47.76,17918108.8,3724660,-0.0241,53.83,44.05,0,0,0
20200228,46.0,46.35,43.22,43.86,17241902.4,3822074,-0.0817,52.54,42.98,0,0,0
20200302,44.18,45.48,43.69,44.86,9283238.4,2077452,0.0228,48.25,39.47,0,0,0
