date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,3.91,3.95,3.89,3.95,3623044.0,9212048,,,,0,0,0,0,0,0,0
20191220,3.94,3.96,3.89,3.9,2376120.0,6040175,-0.0127,4.35,3.56,0,0,0,0,0,0,0
20191223,3.9,3.91,3.84,3.86,3556776.8,9211702,-0.0103,4.29,3.51,0,0,0,0,0,0,0
20191224,3.84,3.9,3.83,3.87,1278530.4,3309831,0.0026,4.25,3.47,0,0,0,0,0,0,0
20191225,3.86,3.92,3.84,3.89,3841083.2,9935778,0.0052,4.26,3.48,0,0,0,0,0,0,0
20191226,3.88,3.89,3.85,3.86,1631040.6,4224850,-0.0077,4.28,3.5,0,0,0,0,0,0,0
20191227,3.86,3.9,3.85,3.88,4506952.0,11604704,0.0052,4.25,3.47,0,0,0,0,0,0,0
20191230,3.88,3.89,3.83,3.86,1538837.8,3991252,-0.0052,4.27,3.49,0,0,0,0,0,0,0
20191231,3.85,3.88,3.85,3.87,1012969.4,2622950,0.0026,4.25,3.47,0,0,0,0,0,0,0
20200102,3.88,4.0,3.87,3.93,6047990.8,15407857,0.0155,4.26,3.48,0,0,0,0,0,0,0
20200103,3.93,3.94,3.89,3.9,2623596.0,6714469,-0.0076,4.32,3.54,0,0,0,0,0,0,0
20200106,3.88,3.94,3.88,3.93,2760237.2,7054700,0.0077,4.29,3.51,0,0,0,0,0,0,0
20200107,3.94,3.98,3.92,3.97,2817788.8,7116623,0.0102,4.32,3.54,0,0,0,0,0,0,0
20200108,3.96,3.98,3.9,3.91,3023149.6,7678182,-0.0151,4.37,3.57,0,0,0,0,0,0,0
20200109,3.93,3.95,3.92,3.94,1897314.8,4823900,0.0077,4.3,3.52,0,0,0,0,0,0,0
20200110,3.95,4.0,3.93,3.97,4175645.2,10525385,0.0076,4.33,3.55,0,0,0,0,0,0,0
20200113,3.97,3.97,3.9,3.94,2581076.8,6570850,-0.0076,4.37,3.57,0,0,0,0,0,0,0
20200114,3.94,3.95,3.92,3.92,1553709.2,3949000,-0.0051,4.33,3.55,0,0,0,0,0,0,0
20200115,3.92,3.94,3.87,3.92,10222100.8,26244825,0.0,4.31,3.53,0,0,0,0,0,0,0
20200116,3.94,4.09,3.92,3.95,8387298.4,21271225,0.0077,4.31,3.53,0,0,0,0,0,0,0
20200117,3.92,4.03,3.89,3.9,8750481.6,22247219,-0.0127,4.35,3.56,0,0,0,0,0,0,0
20200120,3.89,3.89,3.83,3.84,3146943.6,8183178,-0.0154,4.29,3.51,0,0,0,0,0,0,0
20200121,3.84,3.87,3.79,3.86,3298276.4,8626352,0.0052,4.22,3.46,0,0,0,0,0,0,0
20200122,3.85,3.87,3.78,3.81,3961262.4,10390678,-0.013,4.25,3.47,0,0,0,0,0,0,0
20200123,3.78,3.81,3.66,3.69,3341013.2,8970103,-0.0315,4.19,3.43,0,0,0,0,0,0,0
20200203,3.5,3.54,3.33,3.5,14016216.0,40770481,-0.0515,4.06,3.32,0,0,0,0,0,0,0
20200204,3.54,3.85,3.51,3.85,15413708.8,40513971,0.1,3.85,3.15,1,0,1,0,1,0,0
20200205,3.77,4.07,3.77,3.95,7068077.6,17924769,0.026,4.24,3.47,0,0,0,0,0,0,0
20200206,4.01,4.04,3.88,3.98,7559982.4,19193567,0.0076,4.35,3.56,0,0,0,0,0,0,0
20200207,3.97,4.02,3.86,4.01,8207093.6,20735728,0.0075,4.38,3.58,0,0,0,0,0,0,0
20200210,4.01,4.35,4.01,4.09,10983048.0,26639026,0.02,4.41,3.61,0,0,0,0,0,0,0
20200211,4.1,4.13,3.98,4.03,6923356.0,17161053,-0.0147,4.5,3.68,0,0,0,0,0,0,0
20200212,4.04,4.04,3.95,3.98,7469840.0,18684586,-0.0124,4.43,3.63,0,0,0,0,0,0,0
20200213,4.0,4.0,3.8,3.81,7752731.2,20003950,-0.0427,4.38,3.58,0,0,0,0,0,0,0
20200214,3.85,3.88,3.75,3.85,6362671.2,16747372,0.0105,4.19,3.43,0,0,0,0,0,0,0
20200217,3.84,3.98,3.81,3.97,6969780.0,17833681,0.0312,4.24,3.47,0,0,0,0,0,0,0
20200218,3.96,4.02,3.92,3.95,3591552.8,9079531,-0.005,4.37,3.57,0,0,0,0,0,0,0
20200219,3.93,4.22,3.92,4.03,9831735.2,24217922,0.0203,4.35,3.56,0,0,0,0,0,0,0
20200220,4.03,4.12,3.98,4.08,5633772.8,13875004,0.0124,4.43,3.63,0,0,0,0,0,0,0
20200221,4.03,4.08,4.02,4.04,5231229.6,12949954,-0.0098,4.49,3.67,0,0,0,0,0,0,0
20200224,4.01,4.12,3.96,4.11,6282403.6,15530136,0.0173,4.44,3.64,0,0,0,0,0,0,0
20200225,4.04,4.52,4.01,4.52,29889798.4,68428678,0.0998,4.52,3.7,1,0,1,0,1,0,0
20200226,4.66,4.97,4.52,4.97,34458041.6,71293198,0.0996,4.97,4.07,1,0,2,0,1,0,0
20200227,5.0,5.4,4.59,4.71,47047491.2,95359399,-0.0523,5.47,4.47,0,0,0,0,0,1,0
20200228,4.27,4.51,4.24,4.24,22120675.2,51194400,-0.0998,5.18,4.24,0,1,0,0,0,1,0
20200302,4.13,4.32,4.02,4.18,33787161.6,81713585,-0.0142,4.66,3.82,0,0,0,0,0,0,0
20200303,4.1,4.34,4.1,4.15,22504561.6,53370968,-0.0072,4.6,3.76,0,0,0,0,0,0,0
20200304,4.07,4.13,4.03,4.11,12087292.8,29560700,-0.0096,4.57,3.74,0,0,0,0,0,0,0
20200305,4.14,4.22,4.08,4.21,11487715.2,27733192,0.0243,4.52,3.7,0,0,0,0,0,0,0
20200306,4.15,4.27,4.15,4.18,11202815.2,26649100,-0.0071,4.63,3.79,0,0,0,0,0,0,0
