date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,17.79,18.86,17.7,18.8,23432521.6,12757378,,,,0,0,0
20191216,18.88,19.42,18.64,19.18,22251148.8,11721165,0.0202,20.68,16.92,0,0,0
20191217,19.18,20.17,19.15,19.47,26220952.0,13359098,0.0151,21.1,17.26,0,0,0
20191218,19.31,19.45,18.94,19.16,15740732.8,8220081,-0.0159,21.42,17.52,0,0,0
20191219,19.2,19.38,18.88,19.21,9718343.2,5087242,0.0026,21.08,17.24,0,0,0
20191220,19.16,19.67,19.15,19.21,14844174.4,7654296,0.0,21.13,17.29,0,0,0
20191223,19.21,20.05,18.83,19.72,21067046.4,10738588,0.0265,21.13,17.29,0,0,0
20191224,19.95,20.87,19.6,20.83,34476604.8,16894310,0.0563,21.69,17.75,0,0,0
20191225,20.78,21.2,20.25,20.58,25469462.4,12335417,-0.012,22.91,18.75,0,0,0
20191226,20.62,20.99,20.21,20.89,18078505.6,8735712,0.0151,22.64,18.52,0,0,0
20191227,20.7,21.46,20.6,20.7,21999564.8,10503844,-0.0091,22.98,18.8,0,0,0
20191230,20.28,21.11,20.28,20.72,15059203.2,7278155,0.001,22.77,18.63,0,0,0
20191231,20.6,21.2,20.42,20.7,15375640.0,7409146,-0.001,22.79,18.65,0,0,0
20200102,20.86,21.16,20.64,21.16,19283204.8,9193456,0.0222,22.77,18.63,0,0,0
20200103,21.09,21.45,20.82,20.87,17687590.4,8395691,-0.0137,23.28,19.04,0,0,0
20200106,20.82,22.96,20.82,22.83,54923859.2,24565112,0.0939,22.96,18.78,0,1,0
20200107,22.79,23.14,22.33,22.66,24129451.2,10661865,-0.0074,25.11,20.55,0,0,0
20200108,22.95,23.67,22.35,22.8,29523542.4,12821005,0.0062,24.93,20.39,0,0,0
20200109,23.33,24.78,23.01,24.43,38970992.0,16205621,0.0715,25.08,20.52,0,0,0
20200110,24.35,24.41,23.15,23.66,27397049.6,11583869,-0.0315,26.87,21.99,0,0,0
20200113,24.0,24.16,23.39,23.94,24001489.6,10099980,0.0118,26.03,21.29,0,0,0
20200114,24.2,25.08,23.75,24.09,30056208.0,12346376,0.0063,26.33,21.55,0,0,0
20200115,24.0,24.26,23.35,24.14,22189169.6,9297614,0.0021,26.5,21.68,0,0,0
20200116,23.98,24.38,23.4,23.85,14817481.6,6211554,-0.012,26.55,21.73,0,0,0
20200117,23.97,24.66,23.62,24.24,19122089.6,7916386,0.0164,26.24,21.47,0,0,0
20200120,24.0,24.31,23.06,24.28,20329414.4,8564271,0.0017,26.66,21.82,0,0,0
20200121,23.67,24.48,23.65,23.95,18669129.6,7757516,-0.0136,26.71,21.85,0,0,0
20200122,23.7,26.35,23.45,26.35,39881891.2,15621277,0.1002,26.35,21.56,1,1,0
20200123,25.9,27.1,24.02,25.15,43959696.0,17018037,-0.0455,28.99,23.72,0,0,0
20200203,22.64,24.3,22.64,23.03,34851372.8,14949270,-0.0843,27.66,22.64,0,0,0
20200204,23.7,25.33,23.7,25.33,15448654.4,6142236,0.0999,25.33,20.73,1,1,0
20200205,27.58,27.86,26.28,27.86,52752707.2,19204448,0.0999,27.86,22.8,1,2,0
20200206,26.5,30.65,26.4,30.65,84205440.0,28264466,0.1001,30.65,25.07,1,3,0
20200207,31.85,31.85,28.71,29.1,64894060.8,21810611,-0.0506,33.72,27.58,0,0,0
20200210,29.53,30.57,28.66,30.13,48494297.6,16273069,0.0354,32.01,26.19,0,0,0
20200211,29.81,31.51,29.34,30.09,46938467.2,15484566,-0.0013,33.14,27.12,0,0,0
20200212,29.28,31.45,29.28,31.0,52624697.6,17027725,0.0302,33.1,27.08,0,0,0
20200213,30.79,32.1,30.23,30.81,43445852.8,13991603,-0.0061,34.1,27.9,0,0,0
20200214,31.38,31.49,29.62,29.93,34700041.6,11480735,-0.0286,33.89,27.73,0,0,0
20200217,29.72,30.86,29.72,30.7,34686659.2,11410013,0.0257,32.92,26.94,0,0,0
20200218,30.75,32.3,30.48,30.93,49489612.8,15896149,0.0075,33.77,27.63,0,0,0
20200219,34.02,34.02,31.7,32.9,139605593.6,41593992,0.0637,34.02,27.84,0,1,0
20200220,33.66,33.66,31.07,31.56,127226572.8,39893487,-0.0407,36.19,29.61,0,0,0
20200221,30.85,30.92,29.7,30.26,72501459.2,23923601,-0.0412,34.72,28.4,0,0,0
20200224,29.5,30.84,29.11,29.71,69463014.4,23206242,-0.0182,33.29,27.23,0,0,0
20200225,28.7,30.68,28.08,30.17,69173011.2,23494878,0.0155,32.68,26.74,0,0,0
20200226,29.58,29.95,27.98,28.13,47841763.2,16482056,-0.0676,33.19,27.15,0,0,0
20200227,28.38,28.65,27.28,27.43,33657248.0,12131523,-0.0249,30.94,25.32,0,0,0
20200228,25.4,26.28,24.69,24.69,50927766.4,20214506,-0.0999,30.17,24.69,-1,0,0
20200302,25.0,25.66,24.0,25.16,35913561.6,14393823,0.019,27.16,22.22,0,0,0
