date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,4.93,4.93,4.78,4.92,8987279.2,18453176,,,,0,0,0
20191216,5.28,5.28,4.92,4.94,22496640.0,44541070,0.0041,5.41,4.43,0,0,0
20191217,4.97,5.18,4.82,5.02,26854870.4,53587356,0.0162,5.43,4.45,0,0,0
20191218,4.95,5.02,4.9,4.94,12583340.8,25458890,-0.0159,5.52,4.52,0,0,0
20191219,4.94,5.0,4.9,4.92,7061573.6,14278769,-0.004,5.43,4.45,0,0,0
20191220,4.93,4.98,4.87,4.87,6642245.6,13522814,-0.0102,5.41,4.43,0,0,0
20191223,4.86,4.91,4.82,4.82,5614923.2,11565292,-0.0103,5.36,4.38,0,0,0
20191224,4.81,4.83,4.75,4.78,4859950.8,10157853,-0.0083,5.3,4.34,0,0,0
20191225,4.78,4.79,4.65,4.66,6311264.4,13413390,-0.0251,5.26,4.3,0,0,0
20191226,4.68,4.71,4.61,4.64,6473977.2,13901681,-0.0043,5.13,4.19,0,0,0
20191227,4.67,4.74,4.64,4.66,5269168.0,11229155,0.0043,5.1,4.18,0,0,0
20191230,4.65,4.68,4.55,4.68,4221700.8,9114870,0.0043,5.13,4.19,0,0,0
20191231,4.68,4.71,4.65,4.7,2933666.4,6259438,0.0043,5.15,4.21,0,0,0
20200102,4.71,5.03,4.7,4.97,13729115.2,28106141,0.0574,5.17,4.23,0,0,0
20200103,4.97,5.38,4.96,5.2,25433019.2,49024647,0.0463,5.47,4.47,0,0,0
20200106,5.21,5.45,5.19,5.38,27300105.6,51517345,0.0346,5.72,4.68,0,0,0
20200107,5.48,5.63,5.43,5.6,24217737.6,43692091,0.0409,5.92,4.84,0,0,0
20200108,5.56,5.78,5.51,5.58,22511688.0,40120402,-0.0036,6.16,5.04,0,0,0
20200109,5.61,5.68,5.49,5.56,17871252.8,32154035,-0.0036,6.14,5.02,0,0,0
20200110,5.57,6.02,5.57,5.99,46302636.8,78958599,0.0773,6.12,5.0,0,0,0
20200113,6.15,6.25,5.91,6.16,38755235.2,63574368,0.0284,6.59,5.39,0,0,0
20200114,6.07,6.78,6.06,6.78,63294694.4,96074372,0.1006,6.78,5.54,1,1,0
20200115,6.76,6.99,6.48,6.62,58933856.0,88056069,-0.0236,7.46,6.1,0,0,0
20200116,6.73,6.91,6.54,6.74,30150032.0,45065265,0.0181,7.28,5.96,0,0,0
20200117,6.69,6.74,6.14,6.5,48939779.2,76706451,-0.0356,7.41,6.07,0,0,0
20200120,6.58,6.66,6.25,6.51,32008339.2,49460904,0.0015,7.15,5.85,0,0,0
20200121,6.5,6.85,6.37,6.53,32528016.0,49217174,0.0031,7.16,5.86,0,0,0
20200122,6.43,6.67,6.31,6.59,22242878.4,34080079,0.0092,7.18,5.88,0,0,0
20200123,6.5,6.54,6.01,6.09,25168958.4,40381540,-0.0759,7.25,5.93,0,0,0
20200203,5.48,5.48,5.48,5.48,1208175.6,2204700,-0.1002,6.7,5.48,-1,0,0
20200204,4.93,5.41,4.93,5.33,29243344.0,56843394,-0.0274,6.03,4.93,0,0,0
20200205,5.37,5.86,5.3,5.72,28631766.4,50551372,0.0732,5.86,4.8,0,1,0
20200206,5.78,6.0,5.67,5.82,24936297.6,42829449,0.0175,6.29,5.15,0,0,0
20200207,5.82,5.97,5.56,5.78,29956505.6,52158302,-0.0069,6.4,5.24,0,0,0
20200210,5.7,5.9,5.63,5.7,21227987.2,36898010,-0.0138,6.36,5.2,0,0,0
20200211,5.71,5.88,5.59,5.66,23741766.4,41436185,-0.007,6.27,5.13,0,0,0
20200212,5.68,5.75,5.6,5.67,17779948.8,31378782,0.0018,6.23,5.09,0,0,0
20200213,5.68,5.77,5.4,5.41,30448080.0,55091856,-0.0459,6.24,5.1,0,0,0
20200214,5.42,5.46,5.28,5.33,14041814.4,26121631,-0.0148,5.95,4.87,0,0,0
20200217,5.39,5.73,5.33,5.68,20704963.2,37086146,0.0657,5.86,4.8,0,0,0
20200218,5.76,5.82,5.64,5.79,23436900.8,40884679,0.0194,6.25,5.11,0,0,0
20200219,5.82,5.85,5.58,5.58,19638289.6,34452631,-0.0363,6.37,5.21,0,0,0
20200220,5.67,5.79,5.58,5.7,21029480.0,37056816,0.0215,6.14,5.02,0,0,0
20200221,5.75,5.85,5.68,5.73,24891387.2,43301713,0.0053,6.27,5.13,0,0,0
20200224,5.69,5.71,5.51,5.64,26876204.8,47979964,-0.0157,6.3,5.16,0,0,0
20200225,5.47,5.57,5.36,5.52,22035422.4,40211225,-0.0213,6.2,5.08,0,0,0
20200226,5.45,5.67,5.3,5.34,32513513.6,59368431,-0.0326,6.07,4.97,0,0,0
20200227,5.31,5.55,5.31,5.5,24918232.0,45930720,0.03,5.87,4.81,0,0,0
20200228,5.35,5.45,5.12,5.14,22011880.0,41555974,-0.0655,6.05,4.95,0,0,0
20200302,5.21,5.45,5.21,5.42,21619454.4,40162889,0.0545,5.65,4.63,0,0,0
