date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,3.37,3.48,3.36,3.45,4422572.8,12860426,,,,0,0,0,0,0,0,0
20191220,3.45,3.48,3.4,3.41,3593898.4,10437910,-0.0116,3.8,3.11,0,0,0,0,0,0,0
20191223,3.41,3.41,3.3,3.31,2354399.8,7046610,-0.0293,3.75,3.07,0,0,0,0,0,0,0
20191224,3.29,3.36,3.29,3.35,1870938.0,5626802,0.0121,3.64,2.98,0,0,0,0,0,0,0
20191225,3.35,3.35,3.29,3.31,1777653.2,5362900,-0.0119,3.69,3.02,0,0,0,0,0,0,0
20191226,3.31,3.34,3.28,3.34,1769816.8,5335345,0.0091,3.64,2.98,0,0,0,0,0,0,0
20191227,3.34,3.43,3.32,3.37,4410977.6,13053100,0.009,3.67,3.01,0,0,0,0,0,0,0
20191230,3.35,3.46,3.32,3.46,4636806.4,13630438,0.0267,3.71,3.03,0,0,0,0,0,0,0
20191231,3.44,3.54,3.43,3.51,5094780.0,14653712,0.0145,3.81,3.11,0,0,0,0,0,0,0
20200102,3.55,3.55,3.48,3.49,4706612.0,13411142,-0.0057,3.86,3.16,0,0,0,0,0,0,0
20200103,3.49,3.51,3.46,3.48,2749655.6,7886900,-0.0029,3.84,3.14,0,0,0,0,0,0,0
20200106,3.45,3.53,3.43,3.5,3756582.0,10742117,0.0057,3.83,3.13,0,0,0,0,0,0,0
20200107,3.52,3.85,3.52,3.81,19187608.0,50628240,0.0886,3.85,3.15,0,0,0,1,0,0,0
20200108,3.71,3.75,3.61,3.63,12481540.8,34091264,-0.0472,4.19,3.43,0,0,0,0,0,0,0
20200109,3.63,3.66,3.59,3.63,4955319.2,13683794,0.0,3.99,3.27,0,0,0,0,0,0,0
20200110,3.61,3.62,3.56,3.59,3702601.6,10314400,-0.011,3.99,3.27,0,0,0,0,0,0,0
20200113,3.57,3.61,3.54,3.59,2869195.2,8021100,0.0,3.95,3.23,0,0,0,0,0,0,0
20200114,3.6,3.66,3.58,3.63,4729723.6,13050464,0.0111,3.95,3.23,0,0,0,0,0,0,0
20200115,3.6,3.6,3.52,3.52,3093712.6,8729200,-0.0303,3.99,3.27,0,0,0,0,0,0,0
20200116,3.53,3.55,3.49,3.53,1876951.6,5322863,0.0028,3.87,3.17,0,0,0,0,0,0,0
20200117,3.56,3.57,3.5,3.52,1515163.7,4292100,-0.0028,3.88,3.18,0,0,0,0,0,0,0
20200120,3.51,3.54,3.47,3.54,2007492.6,5716626,0.0057,3.87,3.17,0,0,0,0,0,0,0
20200121,3.54,3.54,3.45,3.46,1985096.0,5714400,-0.0226,3.89,3.19,0,0,0,0,0,0,0
20200122,3.46,3.46,3.4,3.46,1617642.6,4713527,0.0,3.81,3.11,0,0,0,0,0,0,0
20200123,3.44,3.44,3.29,3.32,2646341.2,7887800,-0.0405,3.81,3.11,0,0,0,0,0,0,0
20200203,2.99,3.0,2.99,2.99,1424624.4,4764400,-0.0994,3.65,2.99,0,1,0,0,0,1,0
20200204,2.75,2.98,2.75,2.95,2964573.6,10130619,-0.0134,3.29,2.69,0,0,0,0,0,0,0
20200205,2.96,3.07,2.93,3.03,2680305.2,8863766,0.0271,3.25,2.66,0,0,0,0,0,0,0
20200206,3.03,3.08,3.0,3.07,2701797.6,8866911,0.0132,3.33,2.73,0,0,0,0,0,0,0
20200207,3.04,3.05,3.0,3.05,2227597.2,7367422,-0.0065,3.38,2.76,0,0,0,0,0,0,0
20200210,3.04,3.11,3.01,3.1,2255864.0,7346180,0.0164,3.36,2.74,0,0,0,0,0,0,0
20200211,3.1,3.29,3.09,3.17,5019776.0,15697829,0.0226,3.41,2.79,0,0,0,0,0,0,0
20200212,3.14,3.19,3.1,3.19,2719678.8,8667249,0.0063,3.49,2.85,0,0,0,0,0,0,0
20200213,3.17,3.19,3.13,3.15,2004072.8,6353400,-0.0125,3.51,2.87,0,0,0,0,0,0,0
20200214,3.14,3.16,3.11,3.14,1485680.2,4738700,-0.0032,3.47,2.84,0,0,0,0,0,0,0
20200217,3.15,3.23,3.15,3.22,2352490.8,7377394,0.0255,3.45,2.83,0,0,0,0,0,0,0
20200218,3.23,3.25,3.18,3.23,2883806.0,8973640,0.0031,3.54,2.9,0,0,0,0,0,0,0
