date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,12.65,12.78,12.6,12.77,34358134.4,27070056,,,,0,0,0
20191216,12.72,12.82,12.63,12.82,29401088.0,23106404,0.0039,14.05,11.49,0,0,0
20191217,12.74,13.07,12.73,13.06,39424272.0,30510389,0.0187,14.1,11.54,0,0,0
20191218,12.98,13.33,12.92,13.31,54167718.4,41199110,0.0191,14.37,11.75,0,0,0
20191219,13.18,13.29,12.94,13.0,45210345.6,34504655,-0.0233,14.64,11.98,0,0,0
20191220,13.02,13.22,12.95,13.14,35440492.8,27041960,0.0108,14.3,11.7,0,0,0
20191223,13.09,13.38,13.0,13.32,47877968.0,36216458,0.0137,14.45,11.83,0,0,0
20191224,13.25,13.52,13.18,13.5,45016211.2,33598352,0.0135,14.65,11.99,0,0,0
20191225,13.83,14.07,13.67,13.88,67160172.8,48434610,0.0281,14.85,12.15,0,0,0
20191226,13.79,14.06,13.57,13.82,51757929.6,37382206,-0.0043,15.27,12.49,0,0,0
20191227,13.98,14.4,13.78,13.86,75574092.8,53594748,0.0029,15.2,12.44,0,0,0
20191230,13.84,14.06,13.53,13.76,42842675.2,31206303,-0.0072,15.25,12.47,0,0,0
20191231,13.98,14.18,13.82,14.04,48107612.8,34294867,0.0203,15.14,12.38,0,0,0
20200102,13.88,14.12,13.82,14.11,43275110.4,30946151,0.005,15.44,12.64,0,0,0
20200103,14.26,14.97,14.14,14.77,98982489.6,67624748,0.0468,15.52,12.7,0,0,0
20200106,15.52,16.25,15.3,16.25,155877376.0,98742608,0.1002,16.25,13.29,1,1,0
20200107,15.7,15.96,15.46,15.83,120196620.8,76526479,-0.0258,17.88,14.62,0,0,0
20200108,16.52,17.32,15.98,17.09,196563673.6,117588310,0.0796,17.41,14.25,0,0,0
20200109,15.4,15.9,15.38,15.48,163388172.8,104980812,-0.0942,18.8,15.38,0,0,0
20200110,15.2,15.44,15.06,15.42,73067104.0,47976696,-0.0039,17.03,13.93,0,0,0
20200113,15.27,15.35,15.03,15.23,52823817.6,34807443,-0.0123,16.96,13.88,0,0,0
20200114,14.88,15.15,14.8,15.07,56379372.8,37610144,-0.0105,16.75,13.71,0,0,0
20200115,15.08,15.15,14.85,14.99,50963846.4,33943729,-0.0053,16.58,13.56,0,0,0
20200116,15.04,15.08,14.66,14.67,44413104.0,29890550,-0.0213,16.49,13.49,0,0,0
20200117,14.59,14.87,14.45,14.75,44429651.2,30317067,0.0055,16.14,13.2,0,0,0
20200120,14.6,14.81,14.5,14.73,31227251.2,21317779,-0.0014,16.23,13.28,0,0,0
20200121,14.74,15.04,14.74,14.83,43972518.4,29529818,0.0068,16.2,13.26,0,0,0
20200122,14.44,14.44,13.65,14.04,52491324.8,37312117,-0.0533,16.31,13.35,0,0,0
20200123,14.18,14.2,13.29,13.59,36255020.8,26188200,-0.0321,15.44,12.64,0,0,0
20200203,12.35,13.5,12.34,12.69,55079257.6,42728088,-0.0662,14.95,12.23,0,0,0
20200204,12.55,13.06,12.51,12.81,33929904.0,26461834,0.0095,13.96,11.42,0,0,0
20200205,12.51,13.63,12.47,13.44,71372492.8,54200878,0.0492,14.09,11.53,0,0,0
20200206,13.2,13.63,13.07,13.4,52148259.2,39059979,-0.003,14.78,12.1,0,0,0
20200207,13.5,13.86,13.36,13.44,52537990.4,38650071,0.003,14.74,12.06,0,0,0
20200210,13.45,14.07,13.36,13.95,64188576.0,46764935,0.0379,14.78,12.1,0,0,0
20200211,13.73,13.94,13.57,13.62,44104924.8,32140902,-0.0237,15.34,12.56,0,0,0
20200212,13.58,13.82,13.48,13.78,35633900.8,26019868,0.0117,14.98,12.26,0,0,0
20200213,13.77,14.37,13.73,14.31,75818841.6,53724927,0.0385,15.16,12.4,0,0,0
20200214,14.16,14.35,14.01,14.18,52306931.2,36917706,-0.0091,15.74,12.88,0,0,0
20200217,14.27,14.74,14.19,14.58,58327379.2,40166908,0.0282,15.6,12.76,0,0,0
20200218,14.72,15.29,14.63,14.95,83049177.6,55440078,0.0254,16.04,13.12,0,0,0
20200219,15.48,15.48,14.99,15.15,104488704.0,68387336,0.0134,16.44,13.46,0,0,0
20200220,15.1,15.24,14.84,15.11,80202387.2,53180457,-0.0026,16.67,13.64,0,0,0
20200221,15.31,16.44,15.31,16.05,124366092.8,78579276,0.0622,16.62,13.6,0,0,0
20200224,17.1,17.2,16.5,16.78,138397030.4,82202528,0.0455,17.66,14.44,0,0,0
20200225,16.0,17.1,15.95,16.15,155738598.4,94549206,-0.0375,18.46,15.1,0,0,0
20200226,15.85,16.1,14.98,15.18,118367232.0,76541360,-0.0601,17.76,14.53,0,0,0
20200227,15.11,15.46,14.87,15.43,78614483.2,51696848,0.0165,16.7,13.66,0,0,0
20200228,14.81,14.88,14.21,14.33,93250848.0,63955466,-0.0713,16.97,13.89,0,0,0
20200302,13.97,14.49,13.8,14.39,71396486.4,50482897,0.0042,15.76,12.9,0,0,0
