date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191217,10.2,10.24,9.99,10.1,9845738.4,9723986,,,,0,0,0,0,0,0,0
20191218,10.11,10.13,9.93,9.95,7810953.6,7805640,-0.0149,11.11,9.09,0,0,0,0,0,0,0
20191219,9.96,10.05,9.92,10.01,5722219.2,5732017,0.006,10.94,8.96,0,0,0,0,0,0,0
20191220,9.99,10.18,9.96,10.04,5649952.4,5600047,0.003,11.01,9.01,0,0,0,0,0,0,0
20191223,9.87,10.13,9.81,10.02,7510948.0,7517669,-0.002,11.04,9.04,0,0,0,0,0,0,0
20191224,10.08,10.25,9.94,10.24,7967876.8,7859785,0.022,11.02,9.02,0,0,0,0,0,0,0
20191225,10.26,10.29,10.11,10.15,4887707.2,4793080,-0.0088,11.26,9.22,0,0,0,0,0,0,0
20191226,10.16,10.23,10.07,10.12,6155598.4,6054193,-0.003,11.16,9.14,0,0,0,0,0,0,0
20191227,10.19,10.23,9.71,9.75,12335977.6,12358809,-0.0366,11.13,9.11,0,0,0,0,0,0,0
20191230,9.66,10.36,9.62,10.35,23539089.6,23114599,0.0615,10.73,8.78,0,0,0,0,0,0,0
20191231,10.31,10.53,10.15,10.33,13048432.0,12623139,-0.0019,11.38,9.32,0,0,0,0,0,0,0
20200102,10.44,11.16,10.44,11.04,30259676.8,27637455,0.0687,11.36,9.3,0,0,0,0,0,0,0
20200103,11.3,11.3,10.8,11.25,15004529.6,13581035,0.019,12.14,9.94,0,0,0,0,0,0,0
20200106,11.1,11.41,10.92,11.31,17906459.2,16001502,0.0053,12.38,10.12,0,0,0,0,0,0,0
20200107,11.15,11.28,10.91,11.17,13592612.8,12266509,-0.0124,12.44,10.18,0,0,0,0,0,0,0
20200108,11.08,11.2,10.75,10.81,14081003.2,12909864,-0.0322,12.29,10.05,0,0,0,0,0,0,0
20200109,11.01,11.08,10.9,10.99,9426376.8,8570110,0.0167,11.89,9.73,0,0,0,0,0,0,0
20200110,10.9,11.19,10.9,11.05,10654646.4,9615105,0.0055,12.09,9.89,0,0,0,0,0,0,0
20200113,11.1,11.62,11.08,11.35,15688960.0,13755040,0.0271,12.16,9.94,0,0,0,0,0,0,0
20200114,11.4,11.68,11.18,11.58,14194313.6,12374521,0.0203,12.49,10.22,0,0,0,0,0,0,0
20200115,11.41,12.09,11.41,11.89,18294252.8,15454696,0.0268,12.74,10.42,0,0,0,0,0,0,0
20200116,11.86,12.49,11.72,12.26,15757451.2,12951133,0.0311,13.08,10.7,0,0,0,0,0,0,0
20200117,12.23,12.29,12.05,12.22,9575353.6,7876911,-0.0033,13.49,11.03,0,0,0,0,0,0,0
20200120,12.11,12.28,11.8,12.06,13885536.0,11503654,-0.0131,13.44,11.0,0,0,0,0,0,0,0
20200121,11.9,12.2,11.32,11.86,21693220.8,18241208,-0.0166,13.27,10.85,0,0,0,0,0,0,0
20200122,11.71,12.28,11.31,11.71,19007196.8,16200336,-0.0126,13.05,10.67,0,0,0,0,0,0,0
20200123,11.67,11.86,10.92,11.13,14893555.2,13143451,-0.0495,12.88,10.54,0,0,0,0,0,0,0
20200203,10.02,10.04,10.02,10.02,6723094.4,6709400,-0.0997,12.24,10.02,0,1,0,0,0,1,0
20200204,9.82,10.15,9.55,9.88,24287627.2,24662910,-0.014,11.02,9.02,0,0,0,0,0,0,0
20200205,9.91,10.06,9.81,9.91,16546548.8,16608090,0.003,10.87,8.89,0,0,0,0,0,0,0
20200206,9.93,10.06,9.63,9.99,22197497.6,22611880,0.0081,10.9,8.92,0,0,0,0,0,0,0
20200207,9.89,9.97,9.67,9.86,16975892.8,17334274,-0.013,10.99,8.99,0,0,0,0,0,0,0
20200210,9.84,10.72,9.67,10.47,22201918.4,21443288,0.0619,10.85,8.87,0,0,0,0,0,0,0
20200211,10.67,11.08,10.44,10.66,18628132.8,17415113,0.0181,11.52,9.42,0,0,0,0,0,0,0
20200212,10.63,10.97,10.5,10.82,12928646.4,12091125,0.015,11.73,9.59,0,0,0,0,0,0,0
20200213,10.77,11.04,10.7,10.84,10185680.8,9351764,0.0018,11.9,9.74,0,0,0,0,0,0,0
20200214,10.8,11.0,10.66,10.78,8202416.0,7569191,-0.0055,11.92,9.76,0,0,0,0,0,0,0
20200217,10.82,11.55,10.82,11.43,15871105.6,13960565,0.0603,11.86,9.7,0,0,0,0,0,0,0
20200218,11.41,11.84,11.38,11.58,9896301.6,8511128,0.0131,12.57,10.29,0,0,0,0,0,0,0
20200219,11.52,11.9,11.48,11.66,9245009.6,7896252,0.0069,12.74,10.42,0,0,0,0,0,0,0
20200220,11.65,11.88,11.43,11.8,10449500.8,8958842,0.012,12.83,10.49,0,0,0,0,0,0,0
20200221,11.9,12.59,11.75,12.23,24010656.0,19671597,0.0364,12.98,10.62,0,0,0,0,0,0,0
20200224,12.1,12.95,12.1,12.8,22336553.6,17579479,0.0466,13.45,11.01,0,0,0,0,0,0,0
20200225,12.77,12.96,12.36,12.74,19398246.4,15230752,-0.0047,14.08,11.52,0,0,0,0,0,0,0
20200226,12.37,13.88,12.37,13.28,23653147.2,17869000,0.0424,14.01,11.47,0,0,0,0,0,0,0
20200227,13.5,13.98,13.1,13.87,24992112.0,18343133,0.0444,14.61,11.95,0,0,0,0,0,0,0
20200228,13.59,14.25,12.88,12.9,27635392.0,20490019,-0.0699,15.26,12.48,0,0,0,0,0,1,0
20200302,13.3,14.19,13.15,14.11,36794358.4,26924333,0.0938,14.19,11.61,0,0,0,1,0,0,0
