date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,6.56,6.63,6.35,6.45,6038860.8,9372406,,,,0,0,0
20191216,6.43,6.51,6.36,6.51,3768141.6,5845779,0.0093,7.1,5.81,0,0,0
20191217,6.56,6.9,6.56,6.71,6524310.4,9685146,0.0307,7.16,5.86,0,0,0
20191218,6.63,6.7,6.57,6.57,4425866.8,6687985,-0.0209,7.38,6.04,0,0,0
20191219,6.6,6.69,6.5,6.68,3378535.6,5124759,0.0167,7.23,5.91,0,0,0
20191220,6.68,6.71,6.61,6.61,2522000.0,3790262,-0.0105,7.35,6.01,0,0,0
20191223,6.6,6.64,6.41,6.43,2329458.0,3571700,-0.0272,7.27,5.95,0,0,0
20191224,6.43,6.54,6.43,6.51,1626417.7,2504573,0.0124,7.07,5.79,0,0,0
20191225,6.5,6.5,6.43,6.48,1606253.6,2483422,-0.0046,7.16,5.86,0,0,0
20191226,6.52,6.57,6.2,6.46,4373353.6,6838324,-0.0031,7.13,5.83,0,0,0
20191227,6.42,6.47,6.29,6.35,2798984.2,4371213,-0.017,7.11,5.81,0,0,0
20191230,6.32,6.38,6.3,6.36,2195115.6,3460064,0.0016,6.98,5.72,0,0,0
20191231,6.38,6.51,6.36,6.47,2517567.0,3903649,0.0173,7.0,5.72,0,0,0
20200102,6.5,6.62,6.5,6.6,3246866.0,4943849,0.0201,7.12,5.82,0,0,0
20200103,6.6,6.65,6.53,6.55,2423456.0,3685572,-0.0076,7.26,5.94,0,0,0
20200106,6.52,6.65,6.45,6.56,3106292.2,4738883,0.0015,7.2,5.9,0,0,0
20200107,6.56,6.68,6.56,6.67,2816413.2,4246993,0.0168,7.22,5.9,0,0,0
20200108,6.63,6.7,6.57,6.6,2712797.6,4087150,-0.0105,7.34,6.0,0,0,0
20200109,6.65,6.69,6.62,6.67,2337854.4,3507136,0.0106,7.26,5.94,0,0,0
20200110,6.67,6.79,6.65,6.69,2587098.8,3864942,0.003,7.34,6.0,0,0,0
20200113,6.72,6.72,6.53,6.63,3023449.2,4587181,-0.009,7.36,6.02,0,0,0
20200114,6.64,6.67,6.58,6.66,1893258.4,2852563,0.0045,7.29,5.97,0,0,0
20200115,6.68,6.69,6.58,6.62,1527190.1,2305901,-0.006,7.33,5.99,0,0,0
20200116,6.64,6.64,6.47,6.47,1664057.1,2546567,-0.0227,7.28,5.96,0,0,0
20200117,6.53,6.55,6.46,6.5,1565064.5,2404015,0.0046,7.12,5.82,0,0,0
20200120,6.5,6.53,6.41,6.51,1121946.1,1735931,0.0015,7.15,5.85,0,0,0
20200121,6.49,6.5,6.33,6.35,2030915.6,3173495,-0.0246,7.16,5.86,0,0,0
20200122,6.36,6.42,6.23,6.38,1860082.0,2938457,0.0047,6.98,5.72,0,0,0
20200123,6.36,6.43,6.11,6.21,2402236.8,3841399,-0.0266,7.02,5.74,0,0,0
20200203,5.59,5.59,5.59,5.59,308232.6,551400,-0.0998,6.83,5.59,-1,0,0
20200204,5.09,5.4,5.09,5.32,3865950.4,7336781,-0.0483,6.15,5.03,0,0,0
20200205,5.31,5.8,5.31,5.49,3447086.0,6180827,0.032,5.85,4.79,0,0,0
20200206,5.53,5.61,5.43,5.57,1789972.4,3226363,0.0146,6.04,4.94,0,0,0
20200207,5.59,5.64,5.51,5.59,1918000.4,3442181,0.0036,6.13,5.01,0,0,0
20200210,5.58,5.75,5.53,5.7,1989751.6,3518443,0.0197,6.15,5.03,0,0,0
20200211,5.76,5.76,5.67,5.69,1568562.7,2745723,-0.0018,6.27,5.13,0,0,0
20200212,5.71,5.8,5.66,5.79,1600153.6,2789216,0.0176,6.26,5.12,0,0,0
20200213,5.79,5.95,5.75,5.77,2582762.8,4420238,-0.0035,6.37,5.21,0,0,0
20200214,5.78,5.81,5.7,5.76,1161656.5,2018650,-0.0017,6.35,5.19,0,0,0
20200217,5.74,5.91,5.73,5.91,2502300.0,4269809,0.026,6.34,5.18,0,0,0
20200218,5.91,6.09,5.87,6.0,2500743.8,4184792,0.0152,6.5,5.32,0,0,0
20200219,6.02,6.07,5.94,5.95,3360285.6,5601340,-0.0083,6.6,5.4,0,0,0
20200220,5.98,6.09,5.95,6.07,2255767.2,3742282,0.0202,6.55,5.36,0,0,0
20200221,6.07,6.27,6.02,6.14,3869293.6,6277398,0.0115,6.68,5.46,0,0,0
20200224,6.15,6.23,6.07,6.23,3398509.6,5522329,0.0147,6.75,5.53,0,0,0
20200225,6.11,6.2,5.95,6.1,3370172.8,5548510,-0.0209,6.85,5.61,0,0,0
20200226,6.09,6.22,6.01,6.15,4067798.0,6610318,0.0082,6.71,5.49,0,0,0
20200227,6.14,6.17,6.0,6.05,2335342.4,3840866,-0.0163,6.76,5.54,0,0,0
20200228,5.86,5.96,5.57,5.62,3566890.8,6199901,-0.0711,6.66,5.44,0,0,0
20200302,5.65,5.84,5.65,5.82,1941623.6,3353650,0.0356,6.18,5.06,0,0,0
