date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,7.99,8.08,7.99,8.05,4419623.6,5493484,,,,0,0,0
20191216,8.07,8.13,8.03,8.13,5130100.0,6335485,0.0099,8.86,7.25,0,0,0
20191217,8.17,8.28,8.13,8.21,7519486.4,9149559,0.0098,8.94,7.32,0,0,0
20191218,8.23,8.32,8.17,8.24,7272062.4,8816469,0.0037,9.03,7.39,0,0,0
20191219,8.23,8.53,8.23,8.29,13075546.4,15608189,0.0061,9.06,7.42,0,0,0
20191220,8.27,8.45,8.27,8.3,7565382.4,9056841,0.0012,9.12,7.46,0,0,0
20191223,8.29,8.29,8.02,8.04,7281426.4,8950819,-0.0313,9.13,7.47,0,0,0
20191224,8.04,8.14,8.04,8.14,3256862.2,4023575,0.0124,8.84,7.24,0,0,0
20191225,8.13,8.17,8.07,8.11,3671326.0,4522535,-0.0037,8.95,7.33,0,0,0
20191226,8.09,8.14,8.06,8.13,3572848.4,4412927,0.0025,8.92,7.3,0,0,0
20191227,8.15,8.22,8.07,8.07,5196686.0,6371978,-0.0074,8.94,7.32,0,0,0
20191230,8.03,8.13,7.98,8.11,5068452.4,6294910,0.005,8.88,7.26,0,0,0
20191231,8.18,8.3,8.17,8.2,6153296.8,7481712,0.0111,8.92,7.3,0,0,0
20200102,8.25,8.44,8.18,8.37,11162837.6,13385317,0.0207,9.02,7.38,0,0,0
20200103,8.33,8.56,8.32,8.43,9438628.8,11183411,0.0072,9.21,7.53,0,0,0
20200106,8.37,8.55,8.31,8.48,10152054.4,11971536,0.0059,9.27,7.59,0,0,0
20200107,8.5,8.62,8.42,8.58,11281986.4,13223139,0.0118,9.33,7.63,0,0,0
20200108,8.52,8.58,8.35,8.37,10082604.8,11919814,-0.0245,9.44,7.72,0,0,0
20200109,8.45,8.53,8.36,8.46,7610438.4,9021192,0.0108,9.21,7.53,0,0,0
20200110,8.48,8.52,8.28,8.33,6706940.0,8033325,-0.0154,9.31,7.61,0,0,0
20200113,8.29,8.88,8.29,8.73,22023305.6,25444420,0.048,9.16,7.5,0,0,0
20200114,8.73,8.88,8.6,8.77,18238657.6,20832820,0.0046,9.6,7.86,0,0,0
20200115,8.73,8.84,8.45,8.55,13371366.4,15584300,-0.0251,9.65,7.89,0,0,0
20200116,8.53,8.58,8.39,8.42,8179223.2,9665396,-0.0152,9.41,7.7,0,0,0
20200117,8.4,8.45,8.31,8.33,6640484.0,7936169,-0.0107,9.26,7.58,0,0,0
20200120,8.35,8.41,8.28,8.37,5605305.2,6712134,0.0048,9.16,7.5,0,0,0
20200121,8.38,8.42,8.15,8.16,6830181.6,8296740,-0.0251,9.21,7.53,0,0,0
20200122,8.12,8.19,8.05,8.16,5345039.6,6564699,0.0,8.98,7.34,0,0,0
20200123,8.08,8.24,7.77,7.92,10139364.0,12684391,-0.0294,8.98,7.34,0,0,0
20200203,7.13,7.13,7.13,7.13,882194.9,1237300,-0.0997,8.71,7.13,-1,0,0
20200204,6.49,6.9,6.49,6.71,10128498.4,15064926,-0.0589,7.84,6.42,0,0,0
20200205,6.8,7.11,6.8,6.92,8274387.2,11893098,0.0313,7.38,6.04,0,0,0
20200206,6.93,7.11,6.79,7.05,8812920.0,12619568,0.0188,7.61,6.23,0,0,0
20200207,7.07,7.29,7.0,7.14,8479870.4,11909495,0.0128,7.76,6.34,0,0,0
20200210,7.09,7.19,7.03,7.16,8614028.0,12108220,0.0028,7.85,6.43,0,0,0
20200211,7.21,7.22,7.03,7.08,6806318.4,9568155,-0.0112,7.88,6.44,0,0,0
20200212,7.18,7.79,7.12,7.79,11313338.4,15189628,0.1003,7.79,6.37,1,1,0
20200213,8.49,8.57,8.23,8.57,25811350.4,30309521,0.1001,8.57,7.01,1,2,0
20200214,8.6,9.15,8.2,8.2,60106649.6,69212257,-0.0432,9.43,7.71,0,0,0
20200217,8.13,9.02,8.13,9.02,58993491.2,67813804,0.1,9.02,7.38,1,1,0
20200218,8.8,9.0,8.52,8.91,44092614.4,50418291,-0.0122,9.92,8.12,0,0,0
20200219,8.75,8.82,8.41,8.42,27380982.4,31884633,-0.055,9.8,8.02,0,0,0
20200220,8.38,8.53,8.12,8.43,26036532.8,31277965,0.0012,9.26,7.58,0,0,0
20200221,8.34,8.83,8.3,8.76,30415446.4,35159345,0.0391,9.27,7.59,0,0,0
20200224,8.71,9.23,8.6,9.02,40790032.0,45603614,0.0297,9.64,7.88,0,0,0
20200225,8.77,9.48,8.7,9.47,48231494.4,52961924,0.0499,9.92,8.12,0,0,0
20200226,9.27,9.94,9.21,9.31,50430646.4,52561041,-0.0169,10.42,8.52,0,0,0
20200227,9.42,9.6,8.99,9.41,36046598.4,38716803,0.0107,10.24,8.38,0,0,0
20200228,9.0,9.25,8.54,8.55,28921356.8,32259410,-0.0914,10.35,8.47,0,0,0
20200302,8.79,8.95,8.65,8.78,18711942.4,21211196,0.0269,9.41,7.7,0,0,0
