date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,10.95,11.1,10.89,11.0,1154244.6,1050114,,,,0,0,0
20191216,11.08,11.08,10.9,11.03,1243154.7,1131850,0.0027,12.1,9.9,0,0,0
20191217,11.05,11.25,11.0,11.12,1628179.0,1468809,0.0082,12.13,9.93,0,0,0
20191218,11.12,11.23,11.06,11.18,1245100.1,1118115,0.0054,12.23,10.01,0,0,0
20191219,11.17,11.21,11.11,11.2,611540.7,547290,0.0018,12.3,10.06,0,0,0
20191220,11.2,11.28,11.05,11.13,986700.2,885640,-0.0062,12.32,10.08,0,0,0
20191223,11.13,11.13,10.86,11.05,993492.1,902210,-0.0072,12.24,10.02,0,0,0
20191224,10.99,11.15,10.99,11.08,576754.6,520993,0.0027,12.16,9.94,0,0,0
20191225,11.09,11.21,11.03,11.14,749411.1,672729,0.0054,12.19,9.97,0,0,0
20191226,11.18,11.28,11.01,11.14,985287.4,882931,0.0,12.25,10.03,0,0,0
20191227,11.15,11.16,11.07,11.08,724019.9,651215,-0.0054,12.25,10.03,0,0,0
20191230,11.07,11.18,10.92,11.18,1352629.1,1220937,0.009,12.19,9.97,0,0,0
20191231,11.18,11.24,11.1,11.13,984714.2,882400,-0.0045,12.3,10.06,0,0,0
20200102,11.15,11.29,11.15,11.27,1080053.9,961131,0.0126,12.24,10.02,0,0,0
20200103,11.31,11.66,11.23,11.44,1807584.0,1578190,0.0151,12.4,10.14,0,0,0
20200106,11.4,11.76,11.38,11.74,2472732.0,2127673,0.0262,12.58,10.3,0,0,0
20200107,11.74,11.84,11.67,11.77,1442846.8,1229026,0.0026,12.91,10.57,0,0,0
20200108,11.76,11.81,11.5,11.6,1990784.2,1710875,-0.0144,12.95,10.59,0,0,0
20200109,11.75,11.8,11.6,11.64,1227245.8,1050625,0.0034,12.76,10.44,0,0,0
20200110,11.75,11.75,11.56,11.74,1371080.5,1175991,0.0086,12.8,10.48,0,0,0
20200113,11.74,11.75,11.53,11.63,1020384.7,877875,-0.0094,12.91,10.57,0,0,0
20200114,11.69,11.75,11.6,11.7,1051258.3,900400,0.006,12.79,10.47,0,0,0
20200115,11.69,12.03,11.61,11.82,2505616.0,2110227,0.0103,12.87,10.53,0,0,0
20200116,11.82,11.94,11.7,11.77,1409046.6,1196024,-0.0042,13.0,10.64,0,0,0
20200117,11.87,11.87,11.71,11.75,961281.8,816183,-0.0017,12.95,10.59,0,0,0
20200120,11.67,11.73,11.48,11.68,1182053.4,1023233,-0.006,12.92,10.58,0,0,0
20200121,11.46,11.68,11.23,11.41,1054674.9,917280,-0.0231,12.85,10.51,0,0,0
20200122,11.5,11.5,11.24,11.28,1499232.0,1324540,-0.0114,12.55,10.27,0,0,0
20200123,11.18,11.35,11.0,11.1,1239602.0,1108308,-0.016,12.41,10.15,0,0,0
20200203,9.99,10.45,9.99,9.99,2327578.6,2324898,-0.1,12.21,9.99,-1,0,0
20200204,9.55,10.1,9.55,9.96,1393459.8,1404836,-0.003,10.99,8.99,0,0,0
20200205,9.94,10.23,9.85,10.12,1108665.9,1100138,0.0161,10.96,8.96,0,0,0
20200206,10.08,10.23,9.99,10.13,1302472.3,1288976,0.001,11.13,9.11,0,0,0
20200207,10.13,10.22,10.03,10.15,1319009.5,1304761,0.002,11.14,9.12,0,0,0
20200210,10.08,10.34,10.08,10.28,1086523.6,1064149,0.0128,11.16,9.14,0,0,0
20200211,10.3,10.37,10.21,10.29,812122.2,788420,0.001,11.31,9.25,0,0,0
20200212,10.28,10.4,10.23,10.36,828330.6,803132,0.0068,11.32,9.26,0,0,0
20200213,10.31,10.39,10.2,10.21,1075779.9,1047284,-0.0145,11.4,9.32,0,0,0
20200214,10.16,10.27,10.13,10.2,585576.2,575049,-0.001,11.23,9.19,0,0,0
20200217,10.17,10.43,10.17,10.41,1351761.3,1307779,0.0206,11.22,9.18,0,0,0
20200218,10.37,10.68,10.3,10.53,1634238.0,1556611,0.0115,11.45,9.37,0,0,0
20200219,10.55,10.65,10.42,10.55,1400312.7,1328896,0.0019,11.58,9.48,0,0,0
20200220,10.54,10.8,10.49,10.75,1393564.3,1307826,0.019,11.61,9.5,0,0,0
20200221,10.71,10.87,10.7,10.77,1179662.1,1091221,0.0019,11.82,9.68,0,0,0
20200224,10.78,10.84,10.64,10.76,1408709.0,1314516,-0.0009,11.85,9.69,0,0,0
20200225,10.6,10.61,10.23,10.5,1329847.1,1264948,-0.0242,11.84,9.68,0,0,0
20200226,10.35,10.62,10.35,10.54,1201902.9,1145216,0.0038,11.55,9.45,0,0,0
20200227,10.52,10.67,10.45,10.6,856644.2,809221,0.0057,11.59,9.49,0,0,0
20200228,10.52,10.52,10.24,10.29,1540833.9,1490490,-0.0292,11.66,9.54,0,0,0
20200302,10.43,10.53,10.28,10.49,1815765.6,1742578,0.0194,11.32,9.26,0,0,0
