date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,1.38,1.39,1.37,1.38,8410715.2,60943119,,,,0,0,0
20191216,1.39,1.41,1.38,1.41,13324979.2,95624569,0.0217,1.52,1.24,0,0,0
20191217,1.4,1.44,1.4,1.43,20951302.4,147611720,0.0142,1.55,1.27,0,0,0
20191218,1.43,1.46,1.42,1.44,24245299.2,168759696,0.007,1.57,1.29,0,0,0
20191219,1.43,1.46,1.42,1.45,17997502.4,124934518,0.0069,1.58,1.3,0,0,0
20191220,1.45,1.47,1.44,1.44,21141478.4,145343052,-0.0069,1.6,1.3,0,0,0
20191223,1.44,1.44,1.39,1.4,15855209.6,112237581,-0.0278,1.58,1.3,0,0,0
20191224,1.39,1.44,1.39,1.42,13694059.2,96653371,0.0143,1.54,1.26,0,0,0
20191225,1.42,1.44,1.4,1.41,10740469.6,75830350,-0.007,1.56,1.28,0,0,0
20191226,1.4,1.42,1.4,1.41,7694912.0,54549867,0.0,1.55,1.27,0,0,0
20191227,1.41,1.46,1.41,1.43,21603947.2,150722773,0.0142,1.55,1.27,0,0,0
20191230,1.42,1.44,1.4,1.43,16882979.2,119016143,0.0,1.57,1.29,0,0,0
20191231,1.42,1.44,1.41,1.43,12348985.6,86518430,0.0,1.57,1.29,0,0,0
20200102,1.44,1.47,1.43,1.46,24023500.8,164892223,0.021,1.57,1.29,0,0,0
20200103,1.46,1.47,1.44,1.45,17318025.6,119230080,-0.0068,1.61,1.31,0,0,0
20200106,1.45,1.49,1.44,1.47,25804534.4,175495715,0.0138,1.6,1.3,0,0,0
20200107,1.47,1.6,1.46,1.53,56231264.0,366357789,0.0408,1.62,1.32,0,0,0
20200108,1.52,1.52,1.47,1.48,33732051.2,225329875,-0.0327,1.68,1.38,0,0,0
20200109,1.49,1.52,1.48,1.49,19260243.2,128750530,0.0068,1.63,1.33,0,0,0
20200110,1.5,1.5,1.47,1.48,16240878.4,109540502,-0.0067,1.64,1.34,0,0,0
20200113,1.48,1.48,1.46,1.48,10957115.2,74564722,0.0,1.63,1.33,0,0,0
20200114,1.49,1.54,1.48,1.5,29397628.8,194311687,0.0135,1.63,1.33,0,0,0
20200115,1.5,1.51,1.48,1.49,14436272.0,96695879,-0.0067,1.65,1.35,0,0,0
20200116,1.49,1.5,1.47,1.47,11754220.0,79522531,-0.0134,1.64,1.34,0,0,0
20200117,1.48,1.52,1.48,1.49,15235420.8,101820248,0.0136,1.62,1.32,0,0,0
20200120,1.49,1.5,1.48,1.49,11122280.0,74825221,0.0,1.64,1.34,0,0,0
20200121,1.48,1.49,1.47,1.48,12769024.8,86424350,-0.0067,1.64,1.34,0,0,0
20200122,1.47,1.49,1.45,1.47,12904330.4,87895498,-0.0068,1.63,1.33,0,0,0
20200123,1.47,1.47,1.41,1.42,18294776.0,127081698,-0.034,1.62,1.32,0,0,0
20200203,1.28,1.28,1.28,1.28,5104832.0,39881500,-0.0986,1.56,1.28,-1,0,0
20200204,1.16,1.28,1.16,1.26,24200569.6,196329070,-0.0156,1.41,1.15,0,0,0
20200205,1.28,1.35,1.27,1.31,21745169.6,165472028,0.0397,1.39,1.13,0,0,0
20200206,1.32,1.33,1.3,1.32,19144064.0,145653547,0.0076,1.44,1.18,0,0,0
20200207,1.31,1.33,1.3,1.32,16300912.0,123830695,0.0,1.45,1.19,0,0,0
20200210,1.31,1.35,1.31,1.35,16283129.6,122194102,0.0227,1.45,1.19,0,0,0
20200211,1.34,1.38,1.33,1.36,18103942.4,132970960,0.0074,1.49,1.22,0,0,0
20200212,1.35,1.38,1.35,1.38,15506062.4,113348737,0.0147,1.5,1.22,0,0,0
20200213,1.37,1.38,1.35,1.36,14615297.6,107241500,-0.0145,1.52,1.24,0,0,0
20200214,1.35,1.36,1.34,1.35,10594743.2,78450574,-0.0074,1.5,1.22,0,0,0
20200217,1.35,1.39,1.35,1.38,16646435.2,121294923,0.0222,1.49,1.22,0,0,0
20200218,1.38,1.4,1.37,1.4,16783489.6,120981004,0.0145,1.52,1.24,0,0,0
20200219,1.39,1.44,1.38,1.4,25503915.2,181328558,0.0,1.54,1.26,0,0,0
20200220,1.4,1.45,1.4,1.44,26073552.0,183267964,0.0286,1.54,1.26,0,0,0
20200221,1.45,1.51,1.44,1.48,34608025.6,234002799,0.0278,1.58,1.3,0,0,0
20200224,1.47,1.47,1.44,1.46,23651721.6,162609745,-0.0135,1.63,1.33,0,0,0
20200225,1.43,1.55,1.39,1.5,45381769.6,313314617,0.0274,1.61,1.31,0,0,0
20200226,1.48,1.65,1.46,1.57,82376102.4,529233994,0.0467,1.65,1.35,0,1,0
20200227,1.54,1.6,1.5,1.56,52104896.0,338701511,-0.0064,1.73,1.41,0,0,0
20200228,1.5,1.55,1.48,1.48,35272102.4,233442024,-0.0513,1.72,1.4,0,0,0
20200302,1.49,1.53,1.48,1.52,24988470.4,165077117,0.027,1.63,1.33,0,0,0
