date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,4.53,4.59,4.52,4.59,1393673.5,3059876,,,,0,0,0,0,0,0,0
20191220,4.58,4.61,4.52,4.52,1289435.8,2824700,-0.0153,5.05,4.13,0,0,0,0,0,0,0
20191223,4.54,4.54,4.44,4.44,862254.8,1918200,-0.0177,4.97,4.07,0,0,0,0,0,0,0
20191224,4.44,4.5,4.39,4.49,1237523.2,2789064,0.0113,4.88,4.0,0,0,0,0,0,0,0
20191225,4.47,4.51,4.45,4.47,841171.9,1875317,-0.0045,4.94,4.04,0,0,0,0,0,0,0
20191226,4.47,4.51,4.43,4.5,784693.05,1755459,0.0067,4.92,4.02,0,0,0,0,0,0,0
20191227,4.51,4.53,4.47,4.47,897253.0,1995301,-0.0067,4.95,4.05,0,0,0,0,0,0,0
20191230,4.46,4.51,4.41,4.51,807336.3,1808833,0.0089,4.92,4.02,0,0,0,0,0,0,0
20191231,4.5,4.55,4.48,4.53,751445.75,1663085,0.0044,4.96,4.06,0,0,0,0,0,0,0
20200102,4.55,4.58,4.54,4.56,1317652.1,2890064,0.0066,4.98,4.08,0,0,0,0,0,0,0
20200103,4.58,4.59,4.55,4.57,1067030.4,2333211,0.0022,5.02,4.1,0,0,0,0,0,0,0
20200106,4.56,4.66,4.53,4.62,1785336.6,3870936,0.0109,5.03,4.11,0,0,0,0,0,0,0
20200107,4.62,4.63,4.57,4.61,1606572.1,3492107,-0.0022,5.08,4.16,0,0,0,0,0,0,0
20200108,4.6,4.64,4.55,4.55,1501532.7,3266900,-0.013,5.07,4.15,0,0,0,0,0,0,0
20200109,4.57,4.61,4.57,4.59,891147.8,1942664,0.0088,5.0,4.1,0,0,0,0,0,0,0
20200110,4.61,4.61,4.56,4.58,712607.2,1555788,-0.0022,5.05,4.13,0,0,0,0,0,0,0
20200113,4.58,4.63,4.57,4.62,904893.5,1968599,0.0087,5.04,4.12,0,0,0,0,0,0,0
20200114,4.62,4.72,4.6,4.66,1945670.4,4162767,0.0087,5.08,4.16,0,0,0,0,0,0,0
20200115,4.65,4.71,4.6,4.64,1332732.0,2863186,-0.0043,5.13,4.19,0,0,0,0,0,0,0
20200116,4.66,4.68,4.57,4.57,755519.5,1639900,-0.0151,5.1,4.18,0,0,0,0,0,0,0
20200117,4.61,4.61,4.51,4.51,688889.2,1515090,-0.0131,5.03,4.11,0,0,0,0,0,0,0
20200120,4.51,4.56,4.5,4.56,403598.3,890660,0.0111,4.96,4.06,0,0,0,0,0,0,0
20200121,4.56,4.56,4.5,4.51,534871.5,1184230,-0.011,5.02,4.1,0,0,0,0,0,0,0
20200122,4.51,4.57,4.41,4.5,683142.35,1522965,-0.0022,4.96,4.06,0,0,0,0,0,0,0
20200123,4.47,4.5,4.33,4.36,1170542.5,2661040,-0.0311,4.95,4.05,0,0,0,0,0,0,0
20200203,3.95,4.01,3.92,3.92,1310686.5,3332200,-0.1009,4.8,3.92,0,1,0,0,0,1,0
20200204,3.9,4.01,3.85,4.0,1198162.5,3040085,0.0204,4.31,3.53,0,0,0,0,0,0,0
20200205,4.05,4.1,3.98,4.06,853880.1,2106567,0.015,4.4,3.6,0,0,0,0,0,0,0
20200206,4.06,4.15,4.03,4.09,988456.6,2421000,0.0074,4.47,3.65,0,0,0,0,0,0,0
20200207,4.15,4.2,4.05,4.12,835448.55,2039929,0.0073,4.5,3.68,0,0,0,0,0,0,0
20200210,4.13,4.18,4.09,4.17,709434.9,1713000,0.0121,4.53,3.71,0,0,0,0,0,0,0
20200211,4.15,4.22,4.14,4.15,733369.8,1756282,-0.0048,4.59,3.75,0,0,0,0,0,0,0
