date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,6.9,6.96,6.88,6.94,12796859.2,18466740,,,,0,0,0
20191216,6.97,6.98,6.89,6.92,9745804.8,14094287,-0.0029,7.63,6.25,0,0,0
20191217,6.91,7.0,6.89,6.98,12952985.6,18651027,0.0087,7.61,6.23,0,0,0
20191218,6.96,7.02,6.91,6.92,10307425.6,14810917,-0.0086,7.68,6.28,0,0,0
20191219,6.91,6.94,6.89,6.93,6634702.4,9600550,0.0014,7.61,6.23,0,0,0
20191220,6.93,6.99,6.9,6.94,8540559.2,12301145,0.0014,7.62,6.24,0,0,0
20191223,6.92,6.98,6.82,6.84,9637916.8,13950760,-0.0144,7.63,6.25,0,0,0
20191224,6.85,6.87,6.79,6.84,5533182.4,8103594,0.0,7.52,6.16,0,0,0
20191225,6.84,6.85,6.8,6.81,4590818.8,6730243,-0.0044,7.52,6.16,0,0,0
20191226,6.83,6.87,6.81,6.86,4747438.4,6932102,0.0073,7.49,6.13,0,0,0
20191227,6.86,6.93,6.84,6.86,7418329.6,10774123,0.0,7.55,6.17,0,0,0
20191230,6.89,6.96,6.85,6.96,8648880.8,12502865,0.0146,7.55,6.17,0,0,0
20191231,6.96,6.97,6.9,6.97,6813212.0,9825347,0.0014,7.66,6.26,0,0,0
20200102,7.02,7.27,7.01,7.18,29111043.2,40646134,0.0301,7.67,6.27,0,0,0
20200103,7.17,7.25,7.13,7.16,12293131.2,17135288,-0.0028,7.9,6.46,0,0,0
20200106,7.15,7.24,7.11,7.17,14650472.0,20418738,0.0014,7.88,6.44,0,0,0
20200107,7.17,7.24,7.14,7.18,9483904.8,13210691,0.0014,7.89,6.45,0,0,0
20200108,7.17,7.22,7.1,7.12,13163818.4,18395081,-0.0084,7.9,6.46,0,0,0
20200109,7.17,7.24,7.16,7.21,10770064.0,14974842,0.0126,7.83,6.41,0,0,0
20200110,7.22,7.25,7.16,7.23,8920744.0,12376961,0.0028,7.93,6.49,0,0,0
20200113,7.23,7.55,7.21,7.48,30110124.8,40517565,0.0346,7.95,6.51,0,0,0
20200114,7.49,7.5,7.4,7.41,12121107.2,16304786,-0.0094,8.23,6.73,0,0,0
20200115,7.41,7.45,7.35,7.37,9895892.8,13393685,-0.0054,8.15,6.67,0,0,0
20200116,7.4,7.45,7.35,7.44,9964499.2,13466156,0.0095,8.11,6.63,0,0,0
20200117,7.43,7.48,7.35,7.38,10504772.0,14226224,-0.0081,8.18,6.7,0,0,0
20200120,7.38,7.42,7.29,7.41,10347148.8,14048767,0.0041,8.12,6.64,0,0,0
20200121,7.38,7.39,7.24,7.25,11513695.2,15815385,-0.0216,8.15,6.67,0,0,0
20200122,7.22,7.27,7.11,7.21,10190160.0,14187761,-0.0055,7.98,6.52,0,0,0
20200123,7.16,7.19,6.87,6.92,20627612.8,29448732,-0.0402,7.93,6.49,0,0,0
20200203,6.23,6.47,6.23,6.32,37489200.0,59444182,-0.0867,7.61,6.23,0,0,0
20200204,6.33,6.57,6.33,6.56,23773793.6,36588264,0.038,6.95,5.69,0,0,0
20200205,6.56,6.66,6.52,6.57,15535507.2,23535996,0.0015,7.22,5.9,0,0,0
20200206,6.63,6.72,6.51,6.62,15600795.2,23587453,0.0076,7.23,5.91,0,0,0
20200207,6.65,6.9,6.61,6.87,22192344.0,32855436,0.0378,7.28,5.96,0,0,0
20200210,6.77,6.82,6.73,6.82,11991920.0,17668891,-0.0073,7.56,6.18,0,0,0
20200211,6.82,6.84,6.75,6.77,11272350.4,16610448,-0.0073,7.5,6.14,0,0,0
20200212,6.77,6.8,6.75,6.8,8656669.6,12773921,0.0044,7.45,6.09,0,0,0
20200213,6.77,6.8,6.68,6.71,13939921.6,20729847,-0.0132,7.48,6.12,0,0,0
20200214,6.71,6.79,6.69,6.79,11101805.6,16464254,0.0119,7.38,6.04,0,0,0
20200217,6.82,6.89,6.78,6.87,13255207.2,19385220,0.0118,7.47,6.11,0,0,0
20200218,6.85,6.86,6.78,6.81,10145644.8,14891753,-0.0087,7.56,6.18,0,0,0
20200219,6.78,6.83,6.75,6.77,9995989.6,14717878,-0.0059,7.49,6.13,0,0,0
20200220,6.77,6.85,6.74,6.84,12099366.4,17813364,0.0103,7.45,6.09,0,0,0
20200221,6.84,6.88,6.79,6.85,10773314.4,15771077,0.0015,7.52,6.16,0,0,0
20200224,6.84,6.88,6.79,6.81,13261752.0,19438702,-0.0058,7.54,6.16,0,0,0
20200225,6.74,6.79,6.69,6.76,16564532.8,24534213,-0.0073,7.49,6.13,0,0,0
20200226,6.69,6.83,6.69,6.75,17990630.4,26548832,-0.0015,7.44,6.08,0,0,0
20200227,6.73,6.8,6.72,6.76,12916976.8,19129018,0.0015,7.43,6.08,0,0,0
20200228,6.69,6.74,6.53,6.55,18728171.2,28305213,-0.0311,7.44,6.08,0,0,0
20200302,6.56,6.76,6.56,6.72,15391196.8,22940808,0.026,7.2,5.9,0,0,0
