date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,8.57,8.61,8.5,8.54,2621555.6,3065279,,,,0,0,0,0,0,0,0
20191220,8.55,8.58,8.28,8.31,5302283.2,6311709,-0.0269,9.39,7.69,0,0,0,0,0,0,0
20191223,8.36,8.43,8.13,8.15,3131913.8,3787035,-0.0193,9.14,7.48,0,0,0,0,0,0,0
20191224,8.27,8.28,8.16,8.25,1544468.6,1878522,0.0123,8.97,7.34,0,0,0,0,0,0,0
20191225,8.25,8.44,8.23,8.41,2352125.8,2812570,0.0194,9.08,7.42,0,0,0,0,0,0,0
20191226,8.41,8.83,8.41,8.69,6928543.2,7997503,0.0333,9.25,7.57,0,0,0,0,0,0,0
20191227,8.64,9.05,8.64,8.95,10323679.2,11539119,0.0299,9.56,7.82,0,0,0,0,0,0,0
20191230,8.96,9.08,8.81,8.94,5778389.6,6470396,-0.0011,9.85,8.06,0,0,0,0,0,0,0
20191231,8.88,9.06,8.88,9.06,4172648.4,4650280,0.0134,9.83,8.05,0,0,0,0,0,0,0
20200102,9.08,9.12,8.94,9.06,8971844.8,9938165,0.0,9.97,8.15,0,0,0,0,0,0,0
20200103,9.06,9.09,9.01,9.06,5658908.4,6250404,0.0,9.97,8.15,0,0,0,0,0,0,0
20200106,9.05,9.06,8.84,9.0,6912923.2,7708725,-0.0066,9.97,8.15,0,0,0,0,0,0,0
20200107,9.03,9.03,8.85,8.99,5763949.6,6460085,-0.0011,9.9,8.1,0,0,0,0,0,0,0
20200108,8.9,8.97,8.71,8.76,4607961.6,5204712,-0.0256,9.89,8.09,0,0,0,0,0,0,0
20200109,8.81,9.0,8.8,8.97,5013490.8,5637880,0.024,9.64,7.88,0,0,0,0,0,0,0
20200110,8.98,9.03,8.86,8.93,2671100.0,2989534,-0.0045,9.87,8.07,0,0,0,0,0,0,0
20200113,8.86,8.94,8.83,8.88,3391840.8,3815569,-0.0056,9.82,8.04,0,0,0,0,0,0,0
20200114,8.89,8.93,8.72,8.72,4991562.4,5669740,-0.018,9.77,7.99,0,0,0,0,0,0,0
20200115,8.77,8.77,8.58,8.63,4787653.6,5547510,-0.0103,9.59,7.85,0,0,0,0,0,0,0
20200116,8.68,8.71,8.52,8.65,5315925.6,6175841,0.0023,9.49,7.77,0,0,0,0,0,0,0
20200117,8.62,8.65,8.44,8.62,4754479.6,5572106,-0.0035,9.52,7.78,0,0,0,0,0,0,0
20200120,8.68,8.83,8.53,8.82,4664160.4,5360951,0.0232,9.48,7.76,0,0,0,0,0,0,0
20200121,8.84,8.88,8.7,8.79,3724657.2,4242661,-0.0034,9.7,7.94,0,0,0,0,0,0,0
20200122,8.77,8.82,8.57,8.79,3359137.6,3861480,0.0,9.67,7.91,0,0,0,0,0,0,0
20200123,8.76,8.81,8.5,8.57,5058268.0,5868360,-0.025,9.67,7.91,0,0,0,0,0,0,0
20200203,7.71,7.84,7.71,7.71,4177584.8,5407279,-0.1004,9.43,7.71,0,1,0,0,0,1,0
20200204,7.57,7.83,7.57,7.75,4933053.2,6378440,0.0052,8.48,6.94,0,0,0,0,0,0,0
20200205,7.71,8.02,7.71,7.82,5544014.0,7042867,0.009,8.52,6.98,0,0,0,0,0,0,0
20200206,7.81,7.93,7.69,7.9,4647296.4,5922855,0.0102,8.6,7.04,0,0,0,0,0,0,0
20200207,7.9,8.01,7.81,7.9,4562363.6,5772058,0.0,8.69,7.11,0,0,0,0,0,0,0
20200210,7.88,7.97,7.81,7.96,4246821.2,5366087,0.0076,8.69,7.11,0,0,0,0,0,0,0
20200211,7.98,7.98,7.86,7.96,3327228.4,4197118,0.0,8.76,7.16,0,0,0,0,0,0,0
20200212,7.95,8.02,7.9,8.0,4112536.8,5163915,0.005,8.76,7.16,0,0,0,0,0,0,0
20200213,7.97,8.04,7.82,7.83,3650937.6,4603492,-0.0212,8.8,7.2,0,0,0,0,0,0,0
20200214,7.83,7.98,7.81,7.91,2432697.0,3079951,0.0102,8.61,7.05,0,0,0,0,0,0,0
20200217,7.94,8.3,7.94,8.3,5552994.0,6800577,0.0493,8.7,7.12,0,0,0,0,0,0,0
20200218,8.28,8.42,8.15,8.3,4884986.0,5906513,0.0,9.13,7.47,0,0,0,0,0,0,0
20200219,8.3,8.45,8.24,8.36,5397606.4,6482331,0.0072,9.13,7.47,0,0,0,0,0,0,0
20200220,8.38,8.51,8.27,8.45,5119926.4,6102646,0.0108,9.2,7.52,0,0,0,0,0,0,0
20200221,8.41,8.7,8.41,8.65,7518272.0,8805201,0.0237,9.3,7.6,0,0,0,0,0,0,0
20200224,8.58,8.92,8.51,8.86,8430607.2,9662014,0.0243,9.52,7.78,0,0,0,0,0,0,0
20200225,8.7,8.91,8.48,8.8,8003317.6,9145807,-0.0068,9.75,7.97,0,0,0,0,0,0,0
20200226,8.69,8.79,8.52,8.55,5148127.6,5953980,-0.0284,9.68,7.92,0,0,0,0,0,0,0
20200227,8.57,8.76,8.54,8.65,3917732.0,4527738,0.0117,9.41,7.7,0,0,0,0,0,0,0
20200228,8.38,8.59,8.19,8.3,6146659.2,7344780,-0.0405,9.52,7.78,0,0,0,0,0,0,0
20200302,8.45,8.65,8.38,8.58,6132318.8,7189180,0.0337,9.13,7.47,0,0,0,0,0,0,0
20200303,8.65,8.77,8.49,8.55,6544953.6,7569302,-0.0035,9.44,7.72,0,0,0,0,0,0,0
