date,open,high,low,close,amount,vol,gains,max,min,涨跌停,连涨天数,破板
20191213,7.66,7.95,7.66,7.93,63071891.2,80311377,,,,0,0,0
20191216,8.03,8.27,7.94,8.26,53426838.4,65811282,0.0416,8.72,7.14,0,0,0
20191217,8.26,8.31,8.1,8.19,46067737.6,56127705,-0.0085,9.09,7.43,0,0,0
20191218,8.19,8.27,8.11,8.25,30398156.8,37043081,0.0073,9.01,7.37,0,0,0
20191219,8.22,8.24,7.99,8.06,37328985.6,46226594,-0.023,9.08,7.42,0,0,0
20191220,8.07,8.15,7.83,7.86,47038051.2,58938799,-0.0248,8.87,7.25,0,0,0
20191223,7.87,7.96,7.53,7.57,44368044.8,57415004,-0.0369,8.65,7.07,0,0,0
20191224,7.65,7.68,7.52,7.58,21141220.8,27905255,0.0013,8.33,6.81,0,0,0
20191225,7.59,7.64,7.52,7.57,14254667.2,18838579,-0.0013,8.34,6.82,0,0,0
20191226,7.65,7.84,7.63,7.84,32651545.6,41994982,0.0357,8.33,6.81,0,0,0
20191227,7.84,7.86,7.71,7.73,26310456.0,33818990,-0.014,8.62,7.06,0,0,0
20191230,7.8,7.89,7.71,7.77,23880452.8,30762253,0.0052,8.5,6.96,0,0,0
20191231,7.77,7.84,7.72,7.83,20631640.0,26498954,0.0077,8.55,6.99,0,0,0
20200102,7.95,8.09,7.84,7.85,39616572.8,49895607,0.0026,8.61,7.05,0,0,0
20200103,7.87,7.89,7.7,7.72,24485657.6,31541525,-0.0166,8.64,7.06,0,0,0
20200106,7.66,7.73,7.61,7.67,25034033.6,32647033,-0.0065,8.49,6.95,0,0,0
20200107,7.7,7.75,7.65,7.72,15689507.2,20389440,0.0065,8.44,6.9,0,0,0
20200108,7.69,7.69,7.53,7.55,19240934.4,25319182,-0.022,8.49,6.95,0,0,0
20200109,7.65,7.73,7.63,7.73,19794348.8,25781855,0.0238,8.3,6.8,0,0,0
20200110,7.75,7.76,7.61,7.62,13723267.2,17910270,-0.0142,8.5,6.96,0,0,0
20200113,7.64,7.69,7.61,7.69,14207337.6,18545304,0.0092,8.38,6.86,0,0,0
20200114,7.71,7.84,7.64,7.78,27077308.8,34940702,0.0117,8.46,6.92,0,0,0
20200115,7.76,7.77,7.55,7.59,22564950.4,29614965,-0.0244,8.56,7.0,0,0,0
20200116,7.6,7.64,7.53,7.55,13238991.2,17479176,-0.0053,8.35,6.83,0,0,0
20200117,7.58,7.6,7.5,7.52,9483408.8,12558508,-0.004,8.3,6.8,0,0,0
20200120,7.6,7.61,7.46,7.56,18808740.8,24957225,0.0053,8.27,6.77,0,0,0
20200121,7.52,7.54,7.36,7.37,21084944.0,28439255,-0.0251,8.32,6.8,0,0,0
20200122,7.36,7.57,7.3,7.52,21037766.4,28229636,0.0204,8.11,6.63,0,0,0
20200123,7.4,7.45,7.22,7.28,24104124.8,32824563,-0.0319,8.27,6.77,0,0,0
20200203,6.55,6.55,6.55,6.55,6742897.6,10294500,-0.1003,8.01,6.55,-1,0,0
20200204,6.25,6.58,6.25,6.54,30509104.0,47087248,-0.0015,7.2,5.9,0,0,0
20200205,6.56,6.68,6.47,6.58,21869302.4,33174519,0.0061,7.19,5.89,0,0,0
20200206,6.59,6.68,6.5,6.63,18265604.8,27768044,0.0076,7.24,5.92,0,0,0
20200207,6.61,6.61,6.49,6.56,14299452.8,21903698,-0.0106,7.29,5.97,0,0,0
20200210,6.52,6.74,6.48,6.66,17066723.2,25744473,0.0152,7.22,5.9,0,0,0
20200211,6.69,6.83,6.66,6.76,16809584.0,24874869,0.015,7.33,5.99,0,0,0
20200212,6.76,6.76,6.57,6.74,12175837.6,18122108,-0.003,7.44,6.08,0,0,0
20200213,6.76,6.97,6.76,6.86,23932612.8,34726559,0.0178,7.41,6.07,0,0,0
20200214,6.9,7.05,6.85,7.03,21172864.0,30448417,0.0248,7.55,6.17,0,0,0
20200217,7.0,7.07,6.93,7.07,19764281.6,28190526,0.0057,7.73,6.33,0,0,0
20200218,7.06,7.06,6.86,6.95,22856808.0,32920776,-0.017,7.78,6.36,0,0,0
20200219,6.92,7.04,6.9,6.95,14656555.2,21018781,0.0,7.64,6.26,0,0,0
20200220,6.91,7.1,6.88,7.1,19538395.2,27993650,0.0216,7.64,6.26,0,0,0
20200221,7.07,7.09,6.98,7.01,16091987.2,22899306,-0.0127,7.81,6.39,0,0,0
20200224,7.0,7.0,6.78,6.86,19464502.4,28275193,-0.0214,7.71,6.31,0,0,0
20200225,6.75,6.93,6.72,6.87,17510916.8,25643775,0.0015,7.55,6.17,0,0,0
20200226,6.8,7.15,6.74,6.98,35371590.4,50302730,0.016,7.56,6.18,0,0,0
20200227,7.02,7.07,6.91,6.94,17018206.4,24473157,-0.0057,7.68,6.28,0,0,0
20200228,6.81,6.97,6.72,6.72,18935480.0,27733096,-0.0317,7.63,6.25,0,0,0
20200302,6.8,7.08,6.79,7.02,31796438.4,45390315,0.0446,7.39,6.05,0,0,0
