date,open,high,low,close,amount,vol,涨幅,max,min,涨停,跌停,连涨天数,破板,大肉,大面,成交额大于20亿
20191219,6.14,6.16,6.11,6.15,3780632.0,6162558,,,,0,0,0,0,0,0,0
20191220,6.15,6.28,6.15,6.24,8215470.4,13202663,0.0146,6.76,5.54,0,0,0,0,0,0,0
20191223,6.23,6.23,6.05,6.06,4428649.6,7247973,-0.0288,6.86,5.62,0,0,0,0,0,0,0
20191224,6.06,6.11,6.02,6.11,3692606.8,6090425,0.0083,6.67,5.45,0,0,0,0,0,0,0
20191225,6.1,6.11,6.05,6.07,3127118.4,5152605,-0.0065,6.72,5.5,0,0,0,0,0,0,0
20191226,6.07,6.11,6.05,6.07,3213767.6,5292324,0.0,6.68,5.46,0,0,0,0,0,0,0
20191227,6.08,6.1,6.06,6.06,4276124.0,7032920,-0.0016,6.68,5.46,0,0,0,0,0,0,0
20191230,6.04,6.08,6.01,6.03,3844681.2,6366106,-0.005,6.67,5.45,0,0,0,0,0,0,0
20191231,6.03,6.09,6.02,6.07,3465958.8,5718145,0.0066,6.63,5.43,0,0,0,0,0,0,0
20200102,6.1,6.15,6.08,6.12,5748528.8,9384714,0.0082,6.68,5.46,0,0,0,0,0,0,0
20200103,6.12,6.15,6.11,6.13,7667166.4,12521348,0.0016,6.73,5.51,0,0,0,0,0,0,0
20200106,6.11,6.17,6.08,6.16,8591697.6,14000348,0.0049,6.74,5.52,0,0,0,0,0,0,0
20200107,6.18,6.29,6.18,6.22,6816910.4,10961989,0.0097,6.78,5.54,0,0,0,0,0,0,0
20200108,6.2,6.38,6.15,6.3,13157898.4,21033978,0.0129,6.84,5.6,0,0,0,0,0,0,0
20200109,6.33,6.45,6.26,6.43,12498903.2,19638127,0.0206,6.93,5.67,0,0,0,0,0,0,0
20200110,6.44,6.57,6.37,6.54,10908883.2,16852753,0.0171,7.07,5.79,0,0,0,0,0,0,0
20200113,6.64,6.64,6.47,6.55,9174392.8,14033480,0.0015,7.19,5.89,0,0,0,0,0,0,0
20200114,6.52,6.54,6.38,6.39,7795968.8,12099961,-0.0244,7.2,5.9,0,0,0,0,0,0,0
20200115,6.37,6.45,6.29,6.38,6020960.4,9450249,-0.0016,7.03,5.75,0,0,0,0,0,0,0
20200116,6.4,6.4,6.3,6.31,3719166.8,5870883,-0.011,7.02,5.74,0,0,0,0,0,0,0
20200117,6.31,6.34,6.23,6.25,3562257.6,5683752,-0.0095,6.94,5.68,0,0,0,0,0,0,0
20200120,6.25,6.25,6.11,6.19,5210688.8,8436049,-0.0096,6.88,5.62,0,0,0,0,0,0,0
20200121,6.18,6.19,6.05,6.06,4252006.4,6970160,-0.021,6.81,5.57,0,0,0,0,0,0,0
20200122,6.02,6.04,5.92,5.97,5420058.4,9091706,-0.0149,6.67,5.45,0,0,0,0,0,0,0
20200123,5.98,6.15,5.81,6.08,6695225.6,11219062,0.0184,6.57,5.37,0,0,0,0,0,0,0
20200203,5.47,5.47,5.47,5.47,999533.1,1827300,-0.1003,6.69,5.47,0,1,0,0,0,1,0
20200204,4.92,5.78,4.92,5.64,10179941.6,19021519,0.0311,6.02,4.92,0,0,0,0,1,0,0
20200205,5.64,5.66,5.55,5.58,5882733.6,10496509,-0.0106,6.2,5.08,0,0,0,0,0,0,0
20200206,5.58,5.63,5.44,5.61,8217944.0,14846771,0.0054,6.14,5.02,0,0,0,0,0,0,0
20200207,5.6,5.77,5.53,5.73,6455920.4,11415294,0.0214,6.17,5.05,0,0,0,0,0,0,0
20200210,5.8,6.05,5.8,5.84,8200009.6,13952262,0.0192,6.3,5.16,0,0,0,0,0,0,0
20200211,5.86,5.89,5.76,5.85,5178410.8,8858790,0.0017,6.42,5.26,0,0,0,0,0,0,0
20200212,5.84,5.89,5.79,5.84,5352797.6,9167646,-0.0017,6.44,5.26,0,0,0,0,0,0,0
20200213,5.83,5.83,5.68,5.7,6294608.0,10962072,-0.024,6.42,5.26,0,0,0,0,0,0,0
20200214,5.69,5.73,5.59,5.61,3786627.2,6695640,-0.0158,6.27,5.13,0,0,0,0,0,0,0
20200217,5.8,5.91,5.77,5.79,7398477.6,12745016,0.0321,6.17,5.05,0,0,0,0,0,0,0
20200218,5.82,5.92,5.75,5.86,8152684.0,13977497,0.0121,6.37,5.21,0,0,0,0,0,0,0
20200219,5.85,5.86,5.71,5.72,6655890.8,11507500,-0.0239,6.45,5.27,0,0,0,0,0,0,0
20200220,5.72,5.77,5.67,5.77,6697426.0,11669343,0.0087,6.29,5.15,0,0,0,0,0,0,0
20200221,5.75,5.85,5.75,5.84,6871123.2,11825128,0.0121,6.35,5.19,0,0,0,0,0,0,0
20200224,5.83,5.84,5.73,5.81,8440304.0,14589276,-0.0051,6.42,5.26,0,0,0,0,0,0,0
20200225,5.72,5.78,5.57,5.71,8647531.2,15193055,-0.0172,6.39,5.23,0,0,0,0,0,0,0
20200226,5.63,5.78,5.6,5.75,9776808.8,17138777,0.007,6.28,5.14,0,0,0,0,0,0,0
20200227,5.77,5.81,5.65,5.67,7245529.6,12656647,-0.0139,6.32,5.18,0,0,0,0,0,0,0
20200228,5.67,5.67,5.4,5.4,8235532.8,14921788,-0.0476,6.24,5.1,0,0,0,0,0,0,0
20200302,5.45,5.77,5.45,5.67,7581236.0,13376607,0.05,5.94,4.86,0,0,0,0,0,0,0
20200303,5.77,5.77,5.64,5.73,9117020.0,15955392,0.0106,6.24,5.1,0,0,0,0,0,0,0
20200304,5.69,6.16,5.68,6.02,16274515.2,27444820,0.0506,6.3,5.16,0,0,0,0,0,0,0
20200305,6.16,6.62,5.96,6.37,24408833.6,38875217,0.0581,6.62,5.42,0,0,0,1,0,0,0
20200306,6.22,6.99,6.18,6.76,31245148.8,46808300,0.0612,7.01,5.73,0,0,0,0,0,0,0
