date,open,high,low,close,amount,vol
20191213,14.0,14.11,13.7,13.82,10566339.2,7614794
20191216,13.93,14.08,13.82,14.0,7612624.8,5460011
20191217,13.98,14.57,13.92,14.26,13731214.4,9603986
20191218,14.25,14.58,14.11,14.47,11406012.8,7912631
20191219,14.54,14.95,14.42,14.54,13231903.2,9013370
20191220,14.58,14.59,13.98,14.0,13667057.6,9596677
20191223,14.13,14.13,13.15,13.23,12597594.4,9347554
20191224,13.24,13.4,13.1,13.34,6140559.6,4622903
20191225,13.37,13.6,13.28,13.41,6389110.4,4760591
20191226,13.37,13.55,13.25,13.55,6704932.8,5000970
20191227,13.47,13.79,13.28,13.3,7994871.2,5915692
20191230,13.2,13.46,13.05,13.42,5241429.6,3945394
20191231,13.41,13.43,13.21,13.31,5197267.6,3905789
20200102,13.51,14.4,13.42,14.09,13860841.6,9992985
20200103,14.14,14.92,14.03,14.92,23327246.4,15969897
20200106,14.7,14.92,14.5,14.76,17380838.4,11836221
20200107,14.7,16.09,14.65,15.78,26024131.2,16975486
20200108,15.47,15.64,15.01,15.01,20300304.0,13242866
20200109,15.3,15.52,15.16,15.28,14277307.2,9309019
20200110,15.34,15.38,14.92,15.09,9497074.4,6302174
20200113,15.05,15.5,14.94,15.5,10286480.0,6753462
20200114,15.88,17.05,15.88,17.05,42421795.2,25076134
20200115,18.76,18.76,18.48,18.76,37276515.2,19882805
20200116,18.53,18.55,16.88,16.94,71474784.0,40923459
20200117,16.79,17.89,16.47,17.54,55309516.8,32102798
20200120,16.96,17.14,16.05,16.47,35327209.6,21357269
20200121,16.11,16.18,15.31,15.41,28160313.6,17962474
20200122,15.18,15.88,15.03,15.68,21431505.6,13770223
20200123,15.38,15.85,14.5,14.78,19912102.4,13126895
20200203,13.3,13.3,13.3,13.3,1144731.0,860700
20200204,11.97,12.65,11.97,12.38,26561915.2,21608523
20200205,12.38,13.17,12.38,12.75,20207088.0,15795572
20200206,12.72,13.61,12.61,13.45,20438604.8,15495747
20200207,13.27,13.65,13.06,13.43,17582022.4,13233421
20200210,13.19,13.38,13.13,13.34,11385996.8,8580593
20200211,13.35,13.68,13.2,13.38,18819150.4,14030890
20200212,13.2,13.7,13.06,13.66,18885764.8,14059314
20200213,13.8,13.8,13.4,13.7,19874259.2,14623479
20200214,13.6,13.7,13.33,13.37,14329408.0,10593585
20200217,13.37,14.23,13.36,14.2,20832328.0,15121858
20200218,14.15,14.7,13.92,14.45,24123216.0,16891005
20200219,14.4,15.9,14.18,15.9,38220700.8,25378225
20200220,15.5,17.49,15.21,17.4,92241843.2,54678204
20200221,16.86,17.68,16.7,17.2,48470992.0,28205066
20200224,16.81,17.09,16.08,16.64,36666832.0,22213528
20200225,15.99,16.41,15.28,16.09,27095788.8,16985432
20200226,17.7,17.7,16.06,16.66,64203219.2,37622882
20200227,16.21,16.35,15.28,15.47,35858246.4,22899009
20200228,14.61,14.94,13.93,14.07,22637721.6,15557288
20200302,14.38,15.28,14.2,15.04,20093185.6,13544101
