date,open,high,low,close,amount,vol
20191219,2.4,2.43,2.38,2.42,2440965.8,10157840
20191220,2.42,2.43,2.37,2.37,3069436.0,12773140
20191223,2.36,2.38,2.31,2.32,2450495.0,10445873
20191224,2.33,2.37,2.31,2.37,2640555.2,11250074
20191225,2.37,2.61,2.36,2.48,19441891.2,76471292
20191226,2.39,2.45,2.37,2.44,11336200.0,47129732
20191227,2.42,2.46,2.4,2.4,5871939.2,24137101
20191230,2.38,2.45,2.37,2.42,4699389.6,19430060
20191231,2.41,2.44,2.4,2.43,3253377.6,13439340
20200102,2.44,2.48,2.44,2.46,5454431.6,22177980
20200103,2.46,2.49,2.45,2.46,4281500.0,17378765
20200106,2.45,2.6,2.44,2.51,7383934.4,29398200
20200107,2.52,2.65,2.51,2.63,11826656.8,45520441
20200108,2.63,2.68,2.56,2.58,10764671.2,41130561
20200109,2.61,2.63,2.56,2.58,6677034.4,25841960
20200110,2.58,2.59,2.51,2.53,4572070.4,18008560
20200113,2.53,2.54,2.47,2.54,5082094.0,20266180
20200114,2.53,2.58,2.5,2.53,4624505.6,18185560
20200115,2.52,2.53,2.47,2.47,3842820.0,15450396
20200116,2.48,2.5,2.43,2.43,3358921.2,13660560
20200117,2.44,2.46,2.42,2.43,2837896.2,11650148
20200120,2.34,2.37,2.24,2.36,6582085.6,28434396
20200121,2.34,2.38,2.32,2.34,2876272.6,12290826
20200122,2.32,2.36,2.3,2.34,2685180.8,11535124
20200123,2.32,2.33,2.25,2.28,3811686.0,16681471
20200203,2.05,2.05,2.05,2.05,821004.5,4004900
20200204,1.85,2.0,1.85,1.97,4175526.8,21364046
20200205,1.98,2.07,1.97,2.02,3340447.4,16519501
20200206,2.01,2.06,1.99,2.04,2885198.0,14222272
20200207,2.04,2.05,2.01,2.04,2865700.8,14122700
20200210,2.01,2.1,2.01,2.09,3277593.6,15897685
20200211,2.08,2.13,2.06,2.1,3416362.4,16223600
20200212,2.1,2.26,2.09,2.19,5039682.4,23241019
20200213,2.18,2.22,2.14,2.16,3279780.6,15100880
20200214,2.16,2.18,2.12,2.14,3135881.2,14593279
20200217,2.15,2.23,2.14,2.21,4300128.0,19585813
20200218,2.22,2.33,2.22,2.27,5678950.0,25035054
20200219,2.27,2.42,2.26,2.33,8984880.0,38354653
20200220,2.38,2.48,2.34,2.47,10332639.2,42631325
20200221,2.46,2.51,2.39,2.42,9718402.4,39734574
20200224,2.41,2.66,2.36,2.66,15516585.6,60721141
20200225,2.79,2.93,2.76,2.93,15194569.6,52818076
20200226,3.22,3.22,3.22,3.22,2939877.0,9130053
20200227,3.54,3.54,3.54,3.54,3437496.4,9710442
20200228,3.48,3.48,3.19,3.19,62077926.4,189433397
20200302,3.08,3.51,2.87,3.51,60266240.0,193182075
20200303,3.84,3.86,3.71,3.86,74778937.6,194505002
20200304,3.78,4.25,3.65,3.82,163087808.0,404839673
20200305,4.0,4.11,3.65,3.82,113733913.6,292671244
20200306,3.47,3.77,3.44,3.45,87434105.6,248869000
