date,open,high,low,close,amount,vol
20190218,2.37,2.37,2.3,2.37,2700636.8,11432023
20190219,2.49,2.49,2.49,2.49,553899.5,2224496
20190220,2.61,2.61,2.37,2.45,6858996.8,27755136
20190221,2.37,2.57,2.37,2.57,2673949.2,10566691
20190222,2.7,2.7,2.64,2.7,839376.2,3114300
20190225,2.84,2.84,2.84,2.84,183347.8,645591
20190226,2.98,2.98,2.98,2.98,380212.8,1275882
20190227,3.09,3.13,2.83,3.13,7166188.8,23152737
20190228,2.99,3.29,2.98,3.29,5044496.0,15918563
20190301,3.41,3.45,3.24,3.45,5752988.0,16803139
20190304,3.62,3.62,3.62,3.62,329459.5,910109
20190305,3.8,3.8,3.8,3.8,97755.0,257250
20190306,3.99,3.99,3.99,3.99,84524.6,211841
20190307,4.0,4.19,4.0,4.19,4930994.0,11905946
20190308,4.2,4.4,3.98,4.06,7891324.8,18652338
20190311,3.88,4.23,3.86,3.86,4341768.8,10987768
20190312,3.71,3.95,3.67,3.82,6943950.4,18502430
20190313,3.8,3.88,3.65,3.73,3693246.4,9753798
20190314,3.74,3.75,3.54,3.54,3099175.4,8685454
20190315,3.72,3.72,3.72,3.72,693453.0,1864121
20190318,3.91,3.91,3.91,3.91,175304.9,448350
20190319,4.11,4.11,4.11,4.11,219145.2,533200
20190320,4.11,4.32,3.95,4.32,8545798.4,20169525
20190321,4.38,4.54,4.33,4.54,3561388.0,7954768
20190322,4.75,4.77,4.31,4.54,10251095.2,22256153
20190325,4.7,4.73,4.31,4.32,7751360.8,17300697
20190326,4.21,4.32,4.1,4.1,4798377.6,11584230
20190327,4.1,4.11,3.9,4.02,4710228.8,11930545
20190328,3.94,4.08,3.85,3.94,2884499.2,7305234
20190329,3.94,4.14,3.94,4.14,1062852.9,2589250
20190401,4.35,4.35,4.35,4.35,331888.0,762961
20190402,4.38,4.55,4.2,4.23,7284273.6,16754723
20190403,4.02,4.2,4.02,4.05,5027747.2,12342071
20190404,4.12,4.13,3.94,4.05,3035135.8,7519700
20190408,4.08,4.08,3.91,3.96,2680054.0,6744851
20190409,4.04,4.05,3.97,4.01,2234744.6,5582388
20190410,4.01,4.21,3.96,4.21,4405918.4,10571960
20190411,4.2,4.3,4.0,4.0,5627983.2,13768549
20190412,3.9,4.19,3.8,4.05,4858400.8,12166859
20190415,4.04,4.19,3.85,3.86,3945734.4,9922227
20190416,3.82,3.87,3.67,3.68,5049705.6,13563414
20190417,3.66,3.85,3.66,3.72,3179544.2,8492662
20190418,3.72,3.78,3.54,3.61,2774116.8,7580100
20190419,3.43,3.43,3.43,3.43,781182.5,2277500
20190422,3.26,3.26,3.26,3.26,1099304.6,3372100
20190423,3.1,3.41,3.1,3.29,4176026.4,12816400
20190424,3.13,3.4,3.13,3.18,2981938.4,9271930
20190425,3.18,3.23,3.02,3.02,2500879.2,8079276
20190426,2.93,3.16,2.93,3.1,3205356.4,10485737
20190429,3.13,3.26,3.13,3.26,3820304.8,11779228
