date,open,high,low,close,amount,vol
20191217,5.46,5.52,5.44,5.48,1904281.0,3472228
20191218,5.48,5.53,5.47,5.5,1468081.7,2671400
20191219,5.5,5.61,5.48,5.58,2271621.6,4085901
20191220,5.59,5.61,5.51,5.51,1770986.0,3195900
20191223,5.5,5.52,5.35,5.35,1323155.2,2437400
20191224,5.36,5.48,5.36,5.46,1223705.6,2254000
20191225,5.46,5.52,5.43,5.46,1239572.5,2260388
20191226,5.46,5.55,5.45,5.55,1186853.5,2152405
20191227,5.55,5.58,5.48,5.49,1484884.1,2681000
20191230,5.47,5.54,5.38,5.52,1293964.8,2363542
20191231,5.5,5.56,5.49,5.54,1020374.7,1846700
20200102,5.58,5.63,5.57,5.61,1796602.0,3207827
20200103,5.63,5.64,5.58,5.62,1280625.6,2281600
20200106,5.58,5.69,5.55,5.64,2183233.4,3866804
20200107,5.62,5.81,5.62,5.75,3332428.2,5814387
20200108,5.71,5.88,5.66,5.73,4927365.6,8512181
20200109,5.77,5.82,5.74,5.8,2976222.2,5146189
20200110,5.81,5.95,5.7,5.83,5457112.0,9378806
20200113,5.82,5.83,5.69,5.8,3294212.6,5710608
20200114,5.8,5.9,5.75,5.8,3188257.0,5470200
20200115,5.8,5.8,5.68,5.71,2065933.0,3612335
20200116,5.71,5.74,5.62,5.66,1758224.8,3100900
20200117,5.66,5.69,5.6,5.61,1344011.6,2382871
20200120,5.62,5.83,5.61,5.78,2341715.8,4096820
20200121,5.75,5.84,5.7,5.75,1833592.4,3184450
20200122,5.72,5.79,5.61,5.77,1850464.8,3243751
20200123,5.72,5.84,5.48,5.55,2369292.6,4215029
20200203,5.0,5.0,5.0,5.0,365700.0,731400
20200204,4.51,4.99,4.51,4.91,3163941.6,6605779
20200205,4.9,5.1,4.89,4.98,2060273.0,4119200
20200206,4.96,5.1,4.94,5.06,1888954.4,3753900
20200207,5.03,5.15,5.02,5.14,1705708.4,3352869
20200210,5.11,5.23,5.11,5.23,1403055.8,2706450
20200211,5.23,5.25,5.15,5.17,1492857.2,2873302
20200212,5.17,5.32,5.15,5.32,1973902.0,3761291
20200213,5.32,5.35,5.17,5.19,1822178.0,3473679
20200214,5.16,5.28,5.15,5.2,1509294.5,2887279
20200217,5.27,5.4,5.22,5.4,1960965.2,3673507
20200218,5.36,5.51,5.36,5.51,1997889.8,3670578
20200219,5.51,5.65,5.47,5.49,2550860.0,4594600
20200220,5.48,5.68,5.48,5.66,3415651.6,6103828
20200221,5.69,5.71,5.62,5.65,3224896.8,5696757
20200224,5.65,5.77,5.59,5.73,3200676.2,5632052
20200225,5.59,5.62,5.35,5.59,4359833.6,7875242
20200226,5.55,5.72,5.47,5.62,5195546.4,9211336
20200227,5.62,5.79,5.53,5.7,3850459.2,6789405
20200228,5.53,5.6,5.22,5.25,4114205.2,7623511
20200302,5.35,5.58,5.27,5.57,3605440.0,6556085
20200303,5.63,5.74,5.51,5.56,4072636.0,7230685
20200304,5.55,5.67,5.5,5.65,3556961.6,6358365
