date,open,high,low,close,amount,vol
20191217,4.58,4.64,4.56,4.62,6897356.8,14951686
20191218,4.64,4.71,4.61,4.68,8909485.6,19131679
20191219,4.64,4.66,4.61,4.63,4950016.8,10682438
20191220,4.64,4.77,4.62,4.74,10320546.4,21950723
20191223,4.76,4.79,4.6,4.61,8089299.2,17154538
20191224,4.57,4.67,4.55,4.63,4948817.6,10739236
20191225,4.64,4.73,4.59,4.63,4877996.0,10493504
20191226,4.61,4.63,4.55,4.6,5375867.2,11723238
20191227,4.6,4.64,4.56,4.56,5017815.2,10896983
20191230,4.55,4.59,4.46,4.54,5885379.2,12988653
20191231,4.59,4.59,4.55,4.58,3138232.8,6867800
20200102,4.62,4.67,4.6,4.65,6134191.2,13212901
20200103,4.66,4.71,4.64,4.66,4313905.6,9251710
20200106,4.64,4.69,4.6,4.63,5775812.0,12427926
20200107,4.64,4.75,4.62,4.73,9419399.2,20074513
20200108,4.71,4.8,4.67,4.69,11679092.0,24672502
20200109,4.72,4.74,4.68,4.7,5932328.8,12605400
20200110,4.7,4.72,4.64,4.64,4460191.2,9564300
20200113,4.67,4.77,4.67,4.74,7132150.4,15091373
20200114,4.72,4.79,4.69,4.7,7528417.6,15884615
20200115,4.68,4.7,4.61,4.61,4562259.2,9826900
20200116,4.61,4.64,4.58,4.58,2811556.0,6103800
20200117,4.59,4.67,4.56,4.64,4154968.4,9006130
20200120,4.64,4.67,4.6,4.63,3804151.6,8226612
20200121,4.61,4.63,4.51,4.51,4586379.2,10085155
20200122,4.51,4.54,4.42,4.5,4146244.0,9261963
20200123,4.47,4.47,4.3,4.35,5329918.0,12154523
20200203,3.92,3.92,3.92,3.92,1129508.8,2881400
20200204,3.53,3.78,3.53,3.69,9884756.0,26869701
20200205,3.7,3.84,3.7,3.77,5131868.8,13563279
20200206,3.81,3.84,3.75,3.8,4874763.2,12856271
20200207,3.78,3.82,3.74,3.79,4707712.8,12467937
20200210,3.79,3.95,3.74,3.94,6619580.0,17129481
20200211,3.98,3.99,3.88,3.96,5420725.6,13728400
20200212,3.95,3.97,3.91,3.96,3875529.2,9835256
20200213,3.96,3.97,3.89,3.9,4513419.6,11513600
20200214,3.86,3.9,3.85,3.87,3085993.2,7976900
20200217,3.89,4.02,3.89,4.01,6293372.4,15852725
20200218,4.01,4.13,3.99,4.09,8354766.4,20527496
20200219,4.09,4.11,4.04,4.05,4569989.2,11220434
20200220,4.05,4.12,4.04,4.12,6101977.2,14908095
20200221,4.19,4.53,4.14,4.5,20074960.0,46505697
20200224,4.37,4.47,4.3,4.37,15648267.2,35827700
20200225,4.24,4.62,4.2,4.54,23306452.8,52593668
20200226,4.43,4.58,4.38,4.4,13960886.4,31352022
20200227,4.41,4.46,4.27,4.31,10840292.8,24857996
20200228,4.17,4.22,4.01,4.04,10902838.4,26518366
20200302,4.05,4.22,4.05,4.19,6739436.8,16190818
20200303,4.3,4.37,4.21,4.25,9850793.6,23049544
20200304,4.21,4.27,4.16,4.24,5896953.6,13984511
