date,open,high,low,close,amount,vol
20191213,1.3,1.32,1.29,1.31,2379495.2,18156396
20191216,1.3,1.34,1.3,1.33,4249577.2,32107862
20191217,1.33,1.37,1.32,1.36,5517356.8,40952194
20191218,1.36,1.42,1.34,1.38,6364596.0,46206200
20191219,1.37,1.45,1.35,1.43,9325160.0,66423752
20191220,1.44,1.44,1.39,1.39,5813865.2,41026377
20191223,1.33,1.37,1.25,1.32,6776612.0,51381800
20191224,1.33,1.41,1.31,1.38,7485248.8,54928920
20191225,1.38,1.42,1.34,1.35,5497573.6,40031776
20191226,1.36,1.38,1.33,1.36,4017198.8,29716900
20191227,1.37,1.38,1.33,1.34,3662027.2,27159094
20191230,1.32,1.35,1.31,1.34,3073396.4,23192904
20191231,1.33,1.42,1.32,1.36,7411178.4,54186104
20200102,1.5,1.5,1.5,1.5,2001736.2,13344908
20200103,1.65,1.65,1.65,1.65,1113439.8,6748120
20200106,1.65,1.75,1.51,1.66,27078096.0,164872409
20200107,1.61,1.67,1.56,1.65,13317681.6,81786306
20200108,1.64,1.65,1.53,1.55,11399230.4,71777520
20200109,1.57,1.6,1.53,1.55,6861075.2,43927307
20200110,1.54,1.64,1.53,1.61,12202540.0,76270163
20200113,1.58,1.61,1.53,1.56,9946349.6,63612382
20200114,1.56,1.57,1.52,1.54,7563747.2,49079900
20200115,1.53,1.54,1.46,1.47,7936972.8,53447800
20200116,1.44,1.5,1.43,1.47,4848904.8,33092638
20200117,1.47,1.48,1.4,1.41,5188171.6,36137100
20200120,1.4,1.42,1.33,1.4,4976424.4,36177989
20200121,1.4,1.44,1.37,1.38,4347964.0,30951117
20200122,1.38,1.4,1.34,1.38,3360086.4,24343605
20200123,1.38,1.43,1.37,1.4,3641897.2,26107888
20200203,1.26,1.28,1.26,1.26,1827550.6,14494400
20200204,1.16,1.26,1.16,1.24,4576602.8,37130794
20200205,1.24,1.31,1.24,1.28,5807857.2,45564702
20200206,1.33,1.33,1.27,1.31,5514795.2,42713736
20200207,1.3,1.44,1.28,1.44,10088205.6,71609297
20200210,1.49,1.58,1.46,1.51,18174425.6,119884715
20200211,1.4,1.45,1.36,1.38,11756560.0,84472007
20200212,1.36,1.41,1.34,1.39,6892180.0,49738278
20200213,1.4,1.49,1.34,1.43,9706733.6,69352146
20200214,1.41,1.43,1.37,1.39,6647575.2,47728073
20200217,1.4,1.43,1.38,1.42,6734970.4,47609994
20200218,1.43,1.47,1.41,1.45,8073204.0,55910294
20200219,1.48,1.48,1.4,1.4,8550744.8,59650000
20200220,1.4,1.44,1.37,1.41,7252162.4,51839698
20200221,1.4,1.45,1.38,1.45,9127841.6,64180720
20200224,1.44,1.44,1.41,1.43,5605353.6,39357714
20200225,1.39,1.41,1.36,1.4,6961868.8,50203763
20200226,1.39,1.46,1.37,1.42,9269462.4,65550400
20200227,1.41,1.45,1.4,1.43,8040608.8,56455836
20200228,1.4,1.4,1.31,1.32,7264084.0,53233000
20200302,1.32,1.37,1.31,1.36,4164483.2,30877595
