date,open,high,low,close,amount,vol
20191217,3.21,3.28,3.2,3.27,2754056.8,8466084
20191218,3.3,3.32,3.25,3.27,3522568.0,10707501
20191219,3.26,3.3,3.26,3.28,1896124.4,5785460
20191220,3.28,3.32,3.23,3.24,2067418.0,6315592
20191223,3.24,3.25,3.14,3.14,2171183.8,6789620
20191224,3.14,3.22,3.14,3.21,1772724.0,5574021
20191225,3.21,3.21,3.16,3.19,1514275.3,4754548
20191226,3.19,3.22,3.17,3.2,1244956.0,3897496
20191227,3.22,3.25,3.19,3.2,2349651.0,7296018
20191230,3.19,3.47,3.17,3.38,9334197.6,27721032
20191231,3.33,3.37,3.29,3.31,5454561.6,16426350
20200102,3.32,3.4,3.31,3.34,5393755.6,16089000
20200103,3.33,3.37,3.32,3.37,3818125.6,11402441
20200106,3.35,3.39,3.32,3.37,4852786.4,14474877
20200107,3.36,3.41,3.35,3.39,4613814.4,13677189
20200108,3.37,3.37,3.27,3.3,4078699.2,12273493
20200109,3.32,3.37,3.32,3.36,3297939.6,9860317
20200110,3.37,3.38,3.32,3.33,2572798.8,7690307
20200113,3.33,3.36,3.3,3.35,1756029.6,5274901
20200114,3.36,3.43,3.35,3.4,5015824.0,14810924
20200115,3.41,3.56,3.36,3.48,7591762.4,22035206
20200116,3.45,3.48,3.38,3.39,4056899.2,11876350
20200117,3.4,3.43,3.38,3.41,1924564.0,5659847
20200120,3.45,3.52,3.44,3.48,3956888.8,11403091
20200121,3.45,3.47,3.39,3.41,2522925.4,7373023
20200122,3.4,3.42,3.3,3.38,2713622.4,8095306
20200123,3.35,3.35,3.18,3.25,3770540.8,11492900
20200203,2.93,2.96,2.93,2.93,3847172.8,13125700
20200204,2.77,2.97,2.77,2.94,3803693.6,13036600
20200205,2.93,3.03,2.91,3.02,3607630.8,12048653
20200206,3.0,3.1,2.99,3.06,3428582.4,11248088
20200207,3.04,3.08,3.03,3.07,2837296.2,9296384
20200210,3.21,3.37,3.18,3.22,5834357.6,17973441
20200211,3.24,3.25,3.17,3.18,3277043.2,10240998
20200212,3.18,3.21,3.16,3.2,2375694.8,7462592
20200213,3.2,3.2,3.11,3.14,2463725.2,7825687
20200214,3.13,3.16,3.1,3.14,1321419.4,4220691
20200217,3.16,3.22,3.15,3.21,3247759.4,10178668
20200218,3.2,3.25,3.19,3.25,2719232.4,8442201
20200219,3.24,3.33,3.23,3.27,3844554.0,11717105
20200220,3.28,3.32,3.27,3.31,3606680.0,10940102
20200221,3.29,3.34,3.28,3.31,4056873.2,12243553
20200224,3.31,3.33,3.25,3.32,4085096.8,12411365
20200225,3.25,3.3,3.17,3.27,5603377.6,17277999
20200226,3.25,3.38,3.21,3.32,5925119.6,17810546
20200227,3.36,3.4,3.31,3.34,4639604.0,13851348
20200228,3.29,3.29,3.15,3.18,4826505.6,15032900
20200302,3.23,3.38,3.21,3.34,5615537.2,17019580
20200303,3.4,3.42,3.32,3.36,4295714.4,12765457
20200304,3.34,3.46,3.33,3.44,6963604.0,20474371
