date,open,high,low,close,amount,vol
20191213,4.54,4.59,4.54,4.58,2040718.6,4467786
20191216,4.59,4.62,4.55,4.62,2340641.2,5100380
20191217,4.63,4.69,4.58,4.68,4012865.6,8628841
20191218,4.68,4.71,4.64,4.66,2437376.2,5215488
20191219,4.67,4.69,4.64,4.68,1866016.2,3997928
20191220,4.67,4.7,4.61,4.62,2093264.0,4489714
20191223,4.63,4.63,4.51,4.52,2338478.0,5121102
20191224,4.51,4.57,4.51,4.57,1493732.3,3288671
20191225,4.56,4.57,4.53,4.55,1301173.6,2859616
20191226,4.55,4.61,4.53,4.59,1646334.1,3600300
20191227,4.59,4.63,4.58,4.58,2236912.8,4857262
20191230,4.48,4.55,4.4,4.52,3555039.2,7918400
20191231,4.51,4.56,4.49,4.54,2335808.2,5158514
20200102,4.57,4.62,4.5,4.61,5101999.2,11166409
20200103,4.59,4.64,4.58,4.62,3258982.4,7069847
20200106,4.6,4.71,4.57,4.65,4622667.6,9925800
20200107,4.66,4.7,4.65,4.69,2802305.6,5994077
20200108,4.68,4.69,4.6,4.62,2836596.8,6109750
20200109,4.64,4.69,4.64,4.66,2812645.2,6036631
20200110,4.65,4.67,4.61,4.66,1694579.6,3653167
20200113,4.64,4.67,4.62,4.67,2493308.2,5364551
20200114,4.69,4.7,4.65,4.7,3597133.2,7687951
20200115,4.69,4.73,4.64,4.65,2752236.4,5886655
20200116,4.64,4.65,4.6,4.61,2812563.6,6080286
20200117,4.64,4.72,4.61,4.63,3650070.0,7819678
20200120,4.62,4.67,4.58,4.67,2538687.6,5487826
20200121,4.66,4.73,4.62,4.63,4174770.8,8925911
20200122,4.62,4.66,4.55,4.63,2663671.4,5781724
20200123,4.61,4.62,4.39,4.43,3864201.6,8596541
20200203,3.99,3.99,3.99,3.99,843924.9,2115100
20200204,3.6,3.92,3.6,3.78,5403482.4,14347398
20200205,3.88,3.92,3.84,3.87,3264767.4,8418738
20200206,3.86,3.93,3.8,3.92,3532375.2,9128221
20200207,3.93,3.95,3.87,3.92,2627439.0,6725284
20200210,3.92,4.0,3.86,4.0,2594015.2,6584699
20200211,4.0,4.06,3.97,4.01,2316336.4,5774185
20200212,4.01,4.05,3.97,4.03,1967271.8,4887175
20200213,4.03,4.09,3.96,3.97,2814346.8,7028943
20200214,3.97,4.01,3.95,3.96,1494261.2,3761542
20200217,3.98,4.11,3.96,4.09,3854251.6,9523025
20200218,4.08,4.13,4.06,4.13,3457028.8,8440516
20200219,4.11,4.27,4.09,4.2,4782002.4,11438100
20200220,4.19,4.28,4.19,4.28,3728092.0,8794860
20200221,4.26,4.32,4.22,4.24,4378016.0,10281677
20200224,4.24,4.24,4.13,4.2,3953769.2,9456965
20200225,4.11,4.13,4.02,4.1,4533618.8,11120690
20200226,4.07,4.17,4.03,4.12,4875455.2,11856981
20200227,4.11,4.17,4.08,4.11,2763127.2,6711620
20200228,4.02,4.03,3.87,3.88,5698927.6,14462002
20200302,3.91,4.04,3.9,4.02,3164052.4,7960274
