date,open,high,low,close,amount,vol
20191219,2.39,2.47,2.38,2.39,4886908.8,20278517
20191220,2.4,2.43,2.37,2.37,2354787.2,9861950
20191223,2.35,2.36,2.29,2.29,2393620.8,10299700
20191224,2.29,2.35,2.29,2.34,2245651.4,9674089
20191225,2.35,2.39,2.32,2.34,2240440.2,9553025
20191226,2.34,2.37,2.33,2.36,2320550.8,9881350
20191227,2.36,2.38,2.35,2.35,2514189.8,10643818
20191230,2.33,2.35,2.3,2.33,2527344.6,10903368
20191231,2.33,2.36,2.32,2.35,1978849.8,8439203
20200102,2.37,2.41,2.35,2.4,3550161.6,14900550
20200103,2.4,2.43,2.38,2.4,3278649.8,13666612
20200106,2.38,2.48,2.37,2.46,5774685.2,23662650
20200107,2.46,2.52,2.44,2.47,5202372.4,21067514
20200108,2.47,2.49,2.43,2.47,5838809.2,23704800
20200109,2.47,2.52,2.46,2.51,4534202.0,18187734
20200110,2.5,2.5,2.43,2.44,4546020.4,18544700
20200113,2.44,2.48,2.4,2.43,2912985.4,12006040
20200114,2.44,2.47,2.4,2.41,3043718.4,12557150
20200115,2.42,2.43,2.37,2.39,2022207.4,8457750
20200116,2.39,2.42,2.34,2.35,2941215.6,12371925
20200117,2.36,2.38,2.29,2.3,3060712.8,13148821
20200120,2.29,2.31,2.25,2.31,2002392.0,8776918
20200121,2.31,2.33,2.27,2.28,1979173.8,8611800
20200122,2.29,2.29,2.22,2.25,2044448.6,9103350
20200123,2.24,2.24,2.12,2.16,2799364.6,12849442
20200203,1.94,1.94,1.94,1.94,920239.0,4743500
20200204,1.75,1.9,1.75,1.88,4070955.2,22231142
20200205,1.87,1.97,1.85,1.95,3015054.6,15713983
20200206,1.93,1.99,1.92,1.98,2439370.0,12434752
20200207,1.97,2.02,1.94,2.0,2310125.4,11645008
20200210,1.98,2.06,1.98,2.05,2440610.0,11969150
20200211,2.03,2.06,2.03,2.05,1818749.6,8921550
20200212,2.04,2.09,2.03,2.06,1969806.6,9534360
20200213,2.06,2.08,2.01,2.03,2253111.4,11022500
20200214,2.01,2.03,1.99,2.01,1631203.6,8124310
20200217,2.02,2.21,2.02,2.21,7813782.4,36075890
20200218,2.26,2.43,2.14,2.43,14172161.6,62464376
20200219,2.49,2.53,2.29,2.29,18447688.0,76240734
20200220,2.22,2.35,2.19,2.29,9750175.2,43052381
20200221,2.26,2.37,2.25,2.29,8163973.6,35413608
20200224,2.26,2.39,2.23,2.32,7556696.0,32921750
20200225,2.27,2.31,2.19,2.29,7516419.2,33221045
20200226,2.27,2.52,2.25,2.52,8266240.8,33497195
20200227,2.68,2.77,2.63,2.77,10679207.2,39061522
20200228,2.69,2.7,2.49,2.49,20826811.2,81109867
20200302,2.29,2.52,2.29,2.45,13454169.6,55715506
20200303,2.47,2.63,2.43,2.5,12321617.6,49101273
20200304,2.44,2.48,2.37,2.43,6736435.2,27720320
20200305,2.45,2.55,2.41,2.49,9427437.6,37677800
20200306,2.46,2.58,2.42,2.51,8356252.0,33302470
