date,open,high,low,close,amount,vol
20191213,10.24,10.31,10.14,10.3,416136.3,406340
20191216,10.42,10.53,10.28,10.48,631251.0,605760
20191217,10.3,10.57,10.3,10.5,684180.2,653012
20191218,10.52,10.64,10.5,10.55,735084.9,695212
20191219,10.55,10.96,10.55,10.79,826365.5,765568
20191220,10.82,10.85,10.71,10.81,510254.7,473141
20191223,10.81,10.9,10.54,10.57,455090.7,426004
20191224,10.7,10.94,10.6,10.9,750750.1,694862
20191225,10.9,11.14,10.85,10.98,828637.1,752500
20191226,11.99,12.08,11.56,12.08,1969467.2,1638738
20191227,13.0,13.14,12.0,12.08,7329093.6,5815686
20191230,11.5,11.6,11.05,11.34,3408444.8,3020839
20191231,11.33,11.36,11.01,11.14,1852054.0,1661286
20200102,11.26,11.4,11.13,11.4,2055313.4,1829753
20200103,11.36,11.36,11.13,11.2,1819330.4,1623126
20200106,11.18,11.26,10.91,11.12,1508349.7,1357134
20200107,11.2,11.28,11.15,11.26,1166143.9,1040264
20200108,11.2,11.29,11.06,11.1,1210283.6,1084421
20200109,11.18,11.29,11.1,11.27,1009156.9,900426
20200110,11.27,11.31,11.11,11.17,721441.7,643900
20200113,11.21,11.32,11.1,11.28,678537.4,603834
20200114,11.28,11.71,11.23,11.64,1880176.8,1634521
20200115,11.61,11.61,11.16,11.27,1019564.1,901474
20200116,11.23,11.3,11.03,11.18,695307.3,620675
20200117,11.26,11.33,11.19,11.26,655535.1,581851
20200120,11.28,11.38,11.06,11.36,901722.5,802800
20200121,11.11,11.3,11.11,11.23,739988.4,659768
20200122,11.22,11.29,10.97,11.2,804820.7,724400
20200123,11.19,11.24,10.63,10.75,925790.5,843954
20200203,9.68,9.7,9.68,9.68,560278.9,578800
20200204,9.23,9.88,9.23,9.5,1008693.5,1064786
20200205,9.5,10.1,9.5,9.94,915683.2,929398
20200206,9.9,10.19,9.87,10.1,941418.1,932773
20200207,10.07,10.25,9.97,10.13,656887.1,650600
20200210,10.14,10.46,10.03,10.38,746756.2,726239
20200211,10.43,11.38,10.43,11.0,1957202.4,1807018
20200212,9.92,11.0,9.92,10.75,1760730.4,1666743
20200213,10.7,11.66,10.69,11.38,2855919.2,2545094
20200214,11.16,11.53,11.02,11.53,2330026.0,2078199
20200217,11.87,11.93,11.47,11.74,2414452.8,2064263
20200218,11.74,11.8,11.5,11.59,1803744.6,1557235
20200219,11.8,12.07,11.62,11.89,3482738.4,2930867
20200220,11.65,11.8,11.22,11.62,3099048.0,2670946
20200221,11.56,11.79,11.41,11.57,2169680.4,1869066
20200224,11.65,11.65,11.3,11.4,1946671.8,1705306
20200225,11.27,11.55,11.13,11.37,2354089.0,2074152
20200226,11.32,11.54,11.24,11.35,1845335.2,1618599
20200227,11.36,11.84,11.21,11.58,2633741.0,2276241
20200228,11.33,11.56,10.97,11.0,1871254.2,1662901
20200302,11.17,11.42,11.07,11.38,1558924.7,1378116
