date,open,high,low,close,amount,vol
20191217,3.95,4.15,3.94,4.14,19278217.6,47602990
20191218,4.1,4.17,4.09,4.12,12426672.0,30128395
20191219,4.14,4.35,4.1,4.29,19037420.8,44851662
20191220,4.29,4.41,4.25,4.33,17240193.6,39786652
20191223,4.34,4.4,4.28,4.29,14879820.8,34274015
20191224,4.34,4.39,4.29,4.35,9713417.6,22410511
20191225,4.41,4.41,4.27,4.32,10248826.4,23732023
20191226,4.34,4.37,4.22,4.29,11025557.6,25814648
20191227,4.29,4.68,4.28,4.51,33917206.4,74890264
20191230,4.5,4.62,4.46,4.55,19391689.6,42700217
20191231,4.56,4.59,4.48,4.56,11090145.6,24467713
20200102,4.62,4.65,4.52,4.56,14086705.6,30844035
20200103,4.57,4.58,4.5,4.54,9976516.8,22032901
20200106,4.42,4.66,4.42,4.55,20229088.0,44320430
20200107,4.57,4.61,4.55,4.58,10181535.2,22255084
20200108,4.55,4.57,4.46,4.48,11003813.6,24392445
20200109,4.53,4.58,4.46,4.56,11547789.6,25506099
20200110,4.58,4.59,4.5,4.53,6561992.8,14489095
20200113,4.53,4.58,4.48,4.53,8313242.4,18418510
20200114,4.52,4.56,4.5,4.56,11136856.0,24575878
20200115,4.56,4.56,4.43,4.47,9981103.2,22314928
20200116,4.49,4.49,4.38,4.42,10693464.0,24155181
20200117,4.42,4.45,4.35,4.38,6620696.4,15044011
20200120,4.35,4.38,4.27,4.35,7067837.6,16284497
20200121,4.34,4.34,4.26,4.32,7115656.8,16569275
20200122,4.29,4.38,4.22,4.34,8046528.0,18719453
20200123,4.29,4.36,4.1,4.13,11196596.8,26588100
20200203,3.72,3.72,3.72,3.72,1407610.8,3783900
20200204,3.35,3.59,3.35,3.51,20108024.0,57929158
20200205,3.49,3.65,3.46,3.61,13225099.2,36815603
20200206,3.63,3.9,3.57,3.88,16027822.4,42378329
20200207,3.91,4.04,3.77,3.87,15700739.2,40324585
20200210,3.87,3.94,3.83,3.9,9350116.0,24116908
20200211,3.88,3.93,3.84,3.91,6851901.6,17625119
20200212,3.93,3.95,3.87,3.95,8457556.0,21599571
20200213,3.96,4.03,3.9,3.94,9733688.8,24557595
20200214,3.92,3.99,3.86,3.96,8160076.0,20775917
20200217,3.95,4.05,3.92,4.04,9423249.6,23505452
20200218,4.06,4.09,4.01,4.06,10178352.8,25143214
20200219,4.06,4.08,3.98,3.99,9437326.4,23426803
20200220,4.01,4.05,3.95,4.04,9986557.6,24968179
20200221,4.04,4.06,4.01,4.03,10936621.6,27145642
20200224,4.02,4.02,3.92,3.97,13469377.6,33988521
20200225,3.9,3.92,3.76,3.9,13969748.8,36163215
20200226,3.84,4.03,3.81,3.9,13722452.8,34779359
20200227,3.91,3.93,3.84,3.88,10997908.0,28355769
20200228,3.88,3.98,3.75,3.76,17447036.8,45284966
20200302,3.78,3.87,3.74,3.84,11296085.6,29460913
20200303,3.87,4.22,3.81,4.22,32481590.4,81025173
20200304,4.11,4.26,4.04,4.17,33078614.4,79680287
