date,open,high,low,close,amount,vol
20191213,3.38,3.43,3.23,3.24,3824485.6,11475343
20191216,3.22,3.28,3.17,3.24,1402450.1,4336165
20191217,3.22,3.28,3.18,3.23,1725474.8,5362673
20191218,3.23,3.39,3.21,3.39,2240757.2,6697298
20191219,3.43,3.54,3.3,3.35,2885212.6,8478308
20191220,3.31,3.47,3.31,3.37,2005187.2,5927901
20191223,3.36,3.49,3.32,3.38,2299851.4,6744458
20191224,3.41,3.55,3.38,3.55,3883765.2,11124197
20191225,3.53,3.54,3.37,3.39,3397249.6,9872611
20191226,3.39,3.49,3.34,3.4,1837114.2,5385746
20191227,3.4,3.44,3.28,3.29,1863156.4,5555396
20191230,3.2,3.2,3.13,3.18,2454881.2,7795648
20191231,3.24,3.34,3.21,3.25,1864703.2,5682131
20200102,3.26,3.3,3.23,3.26,1261858.4,3866322
20200103,3.25,3.33,3.24,3.29,1010649.5,3074300
20200106,3.23,3.3,3.17,3.25,1175848.0,3611594
20200107,3.24,3.35,3.23,3.35,1528228.1,4607493
20200108,3.3,3.33,3.22,3.23,1446878.2,4416900
20200109,3.28,3.39,3.27,3.39,2102439.0,6280423
20200110,3.35,3.41,3.31,3.34,1390300.4,4159422
20200113,3.35,3.4,3.32,3.38,974291.8,2895182
20200114,3.39,3.41,3.33,3.33,1169096.8,3469446
20200115,3.33,3.33,3.26,3.26,784899.0,2385600
20200116,3.26,3.32,3.23,3.23,900494.4,2757300
20200117,3.22,3.27,3.17,3.22,862116.5,2673388
20200120,3.23,3.38,3.19,3.3,1915170.8,5785695
20200121,3.29,3.3,3.21,3.3,1034359.3,3175700
20200122,3.36,3.4,3.26,3.36,1642878.8,4922145
20200123,3.21,3.5,3.21,3.26,2311363.4,6990992
20200203,3.1,3.1,3.1,3.1,67239.0,216900
20200204,2.95,2.99,2.95,2.95,1687581.2,5718392
20200205,2.92,2.97,2.8,2.82,3008732.0,10471650
20200206,2.83,2.86,2.76,2.83,1683171.6,6015382
20200207,2.81,2.83,2.69,2.74,2290812.4,8403100
20200210,2.72,2.86,2.71,2.84,1472197.4,5241203
20200211,2.83,2.87,2.81,2.84,1068195.1,3751502
20200212,2.86,2.87,2.83,2.86,1116242.7,3917321
20200213,2.85,2.85,2.77,2.78,1056873.2,3761674
20200214,2.77,2.8,2.74,2.77,780513.5,2821001
20200217,2.78,2.86,2.77,2.84,968582.7,3442206
20200218,2.85,2.88,2.83,2.86,1088329.3,3815154
20200219,2.87,2.88,2.82,2.82,1056153.1,3702900
20200220,2.83,2.96,2.83,2.96,2206347.6,7560800
20200221,2.97,3.11,2.97,3.07,3472035.6,11288318
20200224,3.06,3.06,2.99,3.02,1438399.4,4758407
20200225,2.96,3.03,2.87,3.03,1735142.0,5891205
20200226,2.98,3.05,2.95,2.96,1376294.6,4607795
20200227,2.96,3.02,2.95,2.95,684321.6,2301100
20200228,2.9,2.92,2.8,2.8,1605493.0,5649454
20200302,2.84,2.88,2.82,2.86,784420.4,2747398
