date,open,high,low,close,amount,vol
20191219,5.52,5.56,5.48,5.56,2280330.4,4121618
20191220,5.55,5.59,5.52,5.52,2083898.0,3753200
20191223,5.5,5.55,5.38,5.39,2431846.4,4458201
20191224,5.42,5.67,5.42,5.63,6901624.0,12338575
20191225,5.58,5.6,5.53,5.58,3615840.4,6494259
20191226,5.56,5.8,5.56,5.65,5021401.6,8839339
20191227,5.61,5.9,5.61,5.77,7323116.8,12706721
20191230,5.73,5.86,5.7,5.81,5375843.2,9291805
20191231,5.77,5.89,5.75,5.8,4394225.2,7545660
20200102,5.86,5.92,5.79,5.81,5494589.6,9407308
20200103,5.83,5.83,5.71,5.73,4700828.0,8180722
20200106,5.71,5.86,5.65,5.82,6109616.0,10534901
20200107,5.83,5.94,5.8,5.9,5430021.6,9257351
20200108,6.03,6.35,5.98,6.08,15701966.4,25449390
20200109,6.21,6.69,6.1,6.53,18205444.8,28342757
20200110,6.4,6.45,6.23,6.3,10888445.6,17245505
20200113,6.3,6.64,6.25,6.43,8685630.4,13472645
20200114,6.44,6.71,6.4,6.43,11501851.2,17553376
20200115,6.35,6.37,6.17,6.19,8040620.8,12878686
20200116,6.19,6.25,6.0,6.05,6901774.4,11290457
20200117,6.08,6.17,6.01,6.04,3909299.2,6435843
20200120,6.04,6.13,5.96,6.09,3502564.8,5790038
20200121,6.09,6.09,5.95,5.97,3237630.4,5400180
20200122,5.97,6.05,5.81,5.98,3281212.4,5519119
20200123,5.94,5.95,5.65,5.76,3853537.6,6616500
20200203,5.18,5.18,5.18,5.18,950996.2,1835900
20200204,4.66,5.17,4.66,5.03,6300032.8,12734734
20200205,4.99,5.24,4.95,5.08,5074872.8,9914027
20200206,5.0,5.15,4.98,5.1,4741248.8,9383067
20200207,5.08,5.14,5.03,5.1,3382506.0,6667255
20200210,5.09,5.25,5.03,5.25,3884043.6,7504484
20200211,5.28,5.31,5.22,5.23,2856274.8,5428802
20200212,5.17,5.49,5.17,5.41,4810027.6,8961168
20200213,5.39,5.56,5.34,5.44,5250200.4,9620135
20200214,5.4,5.55,5.38,5.45,3309887.0,6086110
20200217,5.4,5.59,5.4,5.55,4389082.4,7962498
20200218,5.5,5.62,5.49,5.6,5238081.6,9425470
20200219,5.65,5.82,5.6,5.61,6517137.6,11445838
20200220,5.67,5.89,5.65,5.84,7789595.2,13444011
20200221,5.78,5.84,5.72,5.81,6633290.4,11487291
20200224,5.88,6.1,5.85,5.97,8863268.0,14883080
20200225,5.8,6.35,5.55,6.23,17864798.4,30216525
20200226,6.33,6.85,6.22,6.39,33196835.2,50578820
20200227,6.33,6.76,6.23,6.25,21994184.0,33925337
20200228,6.0,6.88,5.95,6.88,53979616.0,80246740
20200302,6.85,7.5,6.3,7.25,53109744.0,76241894
20200303,7.09,7.45,6.82,7.0,40737555.2,57180705
20200304,6.8,7.2,6.71,7.06,30093964.8,43373470
20200305,7.0,7.3,6.85,6.85,30331862.4,43103451
20200306,6.72,6.78,6.55,6.6,19689038.4,29677500
