date,open,high,low,close,amount,vol
20191213,3.57,3.62,3.55,3.6,7923516.0,22092438
20191216,3.62,3.68,3.58,3.65,8916273.6,24512138
20191217,3.65,3.84,3.64,3.7,16750782.4,44941987
20191218,3.69,3.74,3.66,3.71,12206600.0,33062330
20191219,3.73,3.75,3.66,3.71,10163156.0,27447625
20191220,3.71,3.78,3.63,3.63,8402110.4,22685508
20191223,3.61,3.68,3.55,3.56,6054415.6,16747552
20191224,3.54,3.75,3.54,3.73,14896033.6,40352198
20191225,3.71,3.75,3.62,3.67,11276951.2,30643264
20191226,3.68,3.97,3.66,3.85,21135019.2,55249306
20191227,3.86,3.93,3.75,3.78,17880024.0,46356975
20191230,3.75,3.84,3.73,3.78,11817493.6,31241855
20191231,3.8,3.95,3.77,3.91,18997916.8,48980315
20200102,3.93,3.97,3.88,3.95,15996700.8,40706196
20200103,3.92,4.02,3.88,3.89,14600596.8,37116829
20200106,3.87,4.28,3.82,4.28,25641870.4,62275488
20200107,4.32,4.48,4.2,4.24,47578092.8,109980010
20200108,4.22,4.47,4.15,4.33,38774934.4,89651071
20200109,4.35,4.43,4.29,4.34,24395896.0,56079136
20200110,4.3,4.32,4.15,4.17,18996624.0,45194978
20200113,4.2,4.23,4.13,4.22,10919148.0,26033751
20200114,4.28,4.39,4.22,4.27,20817822.4,48170070
20200115,4.24,4.31,4.13,4.16,13754315.2,32889765
20200116,4.17,4.19,4.04,4.07,12185836.8,29737578
20200117,4.07,4.09,4.0,4.02,8592918.4,21262228
20200120,4.04,4.08,4.0,4.07,7912060.8,19554228
20200121,4.05,4.11,4.02,4.03,6795589.6,16766825
20200122,4.0,4.03,3.88,3.97,10077245.6,25507728
20200123,3.92,3.92,3.63,3.73,12935551.2,34305948
20200203,3.36,3.36,3.36,3.36,1625332.8,4837300
20200204,3.02,3.41,3.02,3.29,10949875.2,33447420
20200205,3.3,3.48,3.3,3.35,10872763.2,32125321
20200206,3.27,3.41,3.27,3.38,10337359.2,30682470
20200207,3.37,3.4,3.3,3.39,9663396.0,28806730
20200210,3.36,3.56,3.33,3.55,12976148.8,37440104
20200211,3.57,3.57,3.45,3.47,8108992.0,23260266
20200212,3.47,3.82,3.44,3.82,24216859.2,64871945
20200213,3.85,4.15,3.74,3.93,40854416.0,102886555
20200214,3.88,3.96,3.78,3.84,20908796.8,54313628
20200217,3.78,4.0,3.77,3.95,19703649.6,50642034
20200218,3.9,4.03,3.89,4.0,18914049.6,47543880
20200219,4.17,4.33,3.98,3.98,27811600.0,67625703
20200220,3.98,4.26,3.96,4.12,26165683.2,63647051
20200221,4.1,4.18,4.03,4.07,22433675.2,54647159
20200224,4.06,4.16,4.05,4.1,18755558.4,45714854
20200225,3.95,4.3,3.89,4.28,38066323.2,92224965
20200226,4.18,4.26,4.06,4.09,25377742.4,60995106
20200227,4.11,4.14,3.98,4.01,13678499.2,33795657
20200228,3.81,3.92,3.66,3.68,16180664.0,42621665
20200302,3.72,3.87,3.72,3.83,9275502.4,24337664
