date,open,high,low,close,amount,vol
20191219,28.43,28.76,28.33,28.63,2136379.4,747600
20191220,28.53,28.75,28.11,28.2,2527021.4,892321
20191223,28.2,28.2,27.38,27.42,2927095.2,1057400
20191224,27.42,27.78,27.38,27.75,1674208.3,606300
20191225,27.7,28.17,27.55,27.92,2075224.6,743795
20191226,27.94,28.06,27.59,27.93,2160621.2,775934
20191227,28.02,28.5,27.72,27.74,2659450.6,945724
20191230,27.6,28.18,26.8,28.02,2676795.8,966878
20191231,28.06,28.2,27.84,28.0,1798459.6,642000
20200102,28.28,28.6,28.02,28.43,3295937.0,1160637
20200103,28.58,28.73,28.34,28.5,3312197.2,1162400
20200106,28.38,29.09,28.2,28.58,4843692.0,1691837
20200107,28.7,29.12,28.59,29.09,4178878.8,1445687
20200108,28.92,29.19,28.48,28.55,3640919.2,1264103
20200109,28.7,29.08,28.61,29.05,3204760.6,1107394
20200110,29.28,29.28,28.73,28.92,3060686.6,1058800
20200113,28.92,29.16,28.62,29.12,2992345.4,1035921
20200114,29.28,29.48,29.03,29.25,4244929.6,1449821
20200115,29.15,29.33,28.71,28.93,3042549.4,1052532
20200116,28.89,29.12,28.26,28.36,4787515.6,1674367
20200117,28.34,28.59,28.3,28.35,3192877.8,1124152
20200120,28.24,28.66,27.9,28.59,3111699.6,1099900
20200121,28.7,29.19,28.42,28.6,4299117.2,1494759
20200122,28.6,29.1,28.0,29.03,5376186.0,1877175
20200123,28.9,29.5,27.74,28.31,6126402.4,2124949
20200203,25.48,25.48,25.48,25.48,558012.0,219000
20200204,22.96,24.43,22.96,24.08,6236258.8,2610184
20200205,24.07,25.12,24.02,24.55,4069020.0,1650643
20200206,24.59,25.15,24.48,24.91,3595068.8,1447146
20200207,24.77,25.43,24.67,25.33,3826512.8,1523830
20200210,25.28,26.48,25.16,25.86,3087247.6,1195282
20200211,25.71,26.2,25.58,25.65,2965684.0,1146800
20200212,25.68,26.01,25.43,25.96,2918120.4,1130521
20200213,25.88,26.3,25.6,25.78,2703558.0,1046300
20200214,25.65,26.84,25.55,26.27,4527651.6,1723900
20200217,27.0,28.56,27.0,28.32,10184661.6,3649273
20200218,28.35,28.89,27.76,28.41,10117161.6,3576332
20200219,28.2,29.0,28.2,28.43,7791071.2,2722030
20200220,28.45,29.45,28.4,29.21,7781220.0,2684206
20200221,29.25,30.4,28.86,30.31,11641152.0,3909421
20200224,30.5,31.77,30.03,31.45,13023052.0,4208127
20200225,29.66,31.28,29.3,30.8,14456118.4,4771282
20200226,30.01,30.99,29.6,29.7,8672616.8,2873661
20200227,29.88,30.17,29.05,29.72,5829456.8,1965505
20200228,29.12,30.37,28.4,28.45,9846019.2,3354982
20200302,28.8,30.68,28.79,30.48,8803476.8,2944871
20200303,30.99,33.53,30.99,31.84,22850912.0,7041756
20200304,31.18,32.8,31.03,32.26,12948841.6,4054411
20200305,32.84,33.33,31.53,31.66,11878174.4,3700614
20200306,30.81,32.04,30.71,31.63,6416481.6,2031900
