date,open,high,low,close,amount,vol
20191219,9.72,10.06,9.67,9.9,23298142.4,23557279
20191220,9.93,10.01,9.74,9.86,16710608.0,16908292
20191223,9.88,10.09,9.79,9.8,16395742.4,16472893
20191224,9.81,10.05,9.7,10.04,14786657.6,14885308
20191225,10.45,10.93,10.31,10.61,48044736.0,44996855
20191226,10.75,11.11,10.56,10.96,40285718.4,36865826
20191227,10.93,11.14,10.81,10.83,32258368.0,29483157
20191230,10.88,10.94,10.7,10.81,20454467.2,18900647
20191231,10.87,10.96,10.65,10.85,21377268.8,19776854
20200102,10.9,11.46,10.88,11.41,31117206.4,27634591
20200103,11.38,11.45,11.15,11.22,16694291.2,14802610
20200106,11.13,11.27,10.98,11.09,17486064.0,15731479
20200107,11.11,11.3,11.09,11.16,14521667.2,12999725
20200108,11.0,11.23,10.88,10.92,16200828.8,14700636
20200109,11.02,11.22,10.94,11.1,14111864.0,12745890
20200110,11.13,11.13,10.87,10.98,10401422.4,9474894
20200113,11.0,11.1,10.87,11.1,10562614.4,9597870
20200114,11.1,11.35,11.02,11.07,14198680.0,12733216
20200115,11.15,11.34,11.03,11.09,15469137.6,13890017
20200116,11.13,11.75,10.98,11.61,36041548.8,31333673
20200117,11.61,12.26,11.57,12.12,38572137.6,32210863
20200120,12.29,13.05,12.16,12.99,35512745.6,28034094
20200121,13.0,13.0,12.42,12.67,27552412.8,21761164
20200122,12.5,13.0,12.36,12.65,31115840.0,24502908
20200123,12.7,13.27,11.39,12.48,36028403.2,28298425
20200203,11.23,11.39,11.23,11.23,21552240.0,19179800
20200204,11.25,12.1,11.17,11.8,32264998.4,27724594
20200205,12.01,12.98,11.85,12.74,46443200.0,36935204
20200206,12.57,13.86,12.3,13.28,43503504.0,33277338
20200207,13.41,13.44,12.7,13.0,32083846.4,24727825
20200210,12.75,13.25,12.75,13.22,24572156.8,18808514
20200211,13.2,13.77,13.1,13.71,28674016.0,21142254
20200212,13.58,13.78,13.45,13.61,16573331.2,12205290
20200213,13.55,13.72,12.96,13.12,31492275.2,23886894
20200214,13.05,13.26,12.76,12.85,23001156.8,17692288
20200217,12.91,13.17,12.6,13.12,27112105.6,21015238
20200218,13.16,13.17,12.68,12.98,22995868.8,17882672
20200219,12.88,12.99,12.66,12.69,17575462.4,13765616
20200220,12.7,12.85,12.31,12.81,32650659.2,25905564
20200221,12.78,12.79,12.25,12.33,43946457.6,35382044
20200224,12.16,12.57,12.1,12.32,31403894.4,25527310
20200225,12.08,12.3,11.59,12.04,42497059.2,35932063
20200226,11.9,12.41,11.71,12.04,33532233.6,27754793
20200227,12.2,13.17,12.03,12.97,51334572.8,40450976
20200228,12.74,13.36,12.47,12.59,37163296.0,28950757
20200302,12.45,13.11,12.4,12.87,30708649.6,24041248
20200303,12.98,13.1,12.58,12.63,26713483.2,20877864
20200304,12.52,13.52,12.21,13.45,48368368.0,37247218
20200305,13.4,14.41,13.3,13.89,46230972.8,33357941
20200306,13.71,13.98,13.55,13.66,19553726.4,14252500
