date,open,high,low,close,amount,vol
20191219,12.4,12.5,12.38,12.41,29568665.6,23789907
20191220,12.41,12.55,12.38,12.42,50059235.2,40150148
20191223,12.46,12.46,12.17,12.2,45597904.0,37033891
20191224,12.21,12.29,12.2,12.28,26549646.4,21671029
20191225,12.29,12.29,12.2,12.24,16740790.4,13678175
20191226,12.26,12.32,12.23,12.29,19308304.0,15739054
20191227,12.25,12.43,12.25,12.32,34483251.2,27932109
20191230,12.27,12.36,12.12,12.34,50309049.6,41051555
20191231,12.32,12.38,12.21,12.37,39273622.4,31953628
20200102,12.47,12.64,12.45,12.47,64744614.4,51629079
20200103,12.57,12.63,12.47,12.6,47705334.4,38018810
20200106,12.52,12.65,12.42,12.46,51443254.4,41001193
20200107,12.51,12.6,12.46,12.5,35581174.4,28421482
20200108,12.41,12.45,12.25,12.32,43498025.6,35240536
20200109,12.39,12.43,12.35,12.37,32416806.4,26151448
20200110,12.37,12.42,12.31,12.39,22658030.4,18321252
20200113,12.4,12.41,12.31,12.41,25598238.4,20715566
20200114,12.4,12.69,12.39,12.43,37497164.8,29994561
20200115,12.41,12.45,12.25,12.25,39253113.6,31897217
20200116,12.28,12.31,12.16,12.2,27413014.4,22454876
20200117,12.22,12.29,12.16,12.23,21502808.0,17593111
20200120,12.26,12.27,12.19,12.25,29029612.8,23734609
20200121,12.2,12.25,12.04,12.08,38458083.2,31787474
20200122,11.7,11.84,11.65,11.77,91720345.6,78133556
20200123,11.75,11.75,11.32,11.35,87915104.0,76534796
20200203,10.22,10.69,10.22,10.47,99768608.0,95367382
20200204,10.51,10.74,10.48,10.66,71043481.6,66783767
20200205,10.69,10.78,10.58,10.7,48163907.2,45046658
20200206,10.81,10.86,10.65,10.79,40810188.8,38023801
20200207,10.73,10.91,10.67,10.86,34258163.2,31896956
20200210,10.76,10.84,10.71,10.77,36639116.8,34032121
20200211,10.82,10.95,10.78,10.86,37858336.0,34856302
20200212,10.84,10.88,10.76,10.86,28469372.8,26313927
20200213,10.82,10.88,10.76,10.76,24479497.6,22630613
20200214,10.76,10.88,10.74,10.86,24210241.6,22360549
20200217,10.88,11.21,10.86,11.18,45764121.6,41343320
20200218,11.09,11.18,11.04,11.06,33447424.0,30162703
20200219,11.08,11.24,11.04,11.11,27937529.6,25100157
20200220,11.17,11.27,11.06,11.23,40893811.2,36656416
20200221,11.23,11.39,11.21,11.3,43970697.6,38949418
20200224,11.23,11.34,11.1,11.16,50118601.6,44738622
20200225,11.07,11.15,11.01,11.09,53524182.4,48324564
20200226,11.01,11.33,11.01,11.2,58143776.0,51906287
20200227,11.2,11.3,11.13,11.21,37054969.6,33029824
20200228,11.11,11.18,10.85,10.85,55052960.0,50137988
20200302,10.95,11.1,10.92,11.04,43269881.6,39245056
20200303,11.13,11.23,11.04,11.06,43742256.0,39332460
20200304,11.01,11.1,10.95,11.03,38101462.4,34628358
20200305,11.08,11.32,11.03,11.32,81931148.8,73047882
20200306,11.23,11.28,11.11,11.12,46440400.0,41587800
