date,open,high,low,close,amount,vol
20191217,10.56,10.83,10.48,10.68,24897817.6,23401149
20191218,10.58,10.77,10.54,10.6,16559243.2,15559774
20191219,10.4,10.78,10.34,10.71,19792558.4,18615907
20191220,10.69,10.71,9.93,9.95,29709411.2,28997247
20191223,9.95,10.08,9.8,9.81,10398802.4,10481200
20191224,9.83,9.94,9.8,9.88,7565925.6,7662815
20191225,9.95,10.87,9.92,10.87,49329875.2,46338595
20191226,10.98,11.9,10.65,11.5,67599673.6,60166691
20191227,11.48,11.86,11.26,11.58,57753984.0,49954909
20191230,11.31,11.99,11.12,11.86,42382960.0,36495164
20191231,11.68,11.87,11.51,11.57,34053564.8,29170671
20200102,11.65,12.66,11.61,12.21,50767692.8,41548035
20200103,12.43,13.43,12.43,13.43,53799558.4,40603448
20200106,13.49,14.48,13.05,13.6,76766534.4,56542503
20200107,13.53,14.26,13.25,13.9,46784348.8,34251082
20200108,13.5,14.37,13.38,13.62,43132403.2,31129357
20200109,14.13,14.18,13.45,13.88,37174163.2,26932678
20200110,13.61,13.98,13.3,13.4,31657920.0,23415131
20200113,13.31,13.63,13.15,13.63,26865846.4,20008778
20200114,14.02,14.98,14.0,14.55,57393792.0,39464183
20200115,14.61,15.98,14.02,15.65,64640492.8,43022555
20200116,15.36,16.0,14.86,15.45,50507900.8,33018540
20200117,15.5,15.89,14.81,15.16,34451427.2,22655623
20200120,15.0,16.68,14.51,16.5,49158284.8,31321026
20200121,16.41,16.78,16.01,16.1,26872230.4,16519117
20200122,16.0,16.38,14.8,16.13,32407763.2,20485936
20200123,15.88,16.38,14.9,15.06,31811216.0,20479101
20200203,13.55,13.55,13.55,13.55,1175462.5,867500
20200204,12.2,14.5,12.2,14.11,61748473.6,47612812
20200205,14.19,14.82,13.32,13.95,47015955.2,33347683
20200206,14.2,15.32,13.71,15.32,53083964.8,36283002
20200207,15.1,15.75,14.76,15.4,43695660.8,28704635
20200210,15.17,15.52,14.82,15.38,32240835.2,21258944
20200211,15.25,15.37,14.33,14.4,29965395.2,20364917
20200212,14.4,15.8,14.35,15.77,49431939.2,32281112
20200213,15.4,15.7,15.02,15.19,35142908.8,23036182
20200214,15.17,15.27,14.56,14.7,31551155.2,21250479
20200217,14.7,15.35,14.7,15.27,35288259.2,23338878
20200218,15.37,16.0,15.2,15.99,42481744.0,27196833
20200219,15.9,17.3,15.61,16.76,61576633.6,36974883
20200220,16.95,17.81,16.74,17.16,55332742.4,32081507
20200221,17.21,17.4,16.8,16.89,44935299.2,26370025
20200224,16.81,17.14,16.2,16.83,40102950.4,23891599
20200225,16.32,16.67,15.6,16.43,40260908.8,24729425
20200226,16.05,16.4,15.38,15.4,33901177.6,21444246
20200227,15.79,15.84,15.01,15.4,17233321.6,11143477
20200228,14.61,15.0,13.86,13.88,28418857.6,19844039
20200302,14.0,14.35,13.55,14.13,23078854.4,16507053
20200303,14.41,14.8,14.01,14.21,23758185.6,16475167
20200304,14.25,14.77,14.0,14.3,20874140.8,14548794
