date,open,high,low,close,amount,vol
20191217,6.66,6.75,6.63,6.73,13423230.4,20061269
20191218,6.74,6.76,6.69,6.7,10334884.8,15367718
20191219,6.71,6.79,6.7,6.74,9883120.0,14651748
20191220,6.74,6.76,6.59,6.61,13271083.2,19936648
20191223,6.61,6.72,6.52,6.54,11281311.2,17006546
20191224,6.58,6.64,6.55,6.62,5481014.8,8312113
20191225,6.59,6.72,6.59,6.7,9044599.2,13533578
20191226,6.7,6.83,6.69,6.78,13444830.4,19865978
20191227,6.8,6.85,6.74,6.75,15325625.6,22558673
20191230,6.76,6.91,6.72,6.91,17940737.6,26208819
20191231,6.87,6.98,6.87,6.94,13735067.2,19814572
20200102,6.97,7.17,6.97,7.1,26435312.0,37287987
20200103,7.1,7.1,7.05,7.06,12540528.8,17740542
20200106,7.0,7.09,6.91,6.97,18433622.4,26310011
20200107,7.02,7.1,6.99,7.05,11090442.4,15752635
20200108,7.01,7.04,6.9,6.91,13734404.8,19734372
20200109,7.0,7.05,6.93,7.03,16438019.2,23447963
20200110,7.06,7.13,6.98,7.06,17036483.2,24183566
20200113,7.06,7.14,7.0,7.12,18257894.4,25811212
20200114,7.12,7.19,7.08,7.08,11430788.0,16028637
20200115,7.08,7.1,6.95,7.0,9769877.6,13947844
20200116,7.0,7.02,6.9,6.92,8382368.0,12056995
20200117,6.95,6.97,6.89,6.89,7368580.8,10642786
20200120,6.89,7.02,6.88,7.02,7619663.2,10944955
20200121,6.97,6.98,6.77,6.79,12627412.0,18463699
20200122,6.77,6.82,6.65,6.82,8159606.4,12100861
20200123,6.79,6.81,6.55,6.61,12870719.2,19334836
20200203,5.95,6.05,5.95,5.95,11799723.2,19813711
20200204,5.82,6.05,5.82,6.02,15428286.4,25748933
20200205,6.06,6.24,5.99,6.16,16275886.4,26549181
20200206,6.18,6.24,6.12,6.23,12909796.8,20891543
20200207,6.22,6.34,6.13,6.29,14404336.0,23206545
20200210,6.25,6.4,6.24,6.37,9933863.2,15681347
20200211,6.36,6.44,6.32,6.34,9563031.2,15001244
20200212,6.33,6.38,6.31,6.37,7682511.2,12103611
20200213,6.35,6.4,6.28,6.29,8691099.2,13722975
20200214,6.29,6.32,6.25,6.28,7327099.2,11675360
20200217,6.3,6.45,6.29,6.45,12164955.2,19050635
20200218,6.47,6.49,6.38,6.45,12713802.4,19754832
20200219,6.44,6.51,6.4,6.43,11147243.2,17269271
20200220,6.45,6.55,6.41,6.55,11733330.4,18119470
20200221,6.56,6.58,6.49,6.53,13683246.4,20944898
20200224,6.51,6.51,6.43,6.5,13144802.4,20298539
20200225,6.36,6.4,6.2,6.34,17041288.0,26984087
20200226,6.26,6.57,6.22,6.44,25441489.6,39458460
20200227,6.56,6.87,6.55,6.66,34320076.8,51132998
20200228,6.5,6.73,6.4,6.41,26653672.0,40784886
20200302,6.51,6.93,6.47,6.88,36003827.2,53066344
20200303,7.08,7.11,6.78,6.93,40336691.2,58462413
20200304,6.89,7.31,6.8,7.24,46721760.0,65989137
