date,open,high,low,close,amount,vol
20191213,77.05,79.64,77.02,79.28,229855974.4,29286955
20191216,79.35,80.55,78.65,79.84,162769344.0,20438166
20191217,80.06,82.84,79.11,80.41,216395315.2,26703929
20191218,80.12,80.86,79.27,79.49,117802163.2,14730472
20191219,79.47,80.21,78.11,79.64,107016761.6,13534672
20191220,80.62,80.78,78.32,78.4,93313420.8,11730560
20191223,78.4,78.42,75.9,76.17,123603302.4,16083727
20191224,76.4,76.99,75.6,76.84,71687801.6,9387876
20191225,76.75,77.55,76.02,76.52,82775046.4,10783776
20191226,76.95,77.59,76.2,77.58,69642041.6,9054213
20191227,77.8,77.98,75.56,75.59,110000332.8,14343966
20191230,75.02,78.0,74.22,77.41,149357068.8,19494626
20191231,77.42,77.84,76.55,77.73,89813760.0,11614580
20200102,78.81,79.98,77.96,79.44,139106892.8,17568322
20200103,79.15,80.3,78.05,79.03,129784640.0,16365321
20200106,78.3,81.1,78.03,80.0,168055705.6,21023558
20200107,80.05,82.51,79.32,81.6,184208268.8,22728811
20200108,80.78,83.0,80.53,80.9,188389248.0,23031396
20200109,82.0,83.99,81.68,82.07,148370880.0,17952516
20200110,82.93,83.31,81.0,81.38,106358003.2,13001310
20200113,80.96,82.76,80.39,82.47,129377280.0,15866652
20200114,83.25,83.46,81.5,81.59,103065958.4,12512207
20200115,81.35,83.46,81.12,83.4,148765094.4,17975902
20200116,83.69,84.36,82.5,83.65,142612006.4,17084680
20200117,84.37,88.28,83.81,87.4,256358476.8,29626766
20200120,90.02,90.44,85.2,87.41,253009996.8,28974494
20200121,87.18,89.45,86.8,87.78,179115328.0,20308334
20200122,87.55,93.33,87.0,92.25,240016691.2,26618137
20200123,91.14,93.37,86.9,88.69,259783782.4,28850056
20200203,79.82,80.5,79.82,79.82,159936947.2,20018418
20200204,79.82,83.65,79.82,83.02,256365926.4,31194813
20200205,83.06,85.68,82.0,82.89,236017817.6,28192717
20200206,83.4,89.12,82.6,88.05,282122035.2,32719276
20200207,87.52,91.9,87.12,91.26,249034496.0,27680555
20200210,91.3,98.88,90.81,94.2,288606131.2,30445426
20200211,94.18,95.75,92.33,93.6,183228915.2,19475220
20200212,93.65,98.86,93.4,97.85,254997785.6,26336300
20200213,98.1,99.94,95.8,96.05,208597836.8,21480484
20200214,95.52,99.6,94.4,95.78,224579865.6,23203474
20200217,98.2,98.97,96.52,98.5,217057254.4,22154004
20200218,98.0,99.15,97.48,98.99,153985907.2,15676087
20200219,98.8,98.88,96.37,96.45,206306086.4,21170910
20200220,97.01,106.1,96.8,104.89,445137408.0,43568582
20200221,103.12,106.05,102.33,103.14,320862566.4,30955431
20200224,101.73,104.75,100.87,102.5,259896857.6,25270539
20200225,99.99,102.76,96.98,101.54,278100582.4,27749588
20200226,99.8,100.5,94.78,95.0,317456179.2,32664535
20200227,96.44,104.49,96.44,100.91,386829696.0,38724038
20200228,98.91,100.5,95.94,96.19,296185216.0,30233388
20200302,97.5,100.3,95.09,98.0,250529305.6,25522936
