date,open,high,low,close,amount,vol
20191213,4.04,4.09,4.04,4.08,4932336.8,12141715
20191216,4.09,4.11,4.07,4.1,3962930.0,9695746
20191217,4.11,4.15,4.09,4.14,5164466.4,12525797
20191218,4.13,4.14,4.1,4.11,3469538.4,8418670
20191219,4.11,4.13,4.11,4.13,1472498.5,3573310
20191220,4.13,4.14,4.1,4.11,2235027.2,5425500
20191223,4.12,4.12,4.07,4.07,2512968.0,6142400
20191224,4.07,4.09,4.07,4.09,2627005.6,6442202
20191225,4.07,4.09,4.06,4.07,1915025.6,4699906
20191226,4.07,4.08,4.06,4.08,2760992.4,6784723
20191227,4.08,4.11,4.07,4.07,4173286.4,10210376
20191230,4.07,4.12,4.06,4.12,4135800.4,10100003
20191231,4.11,4.13,4.1,4.13,3444044.8,8369943
20200102,4.14,4.18,4.14,4.16,6206961.6,14932338
20200103,4.17,4.19,4.16,4.17,6288624.4,15070670
20200106,4.16,4.18,4.14,4.15,4553357.6,10950601
20200107,4.15,4.18,4.15,4.17,3283934.4,7887385
20200108,4.16,4.16,4.12,4.12,4860385.6,11734600
20200109,4.14,4.16,4.13,4.16,2469358.0,5955801
20200110,4.16,4.17,4.14,4.15,2066872.0,4978200
20200113,4.15,4.16,4.13,4.16,2574418.6,6213582
20200114,4.17,4.17,4.13,4.14,3607794.0,8686657
20200115,4.14,4.15,4.11,4.12,2688690.4,6521400
20200116,4.12,4.13,4.1,4.11,1719832.0,4180901
20200117,4.12,4.13,4.1,4.1,2022611.0,4919159
20200120,4.11,4.12,4.1,4.12,1969748.0,4788100
20200121,4.12,4.12,4.07,4.07,3898276.8,9548109
20200122,4.06,4.07,4.04,4.06,2274612.6,5610217
20200123,4.05,4.06,3.96,3.98,5444948.0,13619100
20200203,3.58,3.62,3.58,3.58,6729527.2,18755600
20200204,3.54,3.64,3.53,3.63,4893874.4,13586433
20200205,3.64,3.71,3.61,3.67,4373424.8,11928176
20200206,3.67,3.71,3.63,3.69,4905099.2,13370025
20200207,3.67,3.69,3.64,3.69,4337660.8,11844941
20200210,3.66,3.73,3.65,3.73,3222758.4,8708195
20200211,3.73,3.81,3.72,3.75,3975983.6,10527725
20200212,3.75,3.77,3.73,3.77,2382667.2,6348900
20200213,3.75,3.77,3.71,3.73,2129258.8,5698007
20200214,3.71,3.74,3.71,3.72,1517746.2,4073741
20200217,3.65,3.76,3.64,3.76,5090144.0,13732920
20200218,3.74,3.76,3.73,3.74,2036668.0,5437511
20200219,3.75,3.78,3.74,3.74,3018972.0,8031933
20200220,3.75,3.81,3.74,3.8,4130387.2,10932301
20200221,3.8,3.82,3.78,3.8,3769372.0,9925211
20200224,3.79,3.79,3.75,3.77,4113725.6,10925892
20200225,3.73,3.74,3.66,3.73,4545520.0,12251272
20200226,3.69,3.79,3.68,3.75,4424148.4,11803303
20200227,3.75,3.79,3.74,3.75,3374245.2,8964136
20200228,3.71,3.73,3.64,3.64,4949906.0,13456400
20200302,3.64,3.74,3.64,3.73,4040344.8,10897700
