date,open,high,low,close,amount,vol
20200213,40.39,48.47,40.39,48.47,294991.6,60919
20200214,53.32,53.32,53.32,53.32,106810.625,20032
20200217,58.65,58.65,58.65,58.65,264699.175,45132
20200218,64.52,64.52,64.52,64.52,201302.4,31200
20200219,70.97,70.97,70.97,70.97,268422.725,37822
20200220,78.07,78.07,78.07,78.07,690443.25,88439
20200221,85.88,85.88,85.88,85.88,11006887.2,1281659
20200224,94.47,94.47,90.2,94.47,102539174.4,10954738
20200225,87.0,91.89,86.0,90.1,53693587.2,6023175
20200226,86.94,86.97,81.09,81.2,43629376.0,5255095
20200227,79.6,85.3,79.6,84.37,24793550.4,2993777
20200228,79.0,85.35,79.0,82.31,18035892.8,2176699
20200302,85.0,90.54,85.0,90.54,37135043.2,4133459
20200303,99.59,99.59,98.5,99.59,11199482.4,1125901
20200304,109.55,109.55,109.55,109.55,4201242.4,383500
20200305,120.51,120.51,114.9,120.51,64367987.2,5417928
20200306,124.99,132.56,119.0,132.56,34923084.8,2771500
