date,open,high,low,close,amount,vol
20191219,9.81,9.85,9.76,9.84,1791213.2,1827800
20191220,9.84,9.92,9.78,9.81,2076708.4,2106000
20191223,9.8,9.81,9.5,9.5,1974236.2,2048000
20191224,9.55,9.9,9.5,9.9,2400039.4,2457700
20191225,9.9,10.1,9.8,9.89,2265606.0,2287613
20191226,9.89,9.96,9.84,9.95,1468602.7,1483586
20191227,9.97,10.03,9.73,9.82,1999817.8,2024501
20191230,9.75,9.82,9.53,9.77,1783758.4,1837600
20191231,9.75,9.86,9.71,9.82,1441798.1,1472650
20200102,9.85,10.0,9.83,9.97,2361336.4,2376000
20200103,10.0,10.13,9.94,10.11,2862086.4,2855120
20200106,10.09,10.18,10.02,10.12,2807639.4,2775801
20200107,10.15,10.27,10.08,10.2,2833622.8,2788250
20200108,10.17,10.22,10.0,10.09,2880870.4,2848570
20200109,10.15,10.24,10.07,10.16,2136347.6,2105610
20200110,10.18,10.18,10.03,10.07,1513518.7,1501800
20200113,10.05,10.98,10.03,10.3,8099437.6,7778291
20200114,10.16,10.66,10.14,10.59,8315861.6,7994049
20200115,10.51,10.8,10.38,10.39,6402424.0,6070325
20200116,10.57,10.6,10.18,10.2,4712468.8,4566450
20200117,10.29,10.34,10.1,10.12,2874648.6,2816794
20200120,10.09,10.2,10.07,10.17,2338899.6,2306385
20200121,10.14,10.17,9.94,9.96,2539193.4,2535100
20200122,9.92,9.93,9.72,9.88,2027990.0,2058600
20200123,9.8,9.89,9.3,9.45,2586670.2,2691154
20200203,8.51,8.51,8.51,8.51,472900.7,555700
20200204,7.99,8.54,7.98,8.38,2505805.4,3015879
20200205,8.35,8.68,8.35,8.47,1899180.8,2233167
20200206,8.5,8.7,8.42,8.62,2925856.8,3421209
20200207,8.59,8.71,8.47,8.7,2238414.4,2603667
20200210,8.65,8.84,8.6,8.83,2279023.0,2612961
20200211,8.84,8.9,8.75,8.78,1381796.1,1566467
20200212,8.75,8.94,8.73,8.93,1620959.2,1829217
20200213,8.89,8.96,8.77,8.79,1750460.0,1978668
20200214,8.71,8.87,8.67,8.8,1523153.4,1736400
20200217,8.78,9.25,8.78,9.19,2608489.6,2870400
20200218,9.21,9.32,9.12,9.32,2330589.2,2526600
20200219,9.33,9.4,9.25,9.33,2499070.4,2676901
20200220,9.37,9.47,9.27,9.47,2531960.0,2698200
20200221,9.42,9.56,9.35,9.51,2950742.8,3129680
20200224,9.48,9.63,9.33,9.57,3245317.8,3426934
20200225,9.4,9.45,9.02,9.36,3420968.4,3676547
20200226,9.31,9.55,9.22,9.32,3807501.2,4068850
20200227,9.32,9.43,9.16,9.32,2393275.6,2572200
20200228,9.07,9.23,8.78,8.84,3862440.4,4288172
20200302,8.85,9.28,8.85,9.2,2419229.0,2655001
20200303,9.3,9.88,9.3,9.47,5148158.4,5409460
20200304,9.44,9.73,9.32,9.61,3958015.2,4145450
20200305,9.68,9.99,9.65,9.9,5071176.4,5144500
20200306,9.9,10.16,9.71,9.89,4875022.8,4907594
