date,open,high,low,close,amount,vol
20191217,3.61,3.73,3.6,3.7,49615603.2,134921804
20191218,3.69,3.72,3.67,3.68,29328793.6,79296906
20191219,3.7,3.71,3.67,3.69,17772252.8,48232199
20191220,3.69,3.76,3.68,3.69,22291443.2,60020629
20191223,3.69,3.7,3.59,3.59,21724763.2,59802401
20191224,3.59,3.63,3.58,3.61,11644336.0,32273478
20191225,3.61,3.61,3.58,3.58,13166766.4,36657781
20191226,3.58,3.62,3.58,3.6,10601913.6,29477934
20191227,3.61,3.62,3.59,3.59,15197035.2,42170409
20191230,3.58,3.6,3.54,3.6,15798336.0,44174774
20191231,3.6,3.6,3.57,3.6,12155824.0,33889368
20200102,3.62,3.67,3.61,3.65,29403872.0,80605263
20200103,3.66,3.68,3.63,3.67,23853316.8,65144833
20200106,3.65,3.69,3.64,3.67,25599214.4,69797283
20200107,3.66,3.72,3.66,3.7,23892596.8,64709272
20200108,3.69,3.69,3.63,3.63,25264918.4,69048626
20200109,3.67,3.74,3.65,3.72,45246496.0,122164173
20200110,3.72,3.72,3.66,3.68,21992883.2,59672645
20200113,3.68,3.69,3.66,3.69,13757920.0,37486254
20200114,3.68,3.72,3.67,3.7,21085296.0,57033846
20200115,3.7,3.7,3.66,3.67,12833900.0,34953288
20200116,3.67,3.68,3.63,3.64,12296221.6,33676900
20200117,3.64,3.66,3.63,3.63,9041049.6,24834861
20200120,3.63,3.67,3.63,3.67,12960691.2,35437216
20200121,3.67,3.76,3.63,3.69,31028048.0,83876101
20200122,3.67,3.68,3.63,3.66,16851824.0,46153676
20200123,3.64,3.65,3.51,3.57,26607832.0,74227884
20200203,3.21,3.21,3.21,3.21,8597375.2,26783100
20200204,2.95,3.19,2.95,3.15,28181897.6,90058687
20200205,3.15,3.23,3.15,3.2,19114214.4,59779020
20200206,3.2,3.25,3.17,3.24,21823880.0,67988759
20200207,3.22,3.24,3.2,3.23,17523718.4,54471578
20200210,3.22,3.26,3.2,3.26,15466724.8,47687544
20200211,3.26,3.36,3.24,3.28,22251544.0,67368657
20200212,3.26,3.3,3.26,3.3,15335369.6,46769389
20200213,3.29,3.29,3.25,3.26,14058150.4,43016140
20200214,3.26,3.27,3.24,3.25,10746914.4,33058607
20200217,3.26,3.31,3.25,3.3,22631745.6,68917076
20200218,3.3,3.33,3.29,3.32,20716750.4,62522744
20200219,3.32,3.32,3.3,3.3,15776022.4,47681076
20200220,3.3,3.44,3.29,3.4,38136326.4,113334372
20200221,3.38,3.39,3.36,3.37,29148764.8,86475726
20200224,3.38,3.45,3.38,3.41,25760496.0,75491234
20200225,3.36,3.37,3.31,3.35,28506467.2,85321065
20200226,3.34,3.39,3.3,3.35,26732156.8,79712547
20200227,3.18,3.28,3.15,3.23,116251840.0,362537652
20200228,3.14,3.17,3.08,3.09,50726377.6,162235742
20200302,3.09,3.17,3.09,3.17,33414595.2,106138377
20200303,3.2,3.22,3.17,3.19,35901676.8,112450399
20200304,3.17,3.19,3.15,3.19,25960264.0,81860332
