date,open,high,low,close,amount,vol
20191219,4.94,4.94,4.76,4.86,6049038.8,12469378
20191220,4.72,4.75,4.65,4.67,5142070.4,10957654
20191223,4.65,4.65,4.55,4.56,2451281.6,5332770
20191224,4.57,4.62,4.55,4.6,1625651.6,3543828
20191225,4.61,4.61,4.56,4.59,1458064.6,3181190
20191226,4.59,4.61,4.55,4.61,1636571.3,3572540
20191227,4.61,4.67,4.61,4.62,2518955.6,5431170
20191230,4.59,4.75,4.58,4.75,3273862.8,6984416
20191231,4.74,4.82,4.7,4.81,2921903.2,6141788
20200102,4.81,4.83,4.79,4.8,2457027.2,5108192
20200103,4.8,4.8,4.73,4.8,2667072.8,5589065
20200106,4.8,4.8,4.61,4.72,5824918.4,12408938
20200107,4.71,4.74,4.69,4.73,3012007.6,6394606
20200108,4.7,4.73,4.64,4.66,2704467.6,5769700
20200109,4.69,4.72,4.67,4.72,2150143.8,4578910
20200110,4.72,4.75,4.66,4.68,1747545.0,3728265
20200113,4.69,4.7,4.64,4.69,1178997.9,2525896
20200114,4.71,4.71,4.69,4.71,1969394.0,4188796
20200115,4.71,4.72,4.65,4.68,1502402.2,3217339
20200116,4.67,4.68,4.6,4.62,1847716.4,3993775
20200117,4.62,4.64,4.59,4.59,1129172.7,2447197
20200120,4.6,4.63,4.56,4.61,1144170.7,2489200
20200121,4.62,4.62,4.55,4.56,1708580.0,3741400
20200122,4.55,4.57,4.51,4.56,1081142.5,2380689
20200123,4.55,4.56,4.42,4.45,2082799.2,4651010
20200203,4.01,4.01,4.01,4.01,724246.1,1806100
20200204,3.66,3.97,3.66,3.89,2481035.2,6418322
20200205,3.9,4.0,3.87,3.93,1818210.2,4618247
20200206,3.96,3.97,3.9,3.95,1532830.8,3888910
20200207,3.94,3.97,3.91,3.93,1473485.8,3747100
20200210,3.94,4.05,3.91,4.05,2124229.6,5317222
20200211,4.03,4.14,4.01,4.06,2380744.8,5818104
20200212,4.07,4.12,4.07,4.11,1205357.8,2941639
20200213,4.09,4.14,4.05,4.07,1535585.2,3750968
20200214,4.05,4.09,4.05,4.07,779708.3,1918643
20200217,4.07,4.18,4.05,4.18,1806174.8,4373025
20200218,4.17,4.18,4.13,4.18,1560186.5,3752225
20200219,4.18,4.21,4.16,4.17,1402816.4,3356040
20200220,4.24,4.3,4.2,4.29,2551005.2,6015400
20200221,4.29,4.38,4.27,4.31,2701257.6,6241443
20200224,4.29,4.3,4.2,4.22,2056521.6,4859900
20200225,4.14,4.2,4.04,4.12,2589053.4,6290988
20200226,4.1,4.44,4.06,4.34,5109184.8,11931207
20200227,4.35,4.42,4.26,4.3,3484616.8,8024216
20200228,4.2,4.37,4.16,4.2,2751794.4,6479050
20200302,4.19,4.55,4.19,4.5,5069684.8,11405355
20200303,4.6,4.69,4.43,4.51,5583012.4,12251840
20200304,4.49,4.67,4.44,4.66,5600430.4,12224550
20200305,4.73,4.79,4.63,4.69,6250065.6,13280806
20200306,4.63,4.65,4.52,4.53,3978028.8,8700200
