date,open,high,low,close,amount,vol
20191219,14.78,14.95,14.61,14.75,4898793.2,3317198
20191220,14.72,15.2,14.72,15.07,8371924.0,5570482
20191223,14.95,15.36,14.68,14.69,6673610.8,4458460
20191224,14.7,14.94,14.56,14.85,6039339.2,4093487
20191225,14.82,14.82,14.3,14.55,5449958.4,3755757
20191226,14.55,14.63,14.37,14.6,3318848.8,2285296
20191227,14.6,14.89,14.42,14.55,4853778.0,3306837
20191230,14.46,14.85,14.31,14.8,4331561.6,2974166
20191231,14.75,15.2,14.67,14.99,5787409.6,3861361
20200102,15.05,15.88,14.9,15.66,11916988.0,7728444
20200103,15.65,16.28,15.56,15.93,10522410.4,6601809
20200106,15.77,16.24,15.64,15.81,8392068.8,5253393
20200107,15.87,16.7,15.87,16.4,9508951.2,5796994
20200108,16.39,16.39,15.69,15.73,7513453.6,4717693
20200109,15.92,16.15,15.61,15.76,6754132.8,4273340
20200110,15.89,15.89,15.55,15.67,4101251.6,2614336
20200113,15.66,15.95,15.36,15.95,5723744.8,3647838
20200114,15.95,16.02,15.51,15.63,5169640.4,3301941
20200115,15.56,15.8,15.41,15.8,4556455.2,2920134
20200116,15.7,15.83,15.35,15.42,6578222.4,4246490
20200117,15.4,15.93,15.38,15.81,7665355.2,4873722
20200120,15.66,15.66,14.79,15.51,11973364.0,7875682
20200121,15.51,16.04,15.0,15.37,11619531.2,7455308
20200122,15.12,15.65,15.04,15.21,6389915.2,4186996
20200123,15.35,15.38,14.54,14.81,5688024.4,3800416
20200203,13.33,14.24,13.33,13.66,7565300.8,5494363
20200204,14.1,14.52,13.6,14.39,7135613.6,5020135
20200205,14.33,14.97,14.13,14.97,6883461.6,4702827
20200206,14.82,15.63,14.71,15.25,8209051.2,5380496
20200207,15.4,15.59,14.74,15.07,6179364.0,4071000
20200210,15.07,15.3,14.75,14.95,5307080.8,3539712
20200211,14.93,15.14,14.85,14.92,3779446.0,2525589
20200212,15.0,15.86,14.92,15.63,8310712.8,5368262
20200213,15.53,15.74,15.15,15.17,4594041.2,2996272
20200214,15.2,15.36,14.9,14.97,5065407.6,3356375
20200217,14.97,15.68,14.83,15.56,6481290.0,4213752
20200218,15.57,15.64,15.16,15.5,6507605.2,4233679
20200219,15.49,15.49,14.84,14.94,7817303.2,5185615
20200220,14.93,15.1,14.71,14.92,6384210.0,4298165
20200221,15.01,15.02,14.53,14.6,8262375.2,5638822
20200224,14.6,14.95,14.51,14.91,9062632.0,6150549
20200225,14.69,15.91,14.69,15.91,19637444.8,12719896
20200226,15.8,15.86,15.41,15.6,12503538.4,7992036
20200227,15.63,16.08,15.45,15.73,9912104.0,6276935
20200228,15.1,16.18,15.06,15.42,11674753.6,7460268
20200302,15.42,16.18,15.42,16.13,12460374.4,7831741
20200303,16.39,16.39,15.89,16.08,15643724.8,9734184
20200304,15.71,15.95,15.45,15.61,9448823.2,6043338
20200305,15.66,16.07,15.5,16.07,8709308.0,5518555
20200306,16.0,16.34,15.55,15.66,8607440.8,5402200
