date,open,high,low,close,amount,vol
20191213,4.41,4.46,4.39,4.45,942555.9,2131229
20191216,4.45,4.5,4.42,4.48,977090.2,2188468
20191217,4.5,4.55,4.46,4.53,1780496.8,3943100
20191218,4.53,4.55,4.49,4.52,974410.6,2155800
20191219,4.51,4.59,4.5,4.57,1288768.4,2831570
20191220,4.56,4.61,4.53,4.53,925059.1,2030644
20191223,4.52,4.53,4.43,4.45,946041.2,2115100
20191224,4.43,4.53,4.43,4.51,687565.95,1531612
20191225,4.5,4.52,4.47,4.51,569272.0,1265610
20191226,4.48,4.55,4.48,4.55,786747.0,1742743
20191227,4.54,4.59,4.49,4.53,1548697.8,3409500
20191230,4.48,4.53,4.44,4.52,1064748.8,2369204
20191231,4.51,4.65,4.48,4.59,1900805.2,4152683
20200102,4.61,4.71,4.58,4.63,2083535.6,4493582
20200103,4.68,4.83,4.62,4.73,4697337.2,9981218
20200106,4.64,4.79,4.63,4.71,2275209.6,4824611
20200107,4.72,4.75,4.69,4.75,1752343.0,3707012
20200108,4.71,4.78,4.64,4.66,2237835.2,4769448
20200109,4.71,4.82,4.68,4.8,3508471.6,7369260
20200110,4.8,4.83,4.7,4.74,1383251.2,2908500
20200113,4.73,4.77,4.69,4.76,914976.0,1935350
20200114,4.77,4.87,4.76,4.79,1852908.8,3840763
20200115,4.79,4.83,4.67,4.7,1230118.1,2609995
20200116,4.7,4.7,4.63,4.65,918321.3,1972601
20200117,4.65,4.77,4.65,4.68,2010756.8,4269401
20200120,4.64,4.82,4.57,4.73,4487089.2,9630035
20200121,4.71,4.71,4.56,4.57,1451894.6,3144001
20200122,4.55,4.63,4.5,4.58,938387.6,2052480
20200123,4.55,4.58,4.37,4.41,1241919.2,2777679
20200203,3.97,4.0,3.97,3.97,410684.6,1034100
20200204,3.58,3.9,3.58,3.81,1939772.4,5148347
20200205,3.81,3.97,3.81,3.92,1253389.4,3202069
20200206,3.96,4.0,3.83,3.97,1246218.7,3152023
20200207,4.05,4.18,3.99,4.06,1389471.0,3417313
20200210,4.07,4.19,3.98,4.13,957336.5,2325602
20200211,4.16,4.19,4.08,4.12,886233.1,2143773
20200212,4.15,4.19,4.1,4.16,1025881.1,2473582
20200213,4.16,4.17,4.07,4.09,1083422.6,2634500
20200214,4.09,4.13,4.04,4.07,768340.85,1878329
20200217,4.12,4.2,4.09,4.2,1727296.4,4147371
20200218,4.2,4.28,4.18,4.25,1272211.0,3011763
20200219,4.23,4.48,4.16,4.39,4549021.6,10520054
20200220,4.32,4.5,4.32,4.47,3363666.4,7631004
20200221,4.45,4.56,4.4,4.53,3102198.6,6900635
20200224,4.5,4.75,4.48,4.69,3888852.4,8404461
20200225,4.6,4.68,4.48,4.6,2921303.6,6379773
20200226,4.61,4.75,4.54,4.6,2872676.0,6205703
20200227,4.59,4.61,4.48,4.53,1950721.0,4305500
20200228,4.42,4.42,4.19,4.19,2410409.6,5611650
20200302,4.2,4.39,4.2,4.35,1302671.0,3001706
