date,open,high,low,close,amount,vol
20191217,7.02,7.08,6.98,7.06,4939453.6,7018638
20191218,7.03,7.1,7.0,7.03,3245109.8,4596451
20191219,7.03,7.11,7.03,7.1,2419823.0,3420506
20191220,7.11,7.14,7.02,7.08,2691872.2,3802910
20191223,7.08,7.08,6.82,6.84,2580564.4,3729838
20191224,6.85,6.91,6.81,6.9,1485424.5,2163100
20191225,6.9,6.96,6.86,6.91,1220210.8,1763336
20191226,6.94,7.04,6.88,6.98,5390511.2,7779637
20191227,6.95,7.09,6.9,6.99,3867107.2,5512526
20191230,6.95,6.96,6.69,6.95,2521296.2,3676421
20191231,6.96,6.99,6.87,6.94,1524900.9,2195574
20200102,7.0,7.14,6.96,7.09,3427562.0,4851285
20200103,7.1,7.48,7.07,7.19,4995463.2,6902726
20200106,7.13,7.4,7.06,7.23,3557438.0,4920018
20200107,7.23,7.36,7.21,7.3,2895209.2,3980243
20200108,7.26,7.33,7.09,7.14,2246566.2,3122901
20200109,7.15,7.25,7.11,7.23,2501379.6,3475900
20200110,7.2,7.32,7.14,7.2,2537753.4,3523200
20200113,7.21,7.22,7.02,7.14,2628487.2,3703926
20200114,7.18,7.35,7.14,7.25,3112954.4,4286394
20200115,7.23,7.34,7.2,7.27,2639761.6,3624194
20200116,7.31,7.38,7.06,7.09,2429681.8,3369400
20200117,7.11,7.17,7.01,7.04,1683691.4,2385600
20200120,7.05,7.1,6.87,7.08,1943570.8,2782077
20200121,7.01,7.16,6.89,6.92,1551165.6,2214100
20200122,6.9,7.02,6.76,6.94,1716928.6,2496074
20200123,6.92,7.0,6.58,6.69,2143282.8,3162123
20200203,6.02,6.1,6.02,6.02,2460613.4,4084900
20200204,5.55,6.32,5.55,6.15,2674933.8,4448200
20200205,6.15,6.38,6.11,6.24,1757652.8,2802900
20200206,6.28,6.31,6.15,6.25,1591448.8,2552675
20200207,6.28,6.88,6.18,6.48,3665871.6,5731960
20200210,6.43,6.56,6.36,6.47,1990475.6,3071470
20200211,6.46,6.68,6.35,6.37,2269859.2,3508069
20200212,6.34,6.44,6.34,6.38,1211996.6,1900400
20200213,6.44,6.44,6.17,6.24,2069810.2,3291300
20200214,6.19,6.27,6.12,6.18,1724875.6,2778400
20200217,6.28,6.55,6.27,6.51,2740610.2,4234405
20200218,6.45,6.62,6.45,6.59,2070435.4,3166400
20200219,6.59,6.8,6.51,6.74,4371091.6,6569761
20200220,6.68,6.76,6.59,6.75,2780127.6,4155000
20200221,6.7,6.84,6.64,6.71,2264493.0,3359167
20200224,6.69,6.8,6.52,6.78,2876895.6,4310616
20200225,6.61,6.76,6.45,6.61,2745786.6,4165890
20200226,6.54,6.73,6.5,6.59,2420938.4,3658074
20200227,6.61,6.67,6.51,6.55,1653329.2,2513026
20200228,6.37,6.42,6.08,6.14,2352449.2,3775000
20200302,6.22,6.36,6.1,6.31,2092225.8,3337216
20200303,6.33,6.48,6.22,6.28,2564058.2,4044716
20200304,6.23,6.39,6.21,6.39,2522172.4,4013308
