date,open,high,low,close,amount,vol
20191213,11.85,12.19,11.71,12.15,21779484.8,18191492
20191216,12.28,12.29,11.9,12.12,20574116.8,17111473
20191217,12.17,12.33,12.02,12.3,30172112.0,24670826
20191218,12.27,12.31,12.04,12.1,22737974.4,18651220
20191219,12.13,12.21,11.98,12.2,14965043.2,12350838
20191220,12.22,13.39,12.19,13.16,54189068.8,42504448
20191223,13.0,13.15,12.5,12.55,39819648.0,31022622
20191224,12.53,12.72,12.34,12.56,23264137.6,18573067
20191225,12.57,12.75,12.38,12.72,21342860.8,16943902
20191226,12.69,12.69,12.48,12.58,17696240.0,14108154
20191227,11.81,11.92,11.32,11.72,74522208.0,64031437
20191230,11.45,11.46,11.05,11.39,42738217.6,37900938
20191231,11.38,11.68,11.33,11.55,32182851.2,27896426
20200102,11.6,11.96,11.51,11.95,35025555.2,29717241
20200103,11.95,12.18,11.81,11.84,23769536.0,19900608
20200106,11.73,12.09,11.71,11.99,24328992.0,20363844
20200107,12.01,12.49,12.01,12.4,29766179.2,24190824
20200108,12.44,12.63,12.22,12.41,28309644.8,22848154
20200109,12.48,12.69,12.28,12.42,24407838.4,19613033
20200110,12.43,12.64,12.31,12.54,19763272.0,15834283
20200113,12.42,12.5,12.24,12.37,19071587.2,15466897
20200114,12.36,12.48,12.25,12.27,17759947.2,14428418
20200115,12.1,12.64,11.93,12.44,33709382.4,27163190
20200116,12.33,12.42,12.01,12.09,23893864.0,19588935
20200117,12.25,12.88,12.16,12.76,54066899.2,42835543
20200120,12.76,13.01,12.42,12.59,36775078.4,29188222
20200121,12.59,12.9,12.47,12.84,30061315.2,23680226
20200122,12.78,12.78,12.32,12.53,23123838.4,18468332
20200123,12.43,12.49,11.56,11.77,31576182.4,26354654
20200203,10.59,11.22,10.59,10.59,27394323.2,25627181
20200204,10.56,11.02,10.56,10.94,19795628.8,18206625
20200205,11.0,11.45,10.89,11.25,25128008.0,22475425
20200206,11.38,11.74,11.16,11.6,26237019.2,22717005
20200207,11.5,11.89,11.39,11.63,19712337.6,17029336
20200210,11.66,12.39,11.6,12.3,32897856.0,27232476
20200211,12.17,12.29,11.85,11.87,23987275.2,19995074
20200212,11.9,12.1,11.78,11.95,16377414.4,13724848
20200213,11.97,12.1,11.83,11.86,16991624.0,14244980
20200214,11.81,11.96,11.68,11.79,17486371.2,14777670
20200217,11.8,12.23,11.8,12.22,29007260.8,23910629
20200218,12.26,12.39,12.06,12.32,29620944.0,24288320
20200219,12.41,12.64,12.15,12.18,29466019.2,23844452
20200220,12.17,12.34,11.96,12.12,26726969.6,22050402
20200221,12.12,12.16,11.89,11.92,32403356.8,27057302
20200224,11.81,11.9,11.55,11.79,29248915.2,24959111
20200225,11.56,12.97,11.54,12.97,89150803.2,71385470
20200226,13.45,13.77,12.89,13.19,112307878.4,83892189
20200227,13.34,13.7,13.05,13.31,55413753.6,41494608
20200228,12.84,13.24,12.45,12.5,49697776.0,38760175
20200302,13.3,13.6,12.7,12.86,77460787.2,59876418
