date,open,high,low,close,amount,vol
20191217,3.78,3.92,3.76,3.87,4688543.6,12170353
20191218,3.86,3.93,3.85,3.88,3247608.2,8354740
20191219,3.88,3.93,3.86,3.92,2393262.6,6140587
20191220,3.91,3.98,3.91,3.96,3374132.0,8540264
20191223,3.96,3.96,3.81,3.82,3318580.6,8530870
20191224,3.83,3.89,3.82,3.89,1717782.2,4450820
20191225,3.89,3.89,3.82,3.83,2329022.4,6049034
20191226,3.86,3.93,3.85,3.92,2944618.2,7552420
20191227,3.92,3.98,3.9,3.93,3534577.2,8945123
20191230,3.93,3.98,3.91,3.98,3866765.6,9782163
20191231,3.98,3.99,3.94,3.99,1916736.0,4832897
20200102,4.03,4.08,4.02,4.03,3219803.6,7953625
20200103,4.04,4.06,4.01,4.03,2521146.4,6254526
20200106,4.01,4.03,3.96,3.98,3218114.0,8065084
20200107,3.98,4.03,3.98,4.02,2186764.4,5461033
20200108,4.01,4.01,3.92,3.94,2981562.8,7527980
20200109,3.96,4.01,3.94,3.97,2369630.2,5965990
20200110,3.99,3.99,3.91,3.94,2459290.0,6236266
20200113,3.94,3.98,3.9,3.98,3632972.4,9235474
20200114,3.96,4.0,3.94,3.95,2257572.0,5697700
20200115,3.94,3.95,3.91,3.91,1605360.1,4094585
20200116,3.91,3.93,3.87,3.89,1831884.8,4701129
20200117,3.88,3.92,3.85,3.86,1322834.9,3409546
20200120,3.85,3.9,3.82,3.9,1833984.2,4757497
20200121,3.89,3.89,3.82,3.84,2307523.2,6010493
20200122,3.83,3.86,3.75,3.84,1730740.0,4543873
20200123,3.81,3.82,3.66,3.68,2921154.0,7816201
20200203,3.31,3.31,3.31,3.31,1654139.4,4997400
20200204,3.05,3.29,3.05,3.25,4949497.2,15314969
20200205,3.28,3.36,3.24,3.31,3022098.4,9129737
20200206,3.33,3.41,3.26,3.37,2530422.8,7573568
20200207,3.38,3.41,3.32,3.38,2359234.0,7024101
20200210,3.35,3.44,3.33,3.43,2570208.8,7575890
20200211,3.43,3.51,3.41,3.43,2416492.8,6991855
20200212,3.44,3.48,3.4,3.46,2037408.6,5917520
20200213,3.46,3.52,3.43,3.43,2379399.2,6854725
20200214,3.44,3.52,3.41,3.52,3215547.2,9260459
20200217,3.53,3.58,3.5,3.57,4013482.4,11329467
20200218,3.58,3.58,3.48,3.51,2988760.2,8492855
20200219,3.51,3.55,3.48,3.51,2169356.8,6171019
20200220,3.51,3.56,3.48,3.55,3075249.2,8748668
20200221,3.55,3.57,3.52,3.54,2758663.0,7779259
20200224,3.54,3.54,3.46,3.48,3116352.6,8934990
20200225,3.41,3.46,3.37,3.42,3092038.8,9044181
20200226,3.38,3.57,3.36,3.51,4934194.8,14083777
20200227,3.52,3.57,3.5,3.54,3843647.2,10865147
20200228,3.47,3.52,3.42,3.47,4584424.0,13215917
20200302,3.44,3.62,3.44,3.58,4214501.6,11780034
20200303,3.61,3.65,3.55,3.59,3560420.8,9914835
20200304,3.58,3.95,3.57,3.95,16464601.6,42798171
