date,open,high,low,close,amount,vol
20191213,7.49,7.55,7.4,7.5,2632948.2,3523173
20191216,7.52,7.8,7.48,7.8,4768588.0,6232294
20191217,7.73,7.93,7.73,7.84,3824847.2,4870519
20191218,7.85,8.16,7.77,7.92,6058834.8,7614840
20191219,7.97,8.25,7.86,8.15,6158717.6,7624601
20191220,8.08,8.21,7.9,7.91,4493331.2,5572309
20191223,7.88,8.07,7.73,7.75,3552640.4,4503472
20191224,7.75,7.91,7.7,7.88,2999276.8,3840521
20191225,7.87,7.99,7.81,7.91,1916386.8,2422447
20191226,7.91,7.94,7.84,7.92,1759793.6,2231400
20191227,7.88,7.95,7.81,7.81,2661957.4,3369201
20191230,7.81,7.82,7.61,7.8,2424378.8,3135017
20191231,7.77,7.93,7.77,7.81,1979578.0,2525903
20200102,7.9,7.98,7.83,7.94,2756416.4,3478421
20200103,7.98,8.11,7.93,8.08,4129072.8,5137146
20200106,8.1,8.24,8.05,8.09,5010498.8,6157381
20200107,8.08,8.13,8.04,8.12,2839025.2,3503500
20200108,8.2,8.52,8.14,8.37,9312580.0,11154771
20200109,8.2,8.22,8.05,8.14,6066314.4,7439926
20200110,8.08,8.15,8.03,8.07,2776278.8,3439348
20200113,8.12,8.13,8.05,8.09,1674399.0,2072801
20200114,8.1,8.17,8.07,8.08,2358003.8,2906980
20200115,8.08,8.11,7.87,7.89,3160368.0,3970876
20200116,8.32,8.68,8.32,8.68,6637302.0,7703028
20200117,8.77,8.86,8.36,8.39,13454428.8,15719205
20200120,8.28,8.58,8.25,8.5,6459622.4,7618579
20200121,8.58,8.59,8.3,8.35,5913876.4,6995093
20200122,8.41,8.45,8.12,8.4,4998414.4,6015200
20200123,8.82,8.82,8.41,8.58,11591683.2,13392878
20200203,7.72,7.72,7.72,7.72,1141247.6,1478300
20200204,7.02,7.83,7.02,7.69,7218632.8,9557079
20200205,7.63,8.06,7.63,7.9,7904436.8,10056043
20200206,7.88,8.36,7.84,8.16,8090097.6,9917948
20200207,8.18,8.39,8.04,8.32,8367504.0,10202652
20200210,8.26,8.47,8.23,8.34,6796480.8,8168585
20200211,8.28,8.37,8.13,8.2,4150775.2,5046140
20200212,8.21,8.35,8.1,8.34,5881156.4,7150790
20200213,8.3,8.55,8.25,8.32,7259598.4,8664066
20200214,8.32,8.4,8.25,8.37,5525540.8,6625549
20200217,8.37,8.96,8.37,8.9,14106217.6,16275753
20200218,8.84,9.09,8.69,8.9,13722921.6,15469759
20200219,8.75,9.05,8.6,8.93,12122473.6,13672546
20200220,8.96,9.23,8.96,9.06,11495656.0,12660242
20200221,8.93,9.28,8.84,9.07,15565904.0,17239374
20200224,9.01,9.12,8.88,9.06,11417577.6,12682195
20200225,8.82,8.93,8.51,8.88,10387782.4,11830987
20200226,8.7,9.04,8.67,8.86,9947144.8,11150846
20200227,8.85,9.17,8.66,9.13,12351422.4,13741918
20200228,8.92,8.92,8.4,8.4,10224976.0,11740485
20200302,8.45,8.75,8.45,8.67,5455954.8,6337427
