date,open,high,low,close,amount,vol
20191219,12.72,12.84,12.67,12.82,7094749.6,5552304
20191220,12.87,12.89,12.72,12.82,8072993.6,6303185
20191223,12.81,12.92,12.55,12.57,9279882.4,7294923
20191224,12.58,12.72,12.56,12.66,5807951.6,4595152
20191225,12.63,12.83,12.6,12.72,5984359.2,4710412
20191226,12.7,12.76,12.64,12.75,4957898.8,3900221
20191227,12.74,12.84,12.66,12.66,8439764.0,6617941
20191230,12.64,12.85,12.51,12.85,9624821.6,7574063
20191231,12.79,13.12,12.78,13.05,17192814.4,13218272
20200102,13.1,13.13,12.95,13.09,15714064.0,12044824
20200103,13.13,13.18,13.02,13.09,12251927.2,9354060
20200106,13.01,13.17,12.96,13.06,13475681.6,10296283
20200107,13.09,13.17,13.05,13.15,12310545.6,9387762
20200108,13.09,13.09,12.87,12.91,12734510.4,9808170
20200109,13.01,13.16,13.01,13.15,10873546.4,8303202
20200110,13.19,13.22,13.01,13.12,8235478.4,6286996
20200113,13.16,13.21,13.03,13.15,8412529.6,6411577
20200114,13.18,13.31,13.14,13.28,12225308.8,9246604
20200115,13.19,13.32,13.05,13.08,11131861.6,8460066
20200116,13.12,13.13,12.88,12.88,9895079.2,7634895
20200117,12.92,13.07,12.87,12.89,9471955.2,7313201
20200120,13.13,13.42,13.1,13.37,22063916.8,16659642
20200121,13.63,14.37,13.44,14.29,64148134.4,46196814
20200122,14.4,14.4,13.62,13.8,47414560.0,34234910
20200123,13.95,14.1,13.45,13.77,34872070.4,25286437
20200203,14.26,14.5,12.4,13.93,58012883.2,42016899
20200204,13.5,14.45,13.16,14.09,50751676.8,36486883
20200205,14.15,15.1,13.57,14.98,62437728.0,43779377
20200206,14.63,15.83,14.6,15.07,81306668.8,53439528
20200207,15.0,15.29,14.31,14.42,52989494.4,36074314
20200210,14.3,14.31,13.83,14.16,32419036.8,23055980
20200211,14.07,14.31,13.96,14.29,21270008.0,15051421
20200212,14.7,14.84,14.32,14.54,35286729.6,24234027
20200213,14.59,14.61,14.03,14.15,22731296.0,15987342
20200214,14.13,14.28,13.89,13.97,17481640.0,12449214
20200217,13.97,14.12,13.94,14.1,20505574.4,14609296
20200218,14.11,14.15,13.78,14.03,25548596.8,18295991
20200219,14.0,14.0,13.57,13.61,26422609.6,19242530
20200220,13.61,13.69,13.41,13.68,16618033.6,12245108
20200221,13.68,13.77,13.56,13.75,15905376.0,11623531
20200224,13.77,13.95,13.64,13.86,17502582.4,12661748
20200225,13.6,14.09,13.56,14.04,30988435.2,22251166
20200226,13.95,13.95,13.71,13.73,20539660.8,14870203
20200227,13.73,13.86,13.59,13.68,14540136.0,10612082
20200228,13.49,13.8,13.26,13.52,16846216.0,12482324
20200302,13.48,13.69,13.4,13.66,15016348.8,11042089
20200303,13.81,13.82,13.58,13.64,16915467.2,12326378
20200304,13.57,13.63,13.45,13.59,12609697.6,9312230
20200305,13.7,13.82,13.58,13.8,17826294.4,13002906
20200306,13.71,13.96,13.66,13.82,16345931.2,11816300
