date,open,high,low,close,amount,vol
20191213,7.54,7.64,7.54,7.59,3038906.4,4007680
20191216,7.6,7.71,7.59,7.7,4809870.0,6284847
20191217,7.72,8.03,7.69,7.88,9145053.6,11634263
20191218,7.85,7.93,7.81,7.85,5727682.0,7289903
20191219,7.89,7.93,7.81,7.9,4597216.4,5838493
20191220,7.91,8.11,7.87,8.02,8600336.0,10766991
20191223,8.0,8.0,7.67,7.7,7057874.4,9027416
20191224,7.69,7.8,7.67,7.79,3450546.4,4456728
20191225,7.79,7.79,7.68,7.72,3367649.6,4360794
20191226,7.72,7.76,7.68,7.76,3674715.2,4756384
20191227,7.77,7.86,7.68,7.72,4976181.2,6400544
20191230,7.66,7.85,7.55,7.79,4912600.4,6383766
20191231,7.88,8.01,7.81,7.89,6298132.4,7965351
20200102,7.93,8.03,7.9,7.97,7374951.2,9252411
20200103,7.94,8.13,7.9,8.09,9513572.8,11864053
20200106,8.0,8.13,7.95,8.03,8027877.6,9987250
20200107,8.04,8.13,8.02,8.11,6815673.6,8435038
20200108,8.06,8.07,7.9,7.9,7532728.8,9438098
20200109,7.94,8.02,7.93,7.98,4389820.8,5504317
20200110,8.01,8.06,7.95,7.99,4199374.8,5252655
20200113,8.0,8.02,7.92,8.01,3195709.8,4009811
20200114,8.01,8.06,8.0,8.02,4814946.4,5996156
20200115,8.02,8.04,7.81,7.88,5167382.8,6540014
20200116,7.88,7.94,7.75,7.78,4493013.6,5753286
20200117,7.86,7.86,7.7,7.71,3368305.6,4343331
20200120,7.73,7.76,7.63,7.75,4041775.2,5239264
20200121,7.75,7.75,7.48,7.54,5469954.0,7181505
20200122,7.53,7.56,7.35,7.47,4476530.4,6016189
20200123,7.44,7.6,7.22,7.29,5584075.2,7550650
20200203,6.56,6.56,6.56,6.56,1243644.8,1895800
20200204,5.94,6.49,5.94,6.34,7293851.2,11628379
20200205,6.32,6.63,6.32,6.47,5126931.2,7911440
20200206,6.5,6.69,6.43,6.67,5504111.2,8334939
20200207,6.66,6.88,6.61,6.79,5937776.8,8813350
20200210,6.79,6.89,6.71,6.88,4660954.4,6831483
20200211,6.88,6.91,6.79,6.79,3651429.6,5341552
20200212,6.77,6.84,6.74,6.81,3060822.2,4499610
20200213,6.81,6.82,6.61,6.68,3943303.2,5869862
20200214,6.65,6.7,6.6,6.63,3047384.6,4589170
20200217,6.68,6.99,6.63,6.9,6225748.0,9050498
20200218,6.88,7.07,6.85,7.02,5873550.8,8412454
20200219,7.01,7.07,6.96,7.02,5304615.2,7558898
20200220,7.05,7.1,6.96,7.08,6202439.2,8811492
20200221,7.1,7.21,7.06,7.09,7218245.6,10127340
20200224,7.11,7.18,6.93,7.14,7999904.0,11321614
20200225,6.99,7.06,6.8,7.01,8511812.8,12232907
20200226,6.95,7.71,6.92,7.71,21105185.6,27804909
20200227,8.0,8.39,7.1,8.03,41744025.6,53033075
20200228,7.7,8.68,7.58,8.26,42851865.6,52002467
20200302,8.43,8.91,8.0,8.65,43310684.8,50281950
