date,open,high,low,close,amount,vol
20191213,4.57,4.62,4.52,4.54,5922156.0,13005711
20191216,4.53,4.56,4.42,4.52,5524956.8,12327641
20191217,4.5,4.56,4.47,4.53,5627917.2,12451675
20191218,4.56,4.74,4.52,4.56,9301518.4,20167663
20191219,4.56,4.58,4.44,4.5,6102463.6,13575731
20191220,4.49,4.51,4.32,4.36,6144344.4,13905800
20191223,4.33,4.33,4.14,4.14,4651056.0,11079702
20191224,4.14,4.22,4.13,4.19,2894734.2,6924260
20191225,4.18,4.23,4.16,4.18,2690204.4,6422600
20191226,4.15,4.18,4.08,4.16,4176400.4,10110700
20191227,4.16,4.2,4.13,4.16,2758230.8,6625905
20191230,4.13,4.13,3.95,4.1,4597367.6,11362520
20191231,4.11,4.15,4.09,4.13,2479323.2,6014219
20200102,4.16,4.25,4.15,4.23,4149990.4,9850157
20200103,4.24,4.3,4.21,4.25,3779942.0,8912915
20200106,4.19,4.26,4.18,4.22,3304365.2,7821403
20200107,4.25,4.25,4.2,4.25,3875998.4,9171129
20200108,4.25,4.25,4.09,4.1,4969910.4,11936487
20200109,4.14,4.23,4.12,4.18,3644246.4,8719615
20200110,4.21,4.21,4.13,4.16,3009065.8,7236719
20200113,4.15,4.16,4.09,4.12,3324420.4,8086014
20200114,4.12,4.18,4.05,4.11,3301811.6,7991075
20200115,4.1,4.11,4.01,4.02,3459892.0,8559809
20200116,4.03,4.1,4.0,4.03,2853848.2,7054358
20200117,4.01,4.06,3.97,4.0,3198903.6,7982008
20200120,3.99,4.0,3.88,3.92,3129040.8,7952706
20200121,3.94,3.95,3.88,3.88,2461643.6,6312309
20200122,3.85,3.85,3.5,3.71,6405209.2,17421667
20200123,3.71,3.83,3.64,3.72,3838573.6,10290129
20200203,3.35,3.37,3.35,3.35,1842948.4,5500800
20200204,3.02,3.36,3.02,3.33,4428806.8,13818069
20200205,3.28,3.44,3.28,3.34,2876367.6,8507322
20200206,3.37,3.62,3.3,3.47,5426984.4,15775589
20200207,3.46,3.49,3.36,3.41,3406874.4,9980233
20200210,3.4,3.47,3.36,3.45,2579499.4,7542820
20200211,3.44,3.56,3.42,3.47,3324465.8,9524024
20200212,3.45,3.53,3.43,3.49,2854675.6,8192785
20200213,3.48,3.52,3.39,3.41,2690541.0,7806421
20200214,3.38,3.44,3.32,3.34,2294027.6,6798300
20200217,3.32,3.54,3.32,3.53,4453492.4,12808889
20200218,3.56,3.64,3.5,3.62,3953770.8,11053546
20200219,3.64,3.68,3.56,3.57,3041380.8,8446867
20200220,3.61,3.63,3.53,3.57,3041430.0,8519767
20200221,3.57,3.64,3.55,3.6,3237181.2,9031401
20200224,3.57,3.58,3.46,3.52,3674742.8,10441309
20200225,3.43,3.46,3.31,3.43,4159522.8,12249113
20200226,3.4,3.5,3.38,3.44,3351083.0,9689902
20200227,3.44,3.46,3.38,3.41,2671487.2,7830802
20200228,3.38,3.38,3.18,3.18,4359530.4,13342401
20200302,3.23,3.3,3.19,3.28,2255901.6,6908933
