date,open,high,low,close,amount,vol
20191213,8.16,8.25,8.15,8.24,7895960.8,9613768
20191216,8.26,8.31,8.2,8.29,8163766.4,9882847
20191217,8.3,8.5,8.29,8.4,13328800.8,15860563
20191218,8.4,8.48,8.35,8.36,8180792.0,9734689
20191219,8.37,8.47,8.37,8.43,7120377.6,8451202
20191220,8.46,8.47,8.36,8.37,7456833.6,8854049
20191223,8.36,8.44,8.23,8.24,7782270.4,9332022
20191224,8.24,8.34,8.21,8.33,5668116.4,6847321
20191225,8.31,8.32,8.22,8.26,5651245.2,6830191
20191226,8.26,8.33,8.26,8.33,5212592.0,6285302
20191227,8.36,8.56,8.33,8.41,14287846.4,16910060
20191230,8.42,8.74,8.4,8.7,23451804.8,27330254
20191231,8.63,8.7,8.53,8.66,15978908.8,18558264
20200102,8.69,8.8,8.63,8.67,18134582.4,20825995
20200103,8.67,8.69,8.59,8.61,12154062.4,14089924
20200106,8.58,8.73,8.54,8.63,14058436.8,16263813
20200107,8.63,8.96,8.63,8.85,25574144.0,28900669
20200108,8.82,8.86,8.5,8.55,22871596.8,26408797
20200109,8.64,8.66,8.56,8.63,9962076.0,11573736
20200110,8.64,8.65,8.51,8.53,9569662.4,11178050
20200113,8.53,8.61,8.51,8.6,8053227.2,9408460
20200114,8.58,8.67,8.56,8.57,9186417.6,10668858
20200115,8.56,8.56,8.43,8.47,8651243.2,10209935
20200116,8.48,8.49,8.4,8.43,5751996.4,6824978
20200117,8.45,8.46,8.4,8.41,5764426.0,6835004
20200120,8.41,8.45,8.37,8.43,5541705.6,6590622
20200121,8.41,8.42,8.21,8.22,11754086.4,14190465
20200122,8.21,8.26,8.11,8.2,7611092.0,9287473
20200123,8.16,8.19,7.93,7.96,9137204.0,11352691
20200203,7.16,7.29,7.16,7.16,12275605.6,17109900
20200204,6.99,7.34,6.99,7.25,10265274.4,14220450
20200205,7.24,7.5,7.22,7.46,10837943.2,14654610
20200206,7.46,7.56,7.41,7.53,7575336.0,10112369
20200207,7.55,7.56,7.44,7.52,6634602.8,8847786
20200210,7.5,7.72,7.45,7.71,6600938.4,8662714
20200211,7.7,7.87,7.68,7.73,6355236.0,8165796
20200212,7.68,7.79,7.65,7.77,6066742.8,7852884
20200213,7.76,7.8,7.66,7.71,5195132.8,6725661
20200214,7.66,7.69,7.54,7.67,9070213.6,11883207
20200217,7.65,7.84,7.62,7.82,9415145.6,12107597
20200218,7.84,7.87,7.71,7.8,8310364.8,10684339
20200219,7.78,7.84,7.73,7.76,5924090.8,7603143
20200220,7.79,7.91,7.72,7.88,9490608.0,12147769
20200221,7.84,7.96,7.82,7.9,9928036.8,12570561
20200224,7.86,7.9,7.73,7.77,9498319.2,12184442
20200225,7.68,7.75,7.49,7.73,12309500.8,16157254
20200226,7.63,7.9,7.55,7.78,13024082.4,16788336
20200227,7.79,7.88,7.74,7.77,9975804.8,12779910
20200228,7.61,7.69,7.48,7.51,11055186.4,14584589
20200302,7.57,7.83,7.57,7.8,9865994.4,12729597
